MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typei_090_r0			Time:	20.019531	s	4/15/2019 2:21:31 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_solid_090_dimension.tst
10.652106	363.76508	8.2158203
10.653329	366.30984	8.2255859
10.654035	369.74551	8.2353516
10.653678	369.81567	8.2451172
10.655951	369.45679	8.2548828
10.65624	367.26416	8.2646484
10.656828	364.78015	8.2744141
10.657765	365.60422	8.2841797
10.658777	372.57123	8.2939453
10.659471	376.24103	8.3037109
10.65983	373.08188	8.3134766
10.662094	371.21918	8.3232422
10.662545	367.67648	8.3330078
10.662236	372.23984	8.3427734
10.663344	371.68839	8.3525391
10.663711	374.89545	8.3623047
10.665441	378.85538	8.3720703
10.665757	376.97592	8.3818359
10.666346	374.43796	8.3916016
10.66749	369.83694	8.4013672
10.668057	372.19839	8.4111328
10.668812	379.78568	8.4208984
10.670465	382.81955	8.4306641
10.671136	382.53775	8.4404297
10.671304	376.45148	8.4501953
10.672183	374.189	8.4599609
10.673499	376.30545	8.4697266
10.675176	376.91531	8.4794922
10.674181	385.54272	8.4892578
10.674502	388.00717	8.4990234
10.676316	383.74268	8.5087891
10.677325	378.6684	8.5185547
10.677892	374.79007	8.5283203
10.678713	381.83856	8.5380859
10.679812	390.43787	8.5478516
10.680208	391.36359	8.5576172
10.681895	387.86426	8.5673828
10.682059	382.67828	8.5771484
10.682281	380.20056	8.5869141
10.683203	380.86191	8.5966797
10.684427	389.64893	8.6064453
10.685768	394.54303	8.6162109
10.685381	394.4621	8.6259766
10.686379	388.44711	8.6357422
10.687863	382.22076	8.6455078
10.688383	385.01663	8.6552734
10.690194	391.79483	8.6650391
10.689898	397.63556	8.6748047
10.691154	396.20575	8.6845703
10.691877	394.56274	8.6943359
10.691386	391.46906	8.7041016
10.69345	386.90057	8.7138672
10.693885	394.70126	8.7236328
10.694688	397.88025	8.7333984
10.695716	403.16641	8.7431641
10.696965	402.25183	8.7529297
10.697554	391.3327	8.7626953
10.69792	391.68356	8.7724609
10.698868	395.12997	8.7822266
10.699815	401.67145	8.7919922
10.700169	403.85495	8.8017578
10.701044	402.45377	8.8115234
10.702211	401.99893	8.8212891
10.703775	397.72223	8.8310547
10.704556	396.82101	8.8408203
10.704626	401.59543	8.8505859
10.705135	406.84113	8.8603516
10.706957	410.91248	8.8701172
10.706964	402.61688	8.8798828
10.708432	401.47379	8.8896484
10.708641	401.60968	8.8994141
10.709969	403.46558	8.9091797
10.709806	408.28903	8.9189453
10.713034	410.18958	8.9287109
10.712836	410.45392	8.9384766
10.712928	410.1221	8.9482422
10.713316	404.327	8.9580078
10.714375	404.49167	8.9677734
10.714612	408.71097	8.9775391
10.715721	416.35257	8.9873047
10.717458	416.51865	8.9970703
10.717795	414.46057	9.0068359
10.719496	408.61102	9.0166016
10.719624	409.84998	9.0263672
10.721266	410.73383	9.0361328
10.721494	414.10382	9.0458984
10.722104	419.54248	9.0556641
10.723624	419.88757	9.0654297
10.724054	416.54242	9.0751953
10.725135	409.26636	9.0849609
10.725924	411.35342	9.0947266
10.725142	419.85159	9.1044922
10.727864	422.73669	9.1142578
10.728911	424.50015	9.1240234
10.72913	418.6655	9.1337891
10.728585	414.01251	9.1435547
10.73091	416.69406	9.1533203
10.730725	416.73169	9.1630859
10.732326	425.27905	9.1728516
10.732747	428.85156	9.1826172
10.73363	425.39432	9.1923828
10.734201	419.82999	9.2021484
10.735039	413.06586	9.2119141
10.736478	419.93118	9.2216797
10.737469	427.72681	9.2314453
10.736992	431.11163	9.2412109
10.739083	429.70486	9.2509766
10.739915	422.12759	9.2607422
10.740476	423.33191	9.2705078
10.740502	422.5603	9.2802734
10.740591	426.8544	9.2900391
10.742894	432.8082	9.2998047
10.743881	436.72971	9.3095703
10.743279	432.52591	9.3193359
10.745131	423.98547	9.3291016
10.745763	423.32166	9.3388672
10.745531	430.15244	9.3486328
10.747525	436.78595	9.3583984
10.748771	437.53635	9.3681641
10.749447	433.53891	9.3779297
10.749362	432.11642	9.3876953
10.751339	427.62198	9.3974609
10.751503	432.01956	9.4072266
10.752559	435.29529	9.4169922
10.752571	441.15195	9.4267578
10.753773	441.86462	9.4365234
10.754113	434.47452	9.4462891
10.755654	432.79431	9.4560547
10.756525	433.2272	9.4658203
10.758065	438.93283	9.4755859
10.758631	442.44864	9.4853516
10.759193	442.99753	9.4951172
10.759761	443.15894	9.5048828
10.760528	439.65182	9.5146484
10.760729	436.74771	9.5244141
10.761551	439.66022	9.5341797
10.763174	443.08856	9.5439453
10.764191	450.26968	9.5537109
10.763905	446.99939	9.5634766
10.765388	444.37701	9.5732422
10.765866	441.24121	9.5830078
10.767139	440.93683	9.5927734
10.767967	446.8067	9.6025391
10.767438	448.14249	9.6123047
10.768828	451.48294	9.6220703
10.770511	451.68015	9.6318359
10.771015	446.37384	9.6416016
10.770658	441.77795	9.6513672
10.772733	445.84698	9.6611328
10.77252	453.08258	9.6708984
10.774057	458.10864	9.6806641
10.774939	456.228	9.6904297
10.775426	449.50278	9.7001953
10.776779	448.95944	9.7099609
10.777144	450.02737	9.7197266
10.778	451.82425	9.7294922
10.779201	458.24094	9.7392578
10.779478	461.12082	9.7490234
10.78026	458.70908	9.7587891
10.781902	450.61145	9.7685547
10.782166	448.36209	9.7783203
10.782963	454.93262	9.7880859
10.783975	463.30023	9.7978516
10.784729	464.66537	9.8076172
10.786433	459.26587	9.8173828
10.785934	455.31723	9.8271484
10.787126	455.26035	9.8369141
10.787479	453.99377	9.8466797
10.788973	463.52591	9.8564453
10.78891	467.12177	9.8662109
10.790424	467.17169	9.8759766
10.791821	461.392	9.8857422
10.79188	454.0047	9.8955078
10.793499	457.14261	9.9052734
10.793886	466.38226	9.9150391
10.795455	470.35754	9.9248047
10.794615	470.95108	9.9345703
10.796039	464.87128	9.9443359
10.797647	461.97934	9.9541016
10.7977	460.66409	9.9638672
10.79939	465.93597	9.9736328
10.799125	470.46027	9.9833984
10.799147	474.12186	9.9931641
10.800266	474.7197	10.00293
10.802408	465.35571	10.012695
10.802463	464.02219	10.022461
10.803547	468.4501	10.032227
10.803835	474.08771	10.041992
10.804929	476.17975	10.051758
10.805445	475.99603	10.061523
10.806946	472.34222	10.071289
10.807413	470.19528	10.081055
10.80847	469.94421	10.09082
10.808796	470.8782	10.100586
10.810153	480.4519	10.110352
10.81088	482.30734	10.120117
10.811418	477.05655	10.129883
10.812639	474.00952	10.139648
10.813517	470.43466	10.149414
10.813954	475.94391	10.15918
10.815056	479.39969	10.168945
10.815363	482.27222	10.178711
10.816505	484.03253	10.188477
10.817482	480.75696	10.198242
10.81832	478.52072	10.208008
10.818929	476.32065	10.217773
10.819226	479.60495	10.227539
10.821115	488.25262	10.237305
10.821482	489.22192	10.24707
10.822824	485.5773	10.256836
10.822706	480.26086	10.266602
10.823385	478.49799	10.276367
10.8247	484.49542	10.286133
10.82578	486.8486	10.295898
10.825225	490.84122	10.305664
10.827308	492.05786	10.31543
10.827344	485.6944	10.325195
10.8289	481.06421	10.334961
10.829736	481.49463	10.344727
10.829974	489.50085	10.354492
10.831204	497.52151	10.364258
10.831621	496.11273	10.374023
10.832571	490.18466	10.383789
10.833195	487.30716	10.393555
10.833851	486.02917	10.40332
10.835408	489.83591	10.413086
10.834635	496.00278	10.422852
10.836155	499.75525	10.432617
10.837501	499.65561	10.442383
10.83739	489.65576	10.452148
10.839854	487.9668	10.461914
10.839915	492.14417	10.47168
10.840351	499.26846	10.481445
10.842241	504.67752	10.491211
10.842634	499.84662	10.500977
10.843679	494.22726	10.510742
10.843763	494.26373	10.520508
10.844602	491.83801	10.530273
10.845906	500.37735	10.540039
10.847087	503.52246	10.549805
10.847946	506.8537	10.55957
10.848129	502.65884	10.569336
10.849903	494.91101	10.579102
10.850095	497.93188	10.588867
10.851023	499.36459	10.598633
10.850692	506.84302	10.608398
10.852892	510.9024	10.618164
10.853282	504.59735	10.62793
10.853586	503.79855	10.637695
10.854752	500.66119	10.647461
10.855196	501.95163	10.657227
10.856956	507.27881	10.666992
10.85686	512.70416	10.676758
10.857631	513.64514	10.686523
10.858994	508.2113	10.696289
10.857965	503.92877	10.706055
10.859771	504.35287	10.71582
10.860805	510.09344	10.725586
10.861527	512.5943	10.735352
10.862319	513.82678	10.745117
10.863235	512.99872	10.754883
10.865183	511.31351	10.764648
10.864665	508.3512	10.774414
10.865909	509.07803	10.78418
10.867019	514.62653	10.793945
10.866505	520.52991	10.803711
10.868395	518.39624	10.813477
10.868818	516.01477	10.823242
10.869992	510.14484	10.833008
10.871194	514.21692	10.842773
10.871457	516.09222	10.852539
10.872456	520.2262	10.862305
10.873731	523.34454	10.87207
10.875038	521.68018	10.881836
10.874952	517.42682	10.891602
10.875754	514.21466	10.901367
10.875891	514.69653	10.911133
10.878594	525.72827	10.920898
10.877914	527.20648	10.930664
10.878585	525.51483	10.94043
10.880018	520.87341	10.950195
10.87997	516.35846	10.959961
10.882301	519.94226	10.969727
10.882689	523.20551	10.979492
10.882727	531.33118	10.989258
10.883414	531.46045	10.999023
10.884542	525.50067	11.008789
10.884876	521.07617	11.018555
10.886252	517.32465	11.02832
10.888407	524.16113	11.038086
10.888538	534.01221	11.047852
10.888328	533.91718	11.057617
10.88976	531.78033	11.067383
10.890177	525.89008	11.077148
10.891032	523.75989	11.086914
10.892548	525.48468	11.09668
10.892861	534.42645	11.106445
10.893538	536.98859	11.116211
10.894588	538.46002	11.125977
10.894824	532.16919	11.135742
10.895754	526.86902	11.145508
10.897213	528.24036	11.155273
10.897523	536.4469	11.165039
10.898857	542.34631	11.174805
10.899236	540.14349	11.18457
10.900716	535.35358	11.194336
10.901037	532.82556	11.204102
10.901909	531.94354	11.213867
10.903096	537.51215	11.223633
10.903798	539.86908	11.233398
10.904044	543.69214	11.243164
10.905529	544.20105	11.25293
10.906316	534.3692	11.262695
10.906704	535.96472	11.272461
10.906919	537.85352	11.282227
10.908161	542.7973	11.291992
10.909114	547.34314	11.301758
10.909647	543.97412	11.311523
10.910767	542.72241	11.321289
10.912061	539.06824	11.331055
10.911899	538.63971	11.34082
10.912599	541.79169	11.350586
10.915221	547.65454	11.360352
10.914503	552.51605	11.370117
10.915771	548.84723	11.379883
10.916268	544.99646	11.389648
10.916635	542.83478	11.399414
10.917871	546.96722	11.40918
10.920002	551.17755	11.418945
10.919843	553.24261	11.428711
10.920798	553.81042	11.438477
10.921645	551.96545	11.448242
10.922768	546.50403	11.458008
10.923826	545.15393	11.467773
10.924509	549.9209	11.477539
10.925683	556.05713	11.487305
10.925604	559.89288	11.49707
10.927187	555.87231	11.506836
10.9276	548.05133	11.516602
10.927648	548.09778	11.526367
10.928336	552.92224	11.536133
10.929433	557.04926	11.545898
10.930384	563.02124	11.555664
10.931849	561.10602	11.56543
10.931865	557.25964	11.575195
10.931656	551.99609	11.584961
10.932947	550.9046	11.594727
10.933954	559.01025	11.604492
10.935741	565.98163	11.614258
10.936363	566.55017	11.624023
10.936836	559.63434	11.633789
10.937527	553.87152	11.643555
10.938884	557.97937	11.65332
10.93905	558.68927	11.663086
10.940451	567.94501	11.672852
10.941555	569.45123	11.682617
10.941925	566.04242	11.692383
10.942844	563.87079	11.702148
10.943004	555.68335	11.711914
10.945194	560.24359	11.72168
10.944219	569.32166	11.731445
10.945659	572.93109	11.741211
10.946637	572.21106	11.750977
10.948724	565.24707	11.760742
10.948602	563.47357	11.770508
10.947577	565.78668	11.780273
10.950065	567.99115	11.790039
10.950429	573.43054	11.799805
10.951076	576.03607	11.80957
10.952971	572.32727	11.819336
10.951708	565.69727	11.829102
10.953645	564.85986	11.838867
10.954901	570.43726	11.848633
10.955977	576.7442	11.858398
10.956849	577.26361	11.868164
10.957611	574.52777	11.87793
10.957658	571.34155	11.887695
10.958351	570.03265	11.897461
10.959414	574.5011	11.907227
10.960594	575.26929	11.916992
10.961617	580.53174	11.926758
10.961633	582.97003	11.936523
10.962707	576.30072	11.946289
10.964843	574.35913	11.956055
10.963161	573.4942	11.96582
10.965797	578.34821	11.975586
10.966325	584.46429	11.985352
10.966595	582.31335	11.995117
10.968059	584.01196	12.004883
10.968726	579.22095	12.014648
10.968874	577.73383	12.024414
10.970311	578.10138	12.03418
10.96897	582.60529	12.043945
10.972225	591.68787	12.053711
10.972128	587.94226	12.063477
10.973239	584.27875	12.073242
10.974602	579.00562	12.083008
10.975061	580.44604	12.092773
10.976841	588.16528	12.102539
10.975641	588.55676	12.112305
10.977233	592.8443	12.12207
10.977898	589.63788	12.131836
10.979605	585.74231	12.141602
10.979256	583.78064	12.151367
10.980619	583.4751	12.161133
10.982124	590.92017	12.170898
10.98208	598.88629	12.180664
10.983398	594.67871	12.19043
10.983567	588.17798	12.200195
10.985381	585.27478	12.209961
10.985493	588.6944	12.219727
10.986828	593.10938	12.229492
10.987563	600.16595	12.239258
10.987644	597.83728	12.249023
10.989178	597.63647	12.258789
10.989381	588.90839	12.268555
10.990796	586.77332	12.27832
10.99103	594.98468	12.288086
10.992304	601.94855	12.297852
10.992755	606.58496	12.307617
10.993265	600.50043	12.317383
10.994119	591.85315	12.327148
10.995461	592.87854	12.336914
10.996923	594.00568	12.34668
10.996794	603.02026	12.356445
10.997234	605.88965	12.366211
10.998709	605.78674	12.375977
10.999229	601.78168	12.385742
10.99989	594.08563	12.395508
11.001698	596.24878	12.405273
11.001216	604.0874	12.415039
11.002327	610.07574	12.424805
11.003052	609.56641	12.43457
11.003815	603.09924	12.444336
11.005732	601.81549	12.454102
11.006557	603.15955	12.463867
11.006933	604.17352	12.473633
11.007958	609.49335	12.483398
11.008359	612.32159	12.493164
11.009624	611.07843	12.50293
11.009878	606.14117	12.512695
11.011096	602.49835	12.522461
11.012211	605.44397	12.532227
11.012044	613.20032	12.541992
11.012838	616.04022	12.551758
11.01432	613.51855	12.561523
11.014701	611.95526	12.571289
11.015296	609.25201	12.581055
11.016222	609.22632	12.59082
11.017705	609.19366	12.600586
11.018571	617.17267	12.610352
11.0193	620.2666	12.620117
11.020035	618.28998	12.629883
11.021097	614.68896	12.639648
11.021659	608.57867	12.649414
11.021513	614.04761	12.65918
11.022866	618.64789	12.668945
11.02455	618.95355	12.678711
11.024878	623.66852	12.688477
11.025681	618.74304	12.698242
11.026887	615.87146	12.708008
11.02702	614.28516	12.717773
11.027944	616.01556	12.727539
11.029367	624.82135	12.737305
11.029144	628.40942	12.74707
11.030897	624.3783	12.756836
11.030725	617.62872	12.766602
11.031686	614.5011	12.776367
11.033248	623.36047	12.786133
11.033735	625.5365	12.795898
11.033184	632.34375	12.805664
11.035381	629.83374	12.81543
11.036481	624.70209	12.825195
11.036148	620.51355	12.834961
11.038109	619.13068	12.844727
11.038065	626.15649	12.854492
11.039034	634.64319	12.864258
11.040562	634.06171	12.874023
11.040859	627.50317	12.883789
11.041544	623.07703	12.893555
11.042484	622.45721	12.90332
11.043355	630.40204	12.913086
11.043841	634.99207	12.922852
11.0448	634.43561	12.932617
11.045855	636.45612	12.942383
11.046766	627.91333	12.952148
11.047038	625.14032	12.961914
11.048867	630.20715	12.97168
11.049586	636.54028	12.981445
11.049175	642.06586	12.991211
11.050396	639.4248	13.000977
11.051275	631.85388	13.010742
11.053038	631.32532	13.020508
11.052317	632.83032	13.030273
11.054651	638.0072	13.040039
11.055045	641.37762	13.049805
11.054386	642.50055	13.05957
11.057263	643.40234	13.069336
11.056253	632.92023	13.079102
11.058059	634.74133	13.088867
11.05929	637.91547	13.098633
11.059105	642.9682	13.108398
11.061231	646.61151	13.118164
11.060919	641.34558	13.12793
11.061349	638.42487	13.137695
11.063798	638.5976	13.147461
11.063952	639.61029	13.157227
11.064369	643.99561	13.166992
11.065503	648.23511	13.176758
11.067068	650.94574	13.186523
11.066561	643.48804	13.196289
11.068034	639.34753	13.206055
11.068429	641.08386	13.21582
11.069588	645.12866	13.225586
11.069954	650.38745	13.235352
11.07105	650.79187	13.245117
11.071177	649.28345	13.254883
11.07232	647.03589	13.264648
11.073953	645.34534	13.274414
11.073689	645.69318	13.28418
11.075072	650.43616	13.293945
11.076975	656.10742	13.303711
11.077263	656.02209	13.313477
11.077751	653.0318	13.323242
11.077483	647.02106	13.333008
11.080517	648.06396	13.342773
11.07991	652.86572	13.352539
11.08078	656.67914	13.362305
11.081208	661.3653	13.37207
11.082739	655.79626	13.381836
11.082663	653.75793	13.391602
11.084179	650.61261	13.401367
11.083901	649.64929	13.411133
11.086014	660.92725	13.420898
11.087752	665.1106	13.430664
11.087464	662.9906	13.44043
11.088104	657.36621	13.450195
11.088858	652.14679	13.459961
11.089897	657.34241	13.469727
11.089618	660.80853	13.479492
11.091096	667.22028	13.489258
11.091805	666.54327	13.499023
11.093064	661.22699	13.508789
11.094166	658.71796	13.518555
11.09467	656.26733	13.52832
11.094047	659.9906	13.538086
11.096215	670.58447	13.547852
11.097609	671.61157	13.557617
11.097164	667.9826	13.567383
11.098611	661.31531	13.577148
11.099229	661.04742	13.586914
11.100542	666.42926	13.59668
11.101758	669.8429	13.606445
11.101902	673.4563	13.616211
11.102764	673.15338	13.625977
11.103741	668.41858	13.635742
11.1043	662.88776	13.645508
11.105145	666.40234	13.655273
11.106435	672.06543	13.665039
11.106056	678.33258	13.674805
11.107538	676.01208	13.68457
11.109018	671.87848	13.694336
11.109028	667.86066	13.704102
11.110171	667.47083	13.713867
11.111278	672.47949	13.723633
11.111903	675.47754	13.733398
11.112229	678.09821	13.743164
11.113816	679.50873	13.75293
11.114447	671.77966	13.762695
11.115602	670.81696	13.772461
11.115928	671.29645	13.782227
11.116728	677.56671	13.791992
11.11805	683.76471	13.801758
11.118767	680.23077	13.811523
11.119316	678.15436	13.821289
11.119998	674.66901	13.831055
11.119669	674.82928	13.84082
11.121916	678.68317	13.850586
11.122961	683.10559	13.860352
11.123358	687.0083	13.870117
11.12362	685.64734	13.879883
11.124711	679.70801	13.889648
11.126376	676.37946	13.899414
11.12665	679.22009	13.90918
11.128181	685.50562	13.918945
11.127892	688.66089	13.928711
11.12941	688.39923	13.938477
11.128953	685.81586	13.948242
11.130585	681.4162	13.958008
11.131013	681.28992	13.967773
11.132648	683.27502	13.977539
11.132457	691.26135	13.987305
11.133112	697.0069	13.99707
11.134663	691.26501	14.006836
11.135352	682.49451	14.016602
11.135977	683.1698	14.026367
11.136221	687.04279	14.036133
11.138019	692.75635	14.045898
11.137228	697.17255	14.055664
11.138873	695.34485	14.06543
11.140374	692.01038	14.075195
11.140633	688.71429	14.084961
11.142718	683.96826	14.094727
11.143698	694.73541	14.104492
11.143047	702.06378	14.114258
11.143303	699.37744	14.124023
11.144646	697.12579	14.133789
11.146065	688.2915	14.143555
11.147638	692.07953	14.15332
11.148054	694.72766	14.163086
11.147238	701.48853	14.172852
11.149526	703.51178	14.182617
11.150378	700.3136	14.192383
11.150928	697.47565	14.202148
11.150651	690.91937	14.211914
11.152483	694.63245	14.22168
11.153422	703.66376	14.231445
11.154887	706.35327	14.241211
11.154574	703.88666	14.250977
11.155675	696.83533	14.260742
11.156662	695.81476	14.270508
11.157394	699.62976	14.280273
11.158472	704.90552	14.290039
11.159125	707.42938	14.299805
11.160718	707.71362	14.30957
11.160357	706.1731	14.319336
11.16027	701.37048	14.329102
11.162419	700.7287	14.338867
11.162762	703.8783	14.348633
11.16448	711.41711	14.358398
11.163394	712.60254	14.368164
11.164765	710.6424	14.37793
11.166507	704.92914	14.387695
11.166708	703.68134	14.397461
11.168056	707.42004	14.407227
11.167674	709.15887	14.416992
11.167963	713.5412	14.426758
11.170245	717.11157	14.436523
11.171042	710.24292	14.446289
11.172064	708.41956	14.456055
11.172646	705.72943	14.46582
11.174082	712.27698	14.475586
11.174137	718.755	14.485352
11.174432	716.76495	14.495117
11.175614	717.18781	14.504883
11.177094	712.32562	14.514648
11.177564	710.07477	14.524414
11.178262	712.25	14.53418
11.179245	714.15515	14.543945
11.178916	722.70654	14.553711
11.180896	723.34998	14.563477
11.180629	716.11664	14.573242
11.181977	712.6087	14.583008
11.18347	712.7265	14.592773
11.182889	719.4682	14.602539
11.184891	723.74738	14.612305
11.185912	725.56464	14.62207
11.185962	723.47974	14.631836
11.187478	719.85339	14.641602
11.187748	715.03662	14.651367
11.189754	717.11859	14.661133
11.189971	723.76105	14.670898
11.19072	731.57349	14.680664
11.190289	729.62531	14.69043
11.192524	722.41589	14.700195
11.192576	718.65576	14.709961
11.195075	721.71454	14.719727
11.194315	726.63403	14.729492
11.195613	732.59369	14.739258
11.196189	730.18488	14.749023
11.19748	729.39111	14.758789
11.198223	722.79663	14.768555
11.197942	720.19342	14.77832
11.199499	728.86151	14.788086
11.200624	736.11255	14.797852
11.201153	738.45685	14.807617
11.200787	733.07489	14.817383
11.203293	725.62274	14.827148
11.204011	727.2019	14.836914
11.205047	728.42255	14.84668
11.205442	736.17157	14.856445
11.205833	738.27454	14.866211
11.207054	735.42603	14.875977
11.208002	734.54425	14.885742
11.208059	728.12366	14.895508
11.20953	730.62811	14.905273
11.210519	735.43549	14.915039
11.210503	741.38391	14.924805
11.210511	742.00909	14.93457
11.213408	734.9798	14.944336
11.213811	732.64978	14.954102
11.21411	735.42682	14.963867
11.215342	737.81976	14.973633
11.215678	741.20245	14.983398
11.216135	742.62799	14.993164
11.216764	743.28912	15.00293
11.218302	740.04114	15.012695
11.219193	734.27759	15.022461
11.219462	737.1701	15.032227
11.220222	742.82635	15.041992
11.221581	747.258	15.051758
11.221841	745.06927	15.061523
11.22368	743.26746	15.071289
11.224022	740.23529	15.081055
11.224864	742.39929	15.09082
11.22583	742.70984	15.100586
11.226189	747.15973	15.110352
11.227959	751.66534	15.120117
11.228065	749.36334	15.129883
11.229131	746.50537	15.139648
11.229821	740.56799	15.149414
11.22975	744.19421	15.15918
11.232288	751.4248	15.168945
11.233258	752.60382	15.178711
11.233366	754.81354	15.188477
11.233635	750.50812	15.198242
11.23387	745.65607	15.208008
11.236053	746.26007	15.217773
11.235148	746.4931	15.227539
11.236765	755.94507	15.237305
11.237643	758.9646	15.24707
11.239672	755.06177	15.256836
11.239261	748.05096	15.266602
11.239604	745.53033	15.276367
11.241221	750.28394	15.286133
11.241685	758.10193	15.295898
11.243262	761.54736	15.305664
11.244184	759.32458	15.31543
11.243955	753.37476	15.325195
11.244365	751.95062	15.334961
11.245824	751.05505	15.344727
11.246196	757.15393	15.354492
11.246957	765.22607	15.364258
11.248077	764.14789	15.374023
11.248988	757.55493	15.383789
11.251317	751.43439	15.393555
11.250532	755.10779	15.40332
11.25157	761.92633	15.413086
11.252913	766.79315	15.422852
11.253528	765.07788	15.432617
11.254395	764.04651	15.442383
11.255431	759.17291	15.452148
11.25503	754.41614	15.461914
11.257085	760.63568	15.47168
11.256906	766.01837	15.481445
11.258164	772.17731	15.491211
11.258057	769.63226	15.500977
11.260044	760.71997	15.510742
11.261386	761.93036	15.520508
11.261004	762.1637	15.530273
11.261877	766.9187	15.540039
11.262861	772.1145	15.549805
11.262603	772.26556	15.55957
11.264279	770.20612	15.569336
11.264915	763.79858	15.579102
11.266623	764.38605	15.588867
11.266303	768.53961	15.598633
11.26768	773.17175	15.608398
11.268824	777.22943	15.618164
11.268782	771.60059	15.62793
11.269382	769.22168	15.637695
11.271793	769.18323	15.647461
11.272728	770.22083	15.657227
11.272724	773.59906	15.666992
11.27384	776.84772	15.676758
11.273524	779.07074	15.686523
11.275843	777.67432	15.696289
11.275362	770.74298	15.706055
11.276869	769.57965	15.71582
11.277562	772.5481	15.725586
11.277725	780.87189	15.735352
11.280146	782.22705	15.745117
11.279823	778.80353	15.754883
11.281152	774.91919	15.764648
11.282116	775.24951	15.774414
11.283183	774.5498	15.78418
11.282799	778.69952	15.793945
11.284324	784.08545	15.803711
11.284866	786.45056	15.813477
11.285307	781.31512	15.823242
11.285792	774.98572	15.833008
11.287421	774.58447	15.842773
11.28921	783.10754	15.852539
11.288303	784.73822	15.862305
11.290018	789.30884	15.87207
11.291018	784.68347	15.881836
11.2918	780.79858	15.891602
11.292712	780.15411	15.901367
11.292278	778.88745	15.911133
11.293569	788.90253	15.920898
11.295382	792.3764	15.930664
11.295156	791.58246	15.94043
11.29722	786.05511	15.950195
11.296858	779.19861	15.959961
11.297475	783.53925	15.969727
11.299178	791.10431	15.979492
11.300374	795.22461	15.989258
11.300412	795.49725	15.999023
11.302275	788.73181	16.008789
11.302359	788.24066	16.018555
11.30217	784.65784	16.02832
11.303685	789.1767	16.038086
11.304795	796.65845	16.047852
11.305441	799.22699	16.057617
11.306716	796.05377	16.067383
11.307246	788.20123	16.077148
11.307669	786.58899	16.086914
11.309053	791.90051	16.09668
11.30901	798.72791	16.106445
11.310756	799.73914	16.116211
11.311153	798.83875	16.125977
11.311555	796.17108	16.135742
11.313199	789.85565	16.145508
11.314375	792.685	16.155273
11.315173	797.94604	16.165039
11.314469	804.70557	16.174805
11.316221	805.02942	16.18457
11.317271	797.19171	16.194336
11.318207	797.44128	16.204102
11.318521	795.3421	16.213867
11.318855	799.19574	16.223633
11.320097	802.26538	16.233398
11.320027	804.34528	16.243164
11.322523	807.11188	16.25293
11.322203	798.79071	16.262695
11.323139	798.17517	16.272461
11.323798	798.59204	16.282227
11.324001	803.08093	16.291992
11.326714	810.78693	16.301758
11.326835	806.13068	16.311523
11.327039	804.8999	16.321289
11.327972	801.8645	16.331055
11.328073	802.15167	16.34082
11.329013	805.70264	16.350586
11.330677	808.54321	16.360352
11.33158	813.07745	16.370117
11.331415	812.71442	16.379883
11.332543	805.47296	16.389648
11.333714	802.91302	16.399414
11.334286	804.06982	16.40918
11.336024	812.93774	16.418945
11.336538	814.95599	16.428711
11.336553	814.71558	16.438477
11.337271	809.29559	16.448242
11.337755	807.56964	16.458008
11.33895	806.93689	16.467773
11.339986	810.1358	16.477539
11.340368	816.88385	16.487305
11.341928	820.8772	16.49707
11.342892	816.68872	16.506836
11.344191	809.00476	16.516602
11.344945	808.75641	16.526367
11.345205	813.73218	16.536133
11.346395	819.33142	16.545898
11.34734	821.69464	16.555664
11.348276	819.23065	16.56543
11.348302	814.97668	16.575195
11.349135	813.16272	16.584961
11.349623	811.07739	16.594727
11.351043	820.29852	16.604492
11.351732	824.40869	16.614258
11.353136	825.67462	16.624023
11.353779	821.75061	16.633789
11.354628	811.48773	16.643555
11.355328	815.06543	16.65332
11.355739	821.24969	16.663086
11.35714	826.73688	16.672852
11.357958	828.66333	16.682617
11.358665	823.50452	16.692383
11.359518	820.36139	16.702148
11.358436	816.65704	16.711914
11.360519	820.99567	16.72168
11.362056	828.78833	16.731445
11.361485	830.24731	16.741211
11.3629	830.35046	16.750977
11.364204	823.02429	16.760742
11.363722	819.88892	16.770508
11.365661	823.64636	16.780273
11.36636	829.39301	16.790039
11.367472	831.95001	16.799805
11.368232	831.42078	16.80957
11.369095	829.62415	16.819336
11.369555	826.08105	16.829102
11.369588	823.78204	16.838867
11.371479	825.90356	16.848633
11.372131	833.32056	16.858398
11.372136	835.64709	16.868164
11.374789	833.2782	16.87793
11.374282	828.59302	16.887695
11.375593	826.19861	16.897461
11.375847	831.36896	16.907227
11.377148	832.76312	16.916992
11.377847	835.99939	16.926758
11.378666	839.97668	16.936523
11.37893	836.60242	16.946289
11.380286	832.82648	16.956055
11.381198	829.97327	16.96582
11.382389	833.05322	16.975586
11.38203	842.46973	16.985352
11.383372	840.61047	16.995117
11.383812	841.77826	17.004883
11.384622	837.03931	17.014648
11.386098	833.53412	17.024414
11.386632	836.13812	17.03418
11.388029	836.64014	17.043945
11.388909	845.45605	17.053711
11.388447	846.35913	17.063477
11.389858	840.8233	17.073242
11.390801	834.80328	17.083008
11.392555	833.82874	17.092773
11.391731	842.29907	17.102539
11.393709	847.22681	17.112305
