MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	20.017822	s	4/14/2019 12:34:26 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
-38.7132	444.80603	16.009033
-38.712955	440.96866	16.018799
-38.711754	440.02496	16.028564
-38.711464	436.02655	16.03833
-38.710304	435.53177	16.048096
-38.710133	441.65738	16.057861
-38.709011	445.27341	16.067627
-38.707706	446.97549	16.077393
-38.707485	440.25366	16.087158
-38.707298	436.19611	16.096924
-38.70546	439.90125	16.106689
-38.704239	441.47421	16.116455
-38.703743	447.59128	16.126221
-38.703701	445.15048	16.135986
-38.702755	444.19159	16.145752
-38.70179	440.50891	16.155518
-38.700417	435.8754	16.165283
-38.700172	443.10931	16.175049
-38.699451	446.42862	16.184814
-38.698414	447.11847	16.19458
-38.697769	445.45419	16.204346
-38.696297	438.59027	16.214111
-38.695652	439.8063	16.223877
-38.695152	441.82617	16.233643
-38.694199	445.43491	16.243408
-38.69331	446.79956	16.253174
-38.692234	445.20377	16.262939
-38.691566	444.24387	16.272705
-38.691406	439.73276	16.282471
-38.690529	440.42694	16.292236
-38.689224	444.76138	16.302002
-38.68816	447.66974	16.311768
-38.687634	447.10718	16.321533
-38.686714	443.69168	16.331299
-38.685707	440.21341	16.341064
-38.685165	441.80609	16.35083
-38.683903	445.38077	16.360596
-38.682991	444.14404	16.370361
-38.683201	448.40652	16.380127
-38.682011	447.77002	16.389893
-38.680443	443.86118	16.399658
-38.680408	441.80637	16.409424
-38.680454	440.61285	16.419189
-38.678276	445.45221	16.428955
-38.678463	447.992	16.438721
-38.676769	446.091	16.448486
-38.675987	445.54294	16.458252
-38.675499	443.98831	16.468018
-38.674225	444.59787	16.477783
-38.673531	443.47614	16.487549
-38.673645	445.30524	16.497314
-38.671104	451.55148	16.50708
-38.671185	446.85867	16.516846
-38.670288	444.36353	16.526611
-38.669598	440.72723	16.536377
-38.668762	443.38937	16.546143
-38.666943	449.82999	16.555908
-38.667427	446.69199	16.565674
-38.666092	448.85263	16.575439
-38.665428	448.10486	16.585205
-38.664848	443.61301	16.594971
-38.664482	442.7988	16.604736
-38.664543	442.39383	16.614502
-38.661156	449.2157	16.624268
-38.661999	451.08478	16.634033
-38.661243	448.28848	16.643799
-38.658928	444.63788	16.653564
-38.659164	441.82245	16.66333
-38.658836	446.1384	16.673096
-38.657673	447.16754	16.682861
-38.656193	450.72791	16.692627
-38.655323	450.2081	16.702393
-38.655064	446.81772	16.712158
-38.654308	443.61487	16.721924
-38.653072	441.50055	16.731689
-38.653027	446.10037	16.741455
-38.651119	449.90091	16.751221
-38.651524	451.67081	16.760986
-38.650558	445.62927	16.770752
-38.648903	442.84174	16.780518
-38.648834	443.43912	16.790283
-38.648159	445.48199	16.800049
-38.647511	450.3342	16.809814
-38.646423	449.71143	16.81958
-38.645615	449.72104	16.829346
-38.644619	447.34317	16.839111
-38.643715	441.19339	16.848877
-38.641895	445.90076	16.858643
-38.642479	448.22833	16.868408
-38.641781	452.72125	16.878174
-38.639839	451.37683	16.887939
-38.640011	443.76956	16.897705
-38.639328	444.56461	16.907471
-38.638062	445.94635	16.917236
-38.637589	447.9816	16.927002
-38.636761	450.58389	16.936768
-38.635391	449.2995	16.946533
-38.634789	451.33496	16.956299
-38.634949	444.18332	16.966064
-38.632641	444.50571	16.97583
-38.631836	448.26151	16.985596
-38.631493	450.29398	16.995361
-38.629566	451.94598	17.005127
-38.630852	447.45374	17.014893
-38.628551	445.40674	17.024658
-38.628189	446.89719	17.034424
-38.628174	446.31494	17.044189
-38.627243	448.53705	17.053955
-38.625942	450.92279	17.063721
-38.624249	450.66501	17.073486
-38.623882	449.84875	17.083252
-38.623753	446.38425	17.093018
-38.623367	444.07819	17.102783
-38.621212	448.22601	17.112549
-38.620712	450.87	17.122314
-38.620892	449.65149	17.13208
-38.619652	450.46561	17.141846
-38.617016	447.86069	17.151611
-38.617218	447.8913	17.161377
-38.61742	445.52423	17.171143
-38.616096	446.02463	17.180908
-38.615635	452.56091	17.190674
-38.615032	452.19046	17.200439
-38.613129	450.45065	17.210205
-38.61261	445.66461	17.219971
-38.612034	446.80923	17.229736
-38.611015	450.40863	17.239502
-38.609955	449.11816	17.249268
-38.609379	453.15433	17.259033
-38.608681	450.76321	17.268799
-38.608124	448.20996	17.278564
-38.6077	444.60165	17.28833
-38.605629	445.44861	17.298096
-38.605553	450.13013	17.307861
-38.605137	453.55231	17.317627
-38.603291	451.09735	17.327393
-38.602974	446.20306	17.337158
-38.602814	441.99738	17.346924
-38.601353	445.30298	17.356689
-38.60004	449.8963	17.366455
-38.60038	451.20151	17.376221
-38.598957	450.81387	17.385986
-38.598469	451.13135	17.395752
-38.597885	446.53259	17.405518
-38.596062	443.00745	17.415283
-38.5966	446.70755	17.425049
-38.595303	452.49203	17.434814
-38.593521	454.56473	17.44458
-38.593468	449.23636	17.454346
-38.592117	445.38962	17.464111
-38.592148	444.43372	17.473877
-38.590855	447.53479	17.483643
-38.590118	452.3952	17.493408
-38.589767	450.67661	17.503174
-38.588367	452.82993	17.512939
-38.587215	449.38367	17.522705
-38.587509	443.80807	17.532471
-38.586487	445.93161	17.542236
-38.585506	448.7287	17.552002
-38.583874	454.74054	17.561768
-38.584404	454.17081	17.571533
-38.583553	447.3819	17.581299
-38.582321	445.69839	17.591064
-38.57943	447.97476	17.60083
-38.581306	447.72473	17.610596
-38.57991	450.20364	17.620361
-38.579372	450.44458	17.630127
-38.57877	452.72083	17.639893
-38.576469	446.56659	17.649658
-38.575623	445.245	17.659424
-38.574802	447.1608	17.669189
-38.574726	451.09348	17.678955
-38.57402	452.63965	17.688721
-38.572842	450.61703	17.698486
-38.572899	448.63394	17.708252
-38.571239	448.19836	17.718018
-38.570171	446.92059	17.727783
-38.568958	447.09531	17.737549
-38.56863	449.8035	17.747314
-38.568367	451.52017	17.75708
-38.567932	453.05374	17.766846
-38.566299	448.78409	17.776611
-38.565884	443.69492	17.786377
-38.565556	446.55325	17.796143
-38.563446	449.49341	17.805908
-38.563515	451.10336	17.815674
-38.562252	452.35175	17.825439
-38.561218	449.88361	17.835205
-38.560749	448.05582	17.844971
-38.559132	444.63074	17.854736
-38.558403	446.04639	17.864502
-38.558231	451.79727	17.874268
-38.557613	452.40552	17.884033
-38.557343	452.42908	17.893799
-38.556561	444.66647	17.903564
-38.555763	444.40579	17.91333
-38.553883	448.5976	17.923096
-38.55386	449.38559	17.932861
-38.552574	454.71725	17.942627
-38.55162	449.72031	17.952393
-38.551094	449.51324	17.962158
-38.550385	447.66147	17.971924
-38.549637	441.2124	17.981689
-38.548672	450.70389	17.991455
-38.548553	452.89832	18.001221
-38.546146	452.71207	18.010986
-38.546589	447.68707	18.020752
-38.543949	443.05353	18.030518
-38.545052	445.70135	18.040283
-38.543308	447.46664	18.050049
-38.542713	450.49045	18.059814
-38.542366	453.42181	18.06958
-38.54179	451.07898	18.079346
-38.539993	445.95789	18.089111
-38.540306	442.84818	18.098877
-38.537491	443.15454	18.108643
-38.537411	451.33441	18.118408
-38.53722	452.03088	18.128174
-38.537506	450.30728	18.137939
-38.535629	445.62912	18.147705
-38.535057	442.72681	18.157471
-38.534538	446.3024	18.167236
-38.533073	448.79333	18.177002
-38.531849	450.38788	18.186768
-38.531242	449.69897	18.196533
-38.530102	449.8078	18.206299
-38.528656	443.65372	18.216064
-38.529411	445.96582	18.22583
-38.52737	446.00052	18.235596
-38.527271	451.88815	18.245361
-38.525581	452.24234	18.255127
-38.526196	446.88425	18.264893
-38.524391	447.17181	18.274658
-38.523502	444.75189	18.284424
-38.524193	447.74579	18.294189
-38.522903	446.43121	18.303955
-38.521755	448.5976	18.313721
-38.521099	452.71774	18.323486
-38.519428	447.7139	18.333252
-38.518982	447.62726	18.343018
-38.518456	444.59314	18.352783
-38.517776	446.81232	18.362549
-38.516926	451.59323	18.372314
-38.51437	448.83032	18.38208
-38.515686	449.65576	18.391846
-38.514626	449.2262	18.401611
-38.513596	443.97836	18.411377
-38.513481	444.68549	18.421143
-38.512108	444.98334	18.430908
-38.510986	452.57303	18.440674
-38.50927	451.60248	18.450439
-38.509853	448.16898	18.460205
-38.508427	442.16159	18.469971
-38.507408	444.64349	18.479736
-38.5079	446.96844	18.489502
-38.505989	449.74762	18.499268
-38.506081	451.04697	18.509033
-38.504395	448.20074	18.518799
-38.502899	447.00531	18.528564
-38.502705	443.02686	18.53833
-38.503014	444.96686	18.548096
-38.501377	447.47885	18.557861
-38.500278	451.26331	18.567627
-38.500652	451.44492	18.577393
-38.499729	443.63644	18.587158
-38.498627	442.4429	18.596924
-38.496643	443.56305	18.606689
-38.49728	446.45502	18.616455
-38.495567	450.89407	18.626221
-38.495125	448.13953	18.635986
-38.494255	449.02185	18.645752
-38.492943	445.0936	18.655518
-38.491772	439.65207	18.665283
-38.491608	445.93427	18.675049
-38.49054	448.92599	18.684814
-38.4897	451.39685	18.69458
-38.489132	449.01129	18.704346
-38.487972	440.39343	18.714111
-38.487167	444.65942	18.723877
-38.486568	445.09665	18.733643
-38.485985	447.44324	18.743408
-38.484764	449.63138	18.753174
-38.484222	448.72937	18.762939
-38.483616	446.19321	18.772705
-38.482334	441.91782	18.782471
-38.480728	441.17828	18.792236
-38.481308	446.55673	18.802002
-38.479954	449.42026	18.811768
-38.479401	450.15768	18.821533
-38.479626	445.44693	18.831299
-38.477028	442.45331	18.841064
-38.475784	443.77182	18.85083
-38.475407	444.22321	18.860596
-38.475742	444.81717	18.870361
-38.474941	449.18073	18.880127
-38.474232	447.7681	18.889893
-38.472446	445.19397	18.899658
-38.471935	442.49338	18.909424
-38.471451	441.82932	18.919189
-38.470352	446.78149	18.928955
-38.469162	447.50992	18.938721
-38.468613	445.03284	18.948486
-38.468994	445.45316	18.958252
-38.467915	441.07675	18.968018
-38.46632	443.31549	18.977783
-38.465244	443.19388	18.987549
-38.465252	445.06262	18.997314
-38.463913	449.89001	19.00708
-38.463558	446.96872	19.016846
-38.462288	443.61792	19.026611
-38.461895	438.85052	19.036377
-38.459671	442.18127	19.046143
-38.460827	448.46674	19.055908
-38.459351	445.19312	19.065674
-38.458214	449.46173	19.075439
-38.457249	444.62903	19.085205
-38.457668	443.72687	19.094971
-38.455597	440.94153	19.104736
-38.454834	439.5769	19.114502
-38.454323	447.06998	19.124268
-38.452389	449.52209	19.134033
-38.453033	446.46976	19.143799
-38.450432	441.9903	19.153564
-38.45063	438.58044	19.16333
-38.449539	443.79703	19.173096
-38.449337	445.16852	19.182861
-38.448055	447.66946	19.192627
-38.447632	447.48605	19.202393
-38.446846	444.91675	19.212158
-38.446236	440.99893	19.221924
-38.445141	439.4689	19.231689
-38.44326	443.44714	19.241455
-38.443642	448.2157	19.251221
-38.441895	448.73853	19.260986
-38.442402	443.46228	19.270752
-38.440125	440.90961	19.280518
-38.440418	440.22406	19.290283
-38.438602	442.73511	19.300049
-38.438847	446.98404	19.309814
-38.437717	446.00446	19.31958
-38.436497	446.13904	19.329346
-38.435677	442.66864	19.339111
-38.435692	436.71338	19.348877
-38.435661	441.47977	19.358643
-38.433994	445.20038	19.368408
-38.432022	449.62503	19.378174
-38.432346	444.67551	19.387939
-38.430927	437.77744	19.397705
-38.430412	440.92514	19.407471
-38.428719	439.87766	19.417236
-38.428333	443.69217	19.427002
-38.428753	444.72415	19.436768
-38.427399	445.26285	19.446533
-38.426926	444.82864	19.456299
-38.425968	439.49625	19.466064
-38.425308	440.16843	19.47583
-38.423183	440.89804	19.485596
-38.423439	445.36346	19.495361
-38.421864	446.59753	19.505127
-38.42094	442.16342	19.514893
-38.421127	440.64468	19.524658
-38.420448	441.20477	19.534424
-38.418579	440.89386	19.544189
-38.41856	442.06143	19.553955
-38.41832	444.66776	19.563721
-38.415352	446.84943	19.573486
-38.415798	444.89032	19.583252
-38.415413	439.90094	19.593018
-38.414124	437.33569	19.602783
-38.413021	443.15225	19.612549
-38.412022	444.06644	19.622314
-38.411804	444.60217	19.63208
-38.410912	444.22397	19.641846
-38.410351	440.39929	19.651611
-38.408585	442.16287	19.661377
-38.408329	438.5976	19.671143
-38.408092	439.86588	19.680908
-38.406864	444.2359	19.690674
-38.406193	444.60898	19.700439
-38.404381	443.49802	19.710205
-38.405357	436.36319	19.719971
-38.403168	437.20883	19.729736
-38.403069	442.0979	19.739502
-38.402622	440.12701	19.749268
-38.400589	445.88025	19.759033
-38.40099	441.15765	19.768799
-38.399361	438.8811	19.778564
-38.398842	438.00461	19.78833
-38.398972	435.39151	19.798096
-38.396938	441.81284	19.807861
-38.396317	445.59546	19.817627
-38.396893	442.68729	19.827393
-38.395294	438.14511	19.837158
-38.39452	435.05231	19.846924
-38.392708	438.85455	19.856689
-38.392628	440.92749	19.866455
-38.390991	443.95474	19.876221
-38.390091	444.76767	19.885986
-38.389351	440.84274	19.895752
-38.389767	437.35611	19.905518
-38.387199	434.53568	19.915283
-38.387768	438.17551	19.925049
-38.385441	444.51602	19.934814
-38.386993	445.36661	19.94458
-38.385136	442.1282	19.954346
-38.384182	437.49091	19.964111
-38.382931	435.11581	19.973877
-38.382904	439.09338	19.983643
-38.381226	441.86914	19.993408
-38.380623	442.36679	20.003174
-38.380783	443.09769	20.012939


Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	27.570801	s	4/14/2019 12:34:33 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
Displacement	Force	Running Time
mm	N	s
-38.380405	441.14966	20.022705
-38.378361	435.87479	20.032471
-38.377979	435.63681	20.042236
-38.376884	439.0087	20.052002
-38.375793	445.10193	20.061768
-38.374702	443.47342	20.071533
-38.375797	436.77814	20.081299
-38.373264	438.84592	20.091064
-38.37376	437.57355	20.10083
-38.37191	439.28922	20.110596
-38.370567	440.35999	20.120361
-38.370171	441.60791	20.130127
-38.369164	443.53979	20.139893
-38.368896	438.26166	20.149658
-38.368706	438.32562	20.159424
-38.366222	438.01443	20.169189
-38.366531	439.34912	20.178955
-38.365849	444.16333	20.188721
-38.363251	439.83807	20.198486
-38.364029	439.08627	20.208252
-38.362228	437.9187	20.218018
-38.362427	436.70963	20.227783
-38.361458	438.27185	20.237549
-38.360687	439.22232	20.247314
-38.359394	441.65228	20.25708
-38.359108	444.59253	20.266846
-38.357574	439.0206	20.276611
-38.356606	436.05472	20.286377
-38.356731	436.03348	20.296143
-38.356106	438.74518	20.305908
-38.353638	441.60416	20.315674
-38.355556	441.75012	20.325439
-38.352428	441.34604	20.335205
-38.35183	436.92578	20.344971
-38.351585	434.75861	20.354736
-38.351578	436.47488	20.364502
-38.349438	440.37518	20.374268
-38.348957	444.08414	20.384033
-38.348415	440.95032	20.393799
-38.347382	435.15744	20.403564
-38.347492	434.49023	20.41333
-38.345737	438.46811	20.423096
-38.345158	438.92911	20.432861
-38.344002	442.89951	20.442627
-38.344837	440.9967	20.452393
-38.343353	437.55261	20.462158
-38.342224	434.94153	20.471924
-38.341797	432.55673	20.481689
-38.340134	438.92627	20.491455
-38.33931	442.37943	20.501221
-38.338028	442.17258	20.510986
-38.337612	437.7894	20.520752
-38.336838	432.96082	20.530518
-38.336582	436.18127	20.540283
-38.33543	436.43283	20.550049
-38.334412	440.22336	20.559814
-38.333992	440.84305	20.56958
-38.333393	440.55466	20.579346
-38.331207	437.25229	20.589111
-38.331146	433.30197	20.598877
-38.330532	434.62384	20.608643
-38.329758	439.77051	20.618408
-38.330193	442.42047	20.628174
-38.327839	440.0322	20.637939
-38.326439	435.09335	20.647705
-38.325382	433.94232	20.657471
-38.324535	436.89822	20.667236
-38.324642	438.43192	20.677002
-38.324184	439.1105	20.686768
-38.32291	442.21945	20.696533
-38.321587	438.98978	20.706299
-38.321491	434.81427	20.716064
-38.32082	434.03162	20.72583
-38.319317	435.34692	20.735596
-38.318096	440.56311	20.745361
-38.318844	439.43558	20.755127
-38.317436	435.35162	20.764893
-38.316532	437.96567	20.774658
-38.31572	434.74496	20.784424
-38.315674	436.05176	20.794189
-38.314629	436.91983	20.803955
-38.313568	438.00452	20.813721
-38.311764	441.25662	20.823486
-38.310795	436.75238	20.833252
-38.31078	436.87488	20.843018
-38.310116	432.0878	20.852783
-38.308762	437.35391	20.862549
-38.309132	440.72028	20.872314
-38.307522	439.28094	20.88208
-38.307327	438.92859	20.891846
-38.306076	437.08823	20.901611
-38.30518	433.42935	20.911377
-38.304272	434.34375	20.921143
-38.305187	434.43842	20.930908
-38.302639	439.40564	20.940674
-38.301205	441.7868	20.950439
-38.301098	437.77359	20.960205
-38.300087	433.24042	20.969971
-38.299633	432.21683	20.979736
-38.297905	437.31454	20.989502
-38.296558	438.50439	20.999268
-38.297447	439.52493	21.009033
-38.296432	438.2926	21.018799
-38.294659	436.82761	21.028564
-38.294319	431.29309	21.03833
-38.294487	431.83875	21.048096
-38.293186	436.5072	21.057861
-38.292118	442.90353	21.067627
-38.290775	440.78568	21.077393
-38.290833	433.53809	21.087158
-38.290504	432.13406	21.096924
-38.287991	433.4809	21.106689
-38.288609	435.25687	21.116455
-38.286961	442.03891	21.126221
-38.286526	437.82773	21.135986
-38.285229	437.28827	21.145752
-38.285095	433.19476	21.155518
-38.284992	429.23315	21.165283
-38.282684	434.96558	21.175049
-38.281696	439.68805	21.184814
-38.281857	442.54382	21.19458
-38.281414	435.90866	21.204346
-38.279552	431.49234	21.214111
-38.278873	433.43005	21.223877
-38.279503	432.73468	21.233643
-38.278416	437.09729	21.243408
-38.276165	438.84903	21.253174
-38.277023	438.45511	21.262939
-38.274948	436.439	21.272705
-38.273643	431.08475	21.282471
-38.273811	433.2337	21.292236
-38.272739	436.36325	21.302002
-38.271984	439.09915	21.311768
-38.271622	438.50586	21.321533
-38.269199	433.25549	21.331299
-38.269279	431.58795	21.341064
-38.268147	433.95438	21.35083
-38.26804	434.78986	21.360596
-38.267159	437.633	21.370361
-38.266396	438.32626	21.380127
-38.265438	436.65234	21.389893
-38.263897	434.75613	21.399658
-38.262733	432.07401	21.409424
-38.261829	431.67548	21.419189
-38.261856	437.38364	21.428955
-38.261173	438.7244	21.438721
-38.260445	436.56366	21.448486
-38.260136	435.86209	21.458252
-38.258556	434.55435	21.468018
-38.258057	435.17886	21.477783
-38.257431	433.87469	21.487549
-38.257256	435.16412	21.497314
-38.255634	439.07373	21.50708
-38.25589	437.00992	21.516846
-38.254311	435.10629	21.526611
-38.25346	429.51089	21.536377
-38.252132	431.79617	21.546143
-38.252483	437.63663	21.555908
-38.251331	436.50717	21.565674
-38.25013	440.23001	21.575439
-38.249081	435.63367	21.585205
-38.247185	433.2941	21.594971
-38.247387	433.09412	21.604736
-38.245193	431.08881	21.614502
-38.245991	437.75351	21.624268
-38.244682	441.05264	21.634033
-38.24472	437.05261	21.643799
-38.242142	432.57605	21.653564
-38.243412	430.90918	21.66333
-38.241825	434.9606	21.673096
-38.242004	435.85687	21.682861
-38.239609	438.83145	21.692627
-38.239079	437.5878	21.702393
-38.238232	435.6427	21.712158
-38.237999	431.74149	21.721924
-38.237404	429.56787	21.731689
-38.235481	433.28345	21.741455
-38.234726	440.02908	21.751221
-38.23407	439.39432	21.760986
-38.233494	435.02762	21.770752
-38.232311	431.88351	21.780518
-38.231979	431.53015	21.790283
-38.230328	433.75488	21.800049
-38.231026	437.81766	21.809814
-38.229019	436.59549	21.81958
-38.229038	437.47153	21.829346
-38.22821	433.45624	21.839111
-38.226879	427.08105	21.848877
-38.226097	431.80557	21.858643
-38.226002	435.59131	21.868408
-38.224358	440.65552	21.878174
-38.224506	436.68576	21.887939
-38.221462	431.22342	21.897705
-38.222729	432.44904	21.907471
-38.220928	429.79028	21.917236
-38.219624	434.20056	21.927002
-38.219383	436.65381	21.936768
-38.218632	435.21609	21.946533
-38.218552	435.86322	21.956299
-38.216911	429.65674	21.966064
-38.215858	431.00439	21.97583
-38.216164	432.43195	21.985596
-38.21497	436.14404	21.995361
-38.213474	436.54541	22.005127
-38.213329	434.42422	22.014893
-38.212826	432.21777	22.024658
-38.212154	431.5878	22.034424
-38.211197	430.96152	22.044189
-38.2094	434.3851	22.053955
-38.209469	435.44565	22.063721
-38.209137	437.05945	22.073486
-38.206505	434.92722	22.083252
-38.206837	430.19196	22.093018
-38.204975	428.98257	22.102783
-38.206375	434.27075	22.112549
-38.204948	435.70349	22.122314
-38.203613	435.49982	22.13208
-38.202015	435.7309	22.141846
-38.202286	431.73419	22.151611
-38.200726	433.20248	22.161377
-38.200493	429.47235	22.171143
-38.19997	432.39468	22.180908
-38.198994	436.42627	22.190674
-38.19828	437.88721	22.200439
-38.197243	433.7944	22.210205
-38.195457	427.45627	22.219971
-38.195412	429.95554	22.229736
-38.19371	434.04468	22.239502
-38.192577	434.20358	22.249268
-38.192471	438.35162	22.259033
-38.192039	434.53217	22.268799
-38.191387	432.70242	22.278564
-38.190651	429.71259	22.28833
-38.189308	427.76855	22.298096
-38.188847	434.68195	22.307861
-38.189281	438.67386	22.317627
-38.186047	436.49585	22.327393
-38.187134	432.97565	22.337158
-38.184902	428.6655	22.346924
-38.183937	432.09348	22.356689
-38.184708	433.82895	22.366455
-38.183334	436.31506	22.376221
-38.181892	437.35892	22.385986
-38.181648	434.36331	22.395752
-38.181576	431.72226	22.405518
-38.178455	426.74997	22.415283
-38.17841	429.85141	22.425049
-38.17841	437.02466	22.434814
-38.177345	437.98203	22.44458
-38.176762	433.27005	22.454346
-38.175098	430.55566	22.464111
-38.175617	429.00833	22.473877
-38.174786	432.41565	22.483643
-38.174061	435.90402	22.493408
-38.172688	434.64417	22.503174
-38.171658	436.36469	22.512939
-38.171997	432.81616	22.522705
-38.170284	427.98737	22.532471
-38.168877	429.30099	22.542236
-38.168537	432.30148	22.552002
-38.167965	437.46536	22.561768
-38.166668	436.68787	22.571533
-38.165585	430.39871	22.581299
-38.164577	430.52029	22.591064
-38.165283	431.95694	22.60083
-38.163769	432.45502	22.610596
-38.16251	433.78006	22.620361
-38.162682	434.49655	22.630127
-38.161449	435.67407	22.639893
-38.160057	430.89279	22.649658
-38.159977	429.56815	22.659424
-38.158012	429.82468	22.669189
-38.157383	433.48648	22.678955
-38.156937	436.25424	22.688721
-38.155949	432.72461	22.698486
-38.155121	432.54938	22.708252
-38.153927	431.75449	22.718018
-38.154167	430.68478	22.727783
-38.152714	432.11258	22.737549
-38.152359	431.65182	22.747314
-38.150894	435.89511	22.75708
-38.150471	436.20901	22.766846
-38.150299	432.39981	22.776611
-38.149334	428.12308	22.786377
-38.14843	429.10599	22.796143
-38.146999	432.81442	22.805908
-38.146652	435.55322	22.815674
-38.14719	435.71051	22.825439
-38.145061	434.56458	22.835205
-38.144402	432.54688	22.844971
-38.143635	427.34262	22.854736
-38.141647	430.04453	22.864502
-38.141518	434.16278	22.874268
-38.140347	438.30469	22.884033
-38.140289	435.60397	22.893799
-38.139809	427.60318	22.903564
-38.138283	428.20361	22.91333
-38.136295	429.90616	22.923096
-38.137043	432.8067	22.932861
-38.136967	438.77258	22.942627
-38.13575	434.41367	22.952393
-38.134022	431.10944	22.962158
-38.133888	430.37668	22.971924
-38.131809	426.30804	22.981689
-38.131657	432.16898	22.991455
-38.13113	435.78326	23.001221
-38.130074	437.07248	23.010986
-38.130577	432.37659	23.020752
-38.128979	426.25598	23.030518
-38.126629	429.86044	23.040283
-38.127125	432.44565	23.050049
-38.126682	433.7489	23.059814
-38.124718	437.05206	23.06958
-38.124027	433.15045	23.079346
-38.124256	431.659	23.089111
-38.123943	426.75467	23.098877
-38.122047	430.22919	23.108643
-38.120358	435.2316	23.118408
-38.12085	436.88016	23.128174
-38.118984	434.61731	23.137939
-38.119122	429.22336	23.147705
-38.119236	427.13229	23.157471
-38.117207	430.77396	23.167236
-38.115753	432.1348	23.177002
-38.115196	433.33252	23.186768
-38.114433	435.42651	23.196533
-38.114361	433.67679	23.206299
-38.112373	430.29382	23.216064
-38.11274	429.44608	23.22583
-38.11237	427.98239	23.235596
-38.110291	435.48376	23.245361
-38.10952	434.41132	23.255127
-38.109619	431.78622	23.264893
-38.108459	429.30017	23.274658
-38.107796	428.54236	23.284424
-38.106308	431.24496	23.294189
-38.104706	430.32513	23.303955
-38.104088	434.51776	23.313721
-38.10368	436.70496	23.323486
-38.103874	431.44241	23.333252
-38.103077	430.20859	23.343018
-38.102215	427.12619	23.352783
-38.100624	430.69638	23.362549
-38.100342	435.91467	23.372314
-38.098896	432.06851	23.38208
-38.09877	434.58545	23.391846
-38.096767	430.84906	23.401611
-38.096603	428.96527	23.411377
-38.096069	430.74448	23.421143
-38.095646	428.20364	23.430908
-38.094296	434.03439	23.440674
-38.093792	436.936	23.450439
-38.092678	431.39554	23.460205
-38.091915	428.6427	23.469971
-38.091446	427.20731	23.479736
-38.090248	431.05359	23.489502
-38.089161	433.69104	23.499268
-38.088707	434.69403	23.509033
-38.087219	433.10104	23.518799
-38.086811	431.07993	23.528564
-38.086372	428.33777	23.53833
-38.086246	428.05963	23.548096
-38.084667	432.63602	23.557861
-38.084469	436.49542	23.567627
-38.08374	436.41473	23.577393
-38.082745	428.71597	23.587158
-38.082294	426.73016	23.596924
-38.080215	428.80264	23.606689
-38.079269	432.12991	23.616455
-38.078674	434.9064	23.626221
-38.078407	433.64801	23.635986
-38.077705	433.12201	23.645752
-38.076118	427.61804	23.655518
-38.075531	425.50803	23.665283
-38.073895	431.57388	23.675049
-38.073578	433.05219	23.684814
-38.073963	436.89496	23.69458
-38.071899	432.42236	23.704346
-38.071198	425.68546	23.714111
-38.071354	429.4137	23.723877
-38.069527	428.52142	23.733643
-38.069801	432.23764	23.743408
-38.068375	431.7403	23.753174
-38.067726	433.32797	23.762939
-38.067451	431.71909	23.772705
-38.064411	425.24203	23.782471
-38.064335	427.52991	23.792236
-38.063942	432.41473	23.802002
-38.063549	434.1601	23.811768
-38.061958	435.54724	23.821533
-38.061806	428.54797	23.831299
-38.060795	427.17703	23.841064
-38.060047	429.04337	23.85083
-38.059597	430.30432	23.860596
-38.058884	429.99146	23.870361
-38.058762	433.91373	23.880127
-38.057335	433.53119	23.889893
-38.056755	429.405	23.899658
-38.056202	426.80258	23.909424
-38.054008	427.32755	23.919189
-38.054146	431.37384	23.928955
-38.052769	431.43881	23.938721
-38.051437	431.94019	23.948486
-38.052307	429.83606	23.958252
-38.049656	427.5101	23.968018
-38.050468	428.22003	23.977783
-38.048832	427.98141	23.987549
-38.047932	430.41031	23.997314
-38.047379	435.58282	24.00708
-38.046749	430.58939	24.016846
-38.045269	429.41663	24.026611
-38.044407	425.38007	24.036377
-38.044113	426.65298	24.046143
-38.04285	432.52682	24.055908
-38.043362	429.91766	24.065674
-38.040119	432.77487	24.075439
-38.04092	429.07727	24.085205
-38.040329	428.07455	24.094971
-38.039219	426.49493	24.104736
-38.037857	426.00644	24.114502
-38.037121	431.26895	24.124268
-38.036884	434.67801	24.134033
-38.035583	431.93005	24.143799
-38.03458	427.94144	24.153564
-38.034782	425.09808	24.16333
-38.03376	428.96765	24.173096
-38.033001	432.45163	24.182861
-38.032104	433.23792	24.192627
-38.031063	431.86136	24.202393
-38.030643	428.39053	24.212158
-38.027939	426.55902	24.221924
-38.028713	424.35019	24.231689
-38.028435	429.22977	24.241455
-38.026035	435.13046	24.251221
-38.0257	433.80356	24.260986
-38.024494	428.91406	24.270752
-38.024933	424.48904	24.280518
-38.023415	424.28656	24.290283
-38.021366	428.69385	24.300049
-38.021248	432.76834	24.309814
-38.020935	430.73743	24.31958
-38.019337	432.04449	24.329346
-38.019131	427.78293	24.339111
-38.018364	423.11481	24.348877
-38.017422	426.26221	24.358643
-38.016796	428.57913	24.368408
