MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typeiv_090_r0			Time:	20.017578	s	4/14/2019 1:49:42 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_090_dimension.tst
-39.395958	349.90005	7.8251953
-39.393616	353.37939	7.8349609
-39.393463	355.03802	7.8447266
-39.392826	355.73459	7.8544922
-39.391342	353.89258	7.8642578
-39.390903	346.9473	7.8740234
-39.389439	351.46667	7.8837891
-39.389137	352.35516	7.8935547
-39.388866	358.22241	7.9033203
-39.3871	357.30966	7.9130859
-39.387581	354.62802	7.9228516
-39.385746	353.91156	7.9326172
-39.384705	354.86398	7.9423828
-39.384583	355.37775	7.9521484
-39.383541	355.89291	7.9619141
-39.381809	360.98163	7.9716797
-39.381306	360.14536	7.9814453
-39.380722	358.28574	7.9912109
-39.379578	356.93073	8.0009766
-39.379002	357.06168	8.0107422
-39.379742	359.5351	8.0205078
-39.376812	363.94724	8.0302734
-39.377174	360.1207	8.0400391
-39.375057	360.84525	8.0498047
-39.374741	359.70551	8.0595703
-39.375576	360.89816	8.0693359
-39.372952	360.57648	8.0791016
-39.373035	362.59286	8.0888672
-39.37151	366.38617	8.0986328
-39.371983	367.96124	8.1083984
-39.370396	363.0759	8.1181641
-39.370129	359.67294	8.1279297
-39.368542	362.62711	8.1376953
-39.368736	364.64554	8.1474609
-39.366665	367.14236	8.1572266
-39.365944	369.10049	8.1669922
-39.366161	367.41299	8.1767578
-39.364719	365.75238	8.1865234
-39.362244	361.67911	8.1962891
-39.363075	364.48248	8.2060547
-39.362484	369.44571	8.2158203
-39.361214	372.552	8.2255859
-39.360218	372.33755	8.2353516
-39.359821	364.71979	8.2451172
-39.357887	363.08691	8.2548828
-39.357971	369.18866	8.2646484
-39.357487	370.32635	8.2744141
-39.355877	375.2081	8.2841797
-39.356213	373.47052	8.2939453
-39.354992	372.30103	8.3037109
-39.353878	370.23254	8.3134766
-39.353737	365.32782	8.3232422
-39.353245	370.22287	8.3330078
-39.352123	376.63425	8.3427734
-39.350906	377.60565	8.3525391
-39.350788	375.59506	8.3623047
-39.349621	369.46661	8.3720703
-39.349136	370.30295	8.3818359
-39.348923	372.86282	8.3916016
-39.346901	376.11948	8.4013672
-39.345219	378.00726	8.4111328
-39.345257	378.81082	8.4208984
-39.343365	375.34875	8.4306641
-39.34346	371.57806	8.4404297
-39.343708	374.11212	8.4501953
-39.341518	378.70276	8.4599609
-39.341354	383.12009	8.4697266
-39.340096	380.49762	8.4794922
-39.33897	378.02924	8.4892578
-39.338703	375.75165	8.4990234
-39.336987	377.24265	8.5087891
-39.337372	379.78281	8.5185547
-39.335548	380.11404	8.5283203
-39.334698	383.63824	8.5380859
-39.334553	383.28778	8.5478516
-39.333103	378.39978	8.5576172
-39.333622	377.96112	8.5673828
-39.332123	378.64847	8.5771484
-39.331635	384.79443	8.5869141
-39.331245	387.51212	8.5966797
-39.329647	384.09354	8.6064453
-39.329292	383.39899	8.6162109
-39.326626	380.84515	8.6259766
-39.327774	383.17227	8.6357422
-39.32653	382.11893	8.6455078
-39.324684	384.46237	8.6552734
-39.323734	388.49716	8.6650391
-39.324757	384.80225	8.6748047
-39.322758	385.06503	8.6845703
-39.322632	382.74274	8.6943359
-39.32177	385.29636	8.7041016
-39.321114	389.11072	8.7138672
-39.320309	389.08517	8.7236328
-39.318954	388.72485	8.7333984
-39.317825	388.59778	8.7431641
-39.317848	385.69485	8.7529297
-39.316044	385.13129	8.7626953
-39.315685	386.92661	8.7724609
-39.31554	390.97577	8.7822266
-39.314163	395.22513	8.7919922
-39.31332	391.1864	8.8017578
-39.311974	388.65546	8.8115234
-39.312778	387.36267	8.8212891
-39.311691	390.15536	8.8310547
-39.310116	393.05673	8.8408203
-39.309425	396.72031	8.8505859
-39.308929	396.42661	8.8603516
-39.307373	393.57202	8.8701172
-39.306297	389.22598	8.8798828
-39.306187	388.29565	8.8896484
-39.305855	394.50333	8.8994141
-39.304466	400.37173	8.9091797
-39.303223	399.44498	8.9189453
-39.30341	392.88336	8.9287109
-39.302025	391.37115	8.9384766
-39.301105	392.42896	8.9482422
-39.300514	393.17026	8.9580078
-39.299442	399.81866	8.9677734
-39.29866	398.96011	8.9775391
-39.298302	400.02219	8.9873047
-39.297703	395.37643	8.9970703
-39.295849	390.93399	9.0068359
-39.295696	397.2532	9.0166016
-39.294987	401.38718	9.0263672
-39.293835	403.77182	9.0361328
-39.292942	401.10715	9.0458984
-39.29129	396.68079	9.0556641
-39.292	397.26263	9.0654297
-39.289852	400.00748	9.0751953
-39.29052	401.7034	9.0849609
-39.289063	402.96066	9.0947266
-39.288475	404.625	9.1044922
-39.285847	402.57837	9.1142578
-39.286411	397.59555	9.1240234
-39.28672	399.3757	9.1337891
-39.284985	401.47961	9.1435547
-39.284046	406.76608	9.1533203
-39.283051	406.99164	9.1630859
-39.28196	402.40131	9.1728516
-39.281616	400.85489	9.1826172
-39.281258	403.46997	9.1923828
-39.280277	402.93933	9.2021484
-39.278259	404.82971	9.2119141
-39.277908	407.29636	9.2216797
-39.277126	408.40274	9.2314453
-39.277748	403.90097	9.2412109
-39.276073	403.77319	9.2509766
-39.275997	402.88025	9.2607422
-39.274178	407.8909	9.2705078
-39.273411	409.51083	9.2802734
-39.271828	406.89771	9.2900391
-39.271557	409.70938	9.2998047
-39.271183	407.08295	9.3095703
-39.269932	407.91473	9.3193359
-39.269966	406.85709	9.3291016
-39.268929	408.70056	9.3388672
-39.267952	414.68527	9.3486328
-39.267006	412.04669	9.3583984
-39.266758	410.52023	9.3681641
-39.266838	406.72403	9.3779297
-39.264732	408.1412	9.3876953
-39.264206	413.12534	9.3974609
-39.26358	410.71078	9.4072266
-39.261887	413.99155	9.4169922
-39.261971	413.74487	9.4267578
-39.260349	411.43054	9.4365234
-39.259869	411.29477	9.4462891
-39.257938	410.7507	9.4560547
-39.258251	414.93698	9.4658203
-39.257702	420.2471	9.4755859
-39.256367	416.75955	9.4853516
-39.256042	412.93231	9.4951172
-39.255344	410.03601	9.5048828
-39.253944	412.92236	9.5146484
-39.253307	416.56677	9.5244141
-39.252388	420.38507	9.5341797
-39.251656	418.70996	9.5439453
-39.250061	418.19644	9.5537109
-39.249641	412.0506	9.5634766
-39.250645	411.2941	9.5732422
-39.249466	414.0029	9.5830078
-39.247997	421.65799	9.5927734
-39.246758	422.57959	9.6025391
-39.246204	416.80292	9.6123047
-39.245434	414.13919	9.6220703
-39.243755	414.53995	9.6318359
-39.24321	415.6351	9.6416016
-39.243793	423.27786	9.6513672
-39.242199	422.31223	9.6611328
-39.241512	422.6998	9.6708984
-39.239395	420.14719	9.6806641
-39.238255	414.43643	9.6904297
-39.238846	419.71664	9.7001953
-39.237526	422.54306	9.7099609
-39.236996	427.35623	9.7197266
-39.236614	424.51019	9.7294922
-39.235443	419.67126	9.7392578
-39.233192	418.73743	9.7490234
-39.233749	421.66098	9.7587891
-39.232941	422.64795	9.7685547
-39.2332	425.41867	9.7783203
-39.230648	426.64911	9.7880859
-39.231148	426.28409	9.7978516
-39.229248	421.98727	9.8076172
-39.228523	421.66998	9.8173828
-39.228661	421.66772	9.8271484
-39.228024	426.50186	9.8369141
-39.225994	429.12427	9.8466797
-39.225613	426.01636	9.8564453
-39.224686	423.64996	9.8662109
-39.223145	424.67331	9.8759766
-39.222031	424.98718	9.8857422
-39.222641	424.20886	9.8955078
-39.22224	428.11783	9.9052734
-39.220383	430.02872	9.9150391
-39.219917	429.11847	9.9248047
-39.218563	426.82736	9.9345703
-39.21841	423.75183	9.9443359
-39.217972	427.04105	9.9541016
-39.216316	430.8038	9.9638672
-39.214722	430.68723	9.9736328
-39.215412	431.94946	9.9833984
-39.214653	430.21048	9.9931641
-39.213799	429.41592	10.00293
-39.212765	424.85901	10.012695
-39.21254	427.03503	10.022461
-39.211098	434.09671	10.032227
-39.209743	433.819	10.041992
-39.209007	433.03705	10.051758
-39.208851	426.92279	10.061523
-39.207462	427.47153	10.071289
-39.206287	431.47604	10.081055
-39.205795	431.37424	10.09082
-39.204632	435.10043	10.100586
-39.203827	436.42346	10.110352
-39.204185	431.56061	10.120117
-39.20303	429.02338	10.129883
-39.202175	428.63278	10.139648
-39.201382	433.42868	10.149414
-39.20158	439.22949	10.15918
-39.199478	437.1362	10.168945
-39.199478	431.37241	10.178711
-39.197842	430.31055	10.188477
-39.19735	430.78958	10.198242
-39.196308	434.18811	10.208008
-39.195908	438.6218	10.217773
-39.194649	437.96817	10.227539
-39.194199	437.64719	10.237305
-39.193214	433.43524	10.24707
-39.191109	429.6521	10.256836
-39.191669	434.39175	10.266602
-39.190861	438.86749	10.276367
-39.190018	442.48706	10.286133
-39.189396	439.69434	10.295898
-39.188408	433.9209	10.305664
-39.187595	433.87344	10.31543
-39.185719	436.17767	10.325195
-39.185875	440.68454	10.334961
-39.185322	438.90088	10.344727
-39.183819	439.98242	10.354492
-39.183453	439.84644	10.364258
-39.183109	433.55316	10.374023
-39.18272	437.32785	10.383789
-39.181419	437.39932	10.393555
-39.180004	442.74915	10.40332
-39.180202	443.00235	10.413086
-39.179176	438.30231	10.422852
-39.177563	438.34561	10.432617
-39.176926	437.60632	10.442383
-39.176357	437.88907	10.452148
-39.174561	440.04074	10.461914
-39.174248	441.21362	10.47168
-39.173454	444.58298	10.481445
-39.173088	439.55081	10.491211
-39.172771	438.24719	10.500977
-39.171612	438.1756	10.510742
-39.170734	442.18967	10.520508
-39.168186	445.18158	10.530273
-39.169395	442.36063	10.540039
-39.167336	442.45914	10.549805
-39.166183	441.38043	10.55957
-39.167305	440.81671	10.569336
-39.165756	439.45255	10.579102
-39.1646	443.35599	10.588867
-39.164585	444.99451	10.598633
-39.162369	448.27277	10.608398
-39.162277	443.02237	10.618164
-39.162003	438.13654	10.62793
-39.160461	440.98849	10.637695
-39.158321	443.82306	10.647461
-39.158978	445.33789	10.657227
-39.158737	447.94397	10.666992
-39.157761	445.50629	10.676758
-39.156284	444.77863	10.686523
-39.156574	442.36667	10.696289
-39.155624	440.77228	10.706055
-39.154488	448.02377	10.71582
-39.152828	450.28577	10.725586
-39.151836	448.43738	10.735352
-39.151226	442.42151	10.745117
-39.150776	441.63049	10.754883
-39.148861	443.98749	10.764648
-39.14983	446.2287	10.774414
-39.148388	451.13614	10.78418
-39.147884	448.33182	10.793945
-39.146763	447.15549	10.803711
-39.146393	444.43073	10.813477
-39.145123	440.67352	10.823242
-39.144196	445.49985	10.833008
-39.143711	451.81635	10.842773
-39.142082	452.44165	10.852539
-39.142296	447.46793	10.862305
-39.14119	443.64905	10.87207
-39.139744	442.34741	10.881836
-39.139153	447.20187	10.891602
-39.137638	450.69269	10.901367
-39.137459	449.86249	10.911133
-39.137653	450.44586	10.920898
-39.136192	447.81631	10.930664
-39.136253	443.67944	10.94043
-39.133858	445.20435	10.950195
-39.134502	451.41699	10.959961
-39.13279	453.12927	10.969727
-39.131962	450.99771	10.979492
-39.13282	448.15536	10.989258
-39.131191	445.41385	10.999023
-39.128048	446.22977	11.008789
-39.129597	449.68112	11.018555
-39.127663	449.03635	11.02832
-39.12756	452.83466	11.038086
-39.126884	452.27963	11.047852
-39.125721	446.82327	11.057617
-39.124088	446.88177	11.067383
-39.123909	446.81207	11.077148
-39.123589	452.37601	11.086914
-39.122513	453.69357	11.09668
-39.120106	450.60919	11.106445
-39.120098	450.34732	11.116211
-39.118328	448.81537	11.125977
-39.119598	449.73572	11.135742
-39.118572	450.23181	11.145508
-39.11694	450.98199	11.155273
-39.115986	454.21991	11.165039
-39.115524	452.76492	11.174805
-39.114742	449.11572	11.18457
-39.113514	447.03171	11.194336
-39.113575	449.76425	11.204102
-39.112049	454.13495	11.213867
-39.111206	452.66898	11.223633
-39.110329	454.14648	11.233398
-39.109909	453.0928	11.243164
-39.109497	449.86142	11.25293
-39.109238	448.77612	11.262695
-39.108059	450.08871	11.272461
-39.107365	454.06927	11.282227
-39.107384	457.10501	11.291992
-39.105442	453.22272	11.301758
-39.105877	447.71695	11.311523
-39.102646	448.22577	11.321289
-39.101955	450.72479	11.331055
-39.101719	454.14075	11.34082
-39.10199	455.50461	11.350586
-39.1012	454.23889	11.360352
-39.099049	451.73672	11.370117
-39.099369	448.71744	11.379883
-39.098385	446.9671	11.389648
-39.097607	452.70428	11.399414
-39.095074	456.21698	11.40918
-39.096039	457.12814	11.418945
-39.094864	451.96799	11.428711
-39.092278	447.4996	11.438477
-39.094162	449.87463	11.448242
-39.092663	452.33707	11.458008
-39.091892	457.14972	11.467773
-39.089535	454.18872	11.477539
-39.089794	454.42191	11.487305
-39.08955	451.44473	11.49707
-39.088192	447.62985	11.506836
-39.087769	450.96823	11.516602
-39.086735	456.49481	11.526367
-39.086239	457.67416	11.536133
-39.084057	455.59338	11.545898
-39.08387	448.05161	11.555664
-39.082855	448.74594	11.56543
-39.082466	452.27322	11.575195
-39.082211	455.54431	11.584961
-39.081799	455.90588	11.594727
-39.080086	457.60089	11.604492
-39.078953	454.80707	11.614258
-39.078297	451.42703	11.624023
-39.078449	449.89862	11.633789
-39.077301	452.59454	11.643555
-39.076492	457.8819	11.65332
-39.075924	456.61664	11.663086
-39.075237	454.73291	11.672852
-39.072865	451.61832	11.682617
-39.072212	452.04507	11.692383
-39.072701	453.42261	11.702148
-39.071461	455.68253	11.711914
-39.070511	457.37686	11.72168
-39.069195	457.035	11.731445
-39.069321	453.63336	11.741211
-39.067688	452.06662	11.750977
-39.067364	449.61191	11.760742
-39.06601	454.0798	11.770508
-39.064995	457.90463	11.780273
-39.062908	454.45645	11.790039
-39.063812	456.07928	11.799805
-39.062592	452.64542	11.80957
-39.063057	452.9686	11.819336
-39.061691	452.55676	11.829102
-39.060749	453.89212	11.838867
-39.059734	457.62781	11.848633
-39.058956	456.7438	11.858398
-39.058208	454.82147	11.868164
-39.05711	450.64246	11.87793
-39.056778	449.57275	11.887695
-39.056168	456.64001	11.897461
-39.054749	456.54736	11.907227
-39.053616	457.5896	11.916992
-39.05394	455.85144	11.926758
-39.052502	451.32556	11.936523
-39.050945	451.66113	11.946289
-39.050861	451.85922	11.956055
-39.049305	454.68573	11.96582
-39.048756	458.72162	11.975586
-39.047394	458.16263	11.985352
-39.04697	451.40796	11.995117
-39.046753	449.04611	12.004883
-39.045124	452.16806	12.014648
-39.046219	456.02322	12.024414
-39.045399	459.72086	12.03418
-39.043407	456.52173	12.043945
-39.042908	455.1687	12.053711
-39.041569	451.68179	12.063477
-39.041435	449.6402	12.073242
-39.040016	453.95093	12.083008
-39.03878	458.41629	12.092773
-39.038124	457.9928	12.102539
-39.037884	453.59088	12.112305
-39.035774	448.56607	12.12207
-39.036285	451.70468	12.131836
-39.036232	453.20245	12.141602
-39.035522	458.59317	12.151367
-39.033741	457.50363	12.161133
-39.032963	456.68677	12.170898
-39.03212	454.60059	12.180664
-39.031513	448.08151	12.19043
-39.031025	451.26459	12.200195
-39.029308	454.36621	12.209961
-39.030319	457.82156	12.219727
-39.028034	456.79459	12.229492
-39.027294	451.85938	12.239258
-39.026756	451.07245	12.249023
-39.025528	451.32449	12.258789
-39.024586	453.11774	12.268555
-39.024288	456.26062	12.27832
-39.023483	455.46609	12.288086
-39.022388	456.57248	12.297852
-39.020412	452.96512	12.307617
-39.020351	450.68741	12.317383
-39.019829	451.0686	12.327148
-39.019394	456.82822	12.336914
-39.0186	457.08047	12.34668
-39.016899	455.77374	12.356445
-39.016819	452.87711	12.366211
-39.015091	451.51474	12.375977
-39.015823	452.10477	12.385742
-39.013329	451.09955	12.395508
-39.01376	454.34952	12.405273
-39.01302	456.40964	12.415039
-39.011997	455.64706	12.424805
-39.01017	453.47458	12.43457
-39.01033	447.82904	12.444336
-39.009804	452.72037	12.454102
-39.008186	454.97375	12.463867
-39.008202	453.71045	12.473633
-39.006672	457.62256	12.483398
-39.005924	450.9371	12.493164
-39.004688	451.33932	12.50293
-39.004955	450.07251	12.512695
-39.002842	449.45193	12.522461
-39.003071	456.26541	12.532227
-39.001652	456.88046	12.541992
-39.001804	453.11041	12.551758
-39.000587	448.27765	12.561523
-38.999844	447.77258	12.571289
-38.999077	451.97656	12.581055
-38.997437	454.77844	12.59082
-38.997402	455.96942	12.600586
-38.996147	453.38715	12.610352
-38.995457	450.68311	12.620117
-38.995087	448.99301	12.629883
-38.994003	447.5325	12.639648
-38.993088	452.19498	12.649414
-38.99155	456.80301	12.65918
-38.992138	455.7999	12.668945
-38.990139	450.44983	12.678711
-38.989132	446.72198	12.688477
-38.989761	447.87753	12.698242
-38.987553	454.06076	12.708008
-38.988033	455.45053	12.717773
-38.986347	453.00616	12.727539
-38.985531	453.46008	12.737305
-38.985058	448.91867	12.74707
-38.98325	444.25439	12.756836
-38.98304	449.66364	12.766602
-38.981647	451.84912	12.776367
-38.980984	455.71304	12.786133
-38.980457	451.53308	12.795898
-38.98082	447.6647	12.805664
-38.979736	446.45706	12.81543
-38.978561	449.18362	12.825195
-38.977112	454.11084	12.834961
-38.97633	452.74356	12.844727
-38.976566	451.41129	12.854492
-38.975014	450.81976	12.864258
-38.974964	445.98392	12.874023
-38.974499	447.10117	12.883789
-38.972649	448.63235	12.893555
-38.971493	453.05969	12.90332
-38.971416	454.99496	12.913086
-38.970383	447.89926	12.922852
-38.9701	448.11798	12.932617
-38.968266	448.41223	12.942383
-38.967247	448.88751	12.952148
-38.968246	450.78342	12.961914
-38.966152	451.36932	12.97168
-38.964783	452.91113	12.981445
-38.965313	450.88547	12.991211
-38.963196	446.28003	13.000977
-38.962753	446.66788	13.010742
-38.961884	449.22003	13.020508
-38.961174	451.77466	13.030273
-38.960548	451.40472	13.040039
-38.960087	448.90118	13.049805
-38.959095	448.20724	13.05957
-38.958908	448.54803	13.069336
-38.956772	446.46542	13.079102
-38.955452	448.74179	13.088867
-38.955383	450.80286	13.098633
-38.954994	452.67123	13.108398
-38.954018	449.83197	13.118164
-38.952545	442.87836	13.12793
-38.952827	444.77448	13.137695
-38.952267	449.16409	13.147461
-38.951279	450.27936	13.157227
-38.95002	452.65808	13.166992
-38.948677	447.41498	13.176758
-38.948013	447.02649	13.186523
-38.947701	446.04556	13.196289
-38.947159	444.46628	13.206055
-38.945633	450.47437	13.21582
-38.94508	451.94467	13.225586
-38.944164	451.67639	13.235352
-38.944382	446.80099	13.245117
-38.942467	441.7392	13.254883
-38.942108	445.10425	13.264648
-38.941479	448.88101	13.274414
-38.939518	452.00031	13.28418
-38.939026	449.62091	13.293945
-38.938747	448.20334	13.303711
-38.9375	445.9938	13.313477
-38.936993	441.40182	13.323242
-38.935841	446.68726	13.333008
-38.935226	451.22647	13.342773
-38.934776	452.42883	13.352539
-38.934608	449.52094	13.362305
-38.931728	441.74005	13.37207
-38.932377	440.98132	13.381836
-38.932217	446.78397	13.391602
-38.931473	449.62186	13.401367
-38.929207	448.99738	13.411133
-38.929031	449.11087	13.420898
-38.928169	445.83081	13.430664
-38.927422	442.72391	13.44043
-38.927837	445.40201	13.450195
-38.924793	445.65302	13.459961
-38.924202	451.4986	13.469727
-38.925201	448.63986	13.479492
-38.921867	445.96747	13.489258
-38.921825	442.48297	13.499023
-38.921814	442.93832	13.508789
-38.921635	445.95157	13.518555
-38.91943	447.11261	13.52832
-38.920193	446.50571	13.538086
-38.917915	448.49268	13.547852
-38.917442	444.70578	13.557617
-38.91531	442.47293	13.567383
-38.914898	441.88025	13.577148
-38.914963	446.26257	13.586914
-38.914433	450.92389	13.59668
-38.913464	444.38773	13.606445
-38.911842	445.71255	13.616211
-38.911858	445.15509	13.625977
-38.910805	444.07516	13.635742
-38.911102	444.1008	13.645508
-38.909508	444.03851	13.655273
-38.908276	446.8056	13.665039
-38.907124	448.43564	13.674805
-38.906128	443.32278	13.68457
-38.906616	440.65387	13.694336
-38.90517	442.87613	13.704102
-38.905052	446.98605	13.713867
-38.904503	447.75836	13.723633
-38.903217	446.78525	13.733398
-38.90247	443.77609	13.743164
-38.901695	442.35321	13.75293
-38.90094	441.93417	13.762695
-38.898521	443.87207	13.772461
-38.899273	447.00046	13.782227
-38.898399	448.64493	13.791992
-38.897381	447.47635	13.801758
-38.896191	441.17828	13.811523
-38.895882	439.35406	13.821289
-38.893639	443.95834	13.831055
-38.894562	447.00583	13.84082
-38.892593	450.85858	13.850586
-38.891979	445.12286	13.860352
-38.890926	444.27988	13.870117
-38.88969	442.28973	13.879883
-38.889679	439.70932	13.889648
-38.888775	445.46753	13.899414
-38.887993	449.19751	13.90918
-38.88707	448.3631	13.918945
-38.887356	442.19217	13.928711
-38.885784	437.18335	13.938477
-38.884853	442.68396	13.948242
-38.88324	443.96487	13.958008
-38.884052	447.27628	13.967773
-38.88298	446.37695	13.977539
-38.881134	442.65536	13.987305
-38.879406	442.58319	13.99707
-38.879032	438.42273	14.006836
-38.879021	442.12189	14.016602
-38.8792	446.29645	14.026367
-38.877884	449.38034	14.036133
-38.876041	445.82941	14.045898
-38.876179	439.32574	14.055664
-38.874908	437.3717	14.06543
-38.87529	442.39059	14.075195
-38.873505	444.61646	14.084961
-38.872456	444.53543	14.094727
-38.871063	443.59198	14.104492
-38.870876	441.54807	14.114258
-38.870758	440.67874	14.124023
-38.869442	440.16766	14.133789
-38.869747	440.96194	14.143555
-38.868473	444.88873	14.15332
-38.867924	445.62589	14.163086
-38.865276	440.99271	14.172852
-38.865715	440.21942	14.182617
-38.864643	438.76831	14.192383
-38.864216	442.28564	14.202148
-38.863678	440.37753	14.211914
-38.863289	442.55228	14.22168
-38.86116	444.42633	14.231445
-38.860054	443.2132	14.241211
-38.859283	440.87766	14.250977
-38.858578	436.65347	14.260742
-38.858341	440.77969	14.270508
-38.856953	444.93271	14.280273
-38.855507	443.55072	14.290039
-38.856514	444.23999	14.299805
-38.855221	439.9408	14.30957
-38.85424	438.67224	14.319336
-38.853577	439.30975	14.329102
-38.852692	440.85031	14.338867
-38.851463	442.69431	14.348633
-38.850948	446.02591	14.358398
-38.849525	441.6286	14.368164
-38.849228	436.37396	14.37793
-38.848549	435.89673	14.387695
-38.846569	442.29404	14.397461
-38.847691	443.25772	14.407227
-38.846268	444.19241	14.416992
-38.845646	441.72278	14.426758
-38.843704	438.35779	14.436523
-38.844097	438.31104	14.446289
-38.84185	437.12213	14.456055
-38.841774	442.89917	14.46582
-38.841339	445.7186	14.475586
-38.840328	443.53253	14.485352
-38.839001	439.03043	14.495117
-38.837463	435.16327	14.504883
-38.837296	438.19998	14.514648
-38.837124	442.8204	14.524414
-38.83466	446.64801	14.53418
-38.835636	440.78949	14.543945
-38.834412	439.84753	14.553711
-38.835361	436.62997	14.563477
-38.832783	436.08102	14.573242
-38.831875	441.82962	14.583008
-38.830502	443.07513	14.592773
-38.830536	444.12399	14.602539
-38.829811	441.53391	14.612305
-38.827675	435.31644	14.62207
-38.828079	436.41586	14.631836
-38.827633	437.43768	14.641602
-38.826633	442.54614	14.651367
-38.824638	443.1636	14.661133
-38.824318	440.49326	14.670898
-38.823318	439.55493	14.680664
-38.823265	434.72913	14.69043
-38.822414	437.28366	14.700195
-38.820969	440.32074	14.709961
-38.821186	443.83316	14.719727
-38.819679	443.99863	14.729492
-38.818527	439.07877	14.739258
-38.81678	434.32947	14.749023
-38.817463	438.09409	14.758789
-38.817646	440.24524	14.768555
-38.815331	441.16003	14.77832
-38.813995	440.1246	14.788086
-38.814041	440.76279	14.797852
-38.813957	440.87311	14.807617
-38.812099	436.77112	14.817383
-38.81208	436.4201	14.827148
-38.810062	440.97876	14.836914
-38.809628	441.95328	14.84668
-38.808651	440.75021	14.856445
-38.80822	438.84735	14.866211
-38.807194	437.15067	14.875977
-38.806168	437.52853	14.885742
-38.806656	436.75363	14.895508
-38.805668	437.93109	14.905273
-38.803883	441.79474	14.915039
-38.803406	440.00916	14.924805
-38.803432	439.07697	14.93457
-38.803204	433.94406	14.944336
-38.801472	434.16946	14.954102
-38.800827	441.1015	14.963867
-38.800087	441.91422	14.973633
-38.799557	441.77686	14.983398
-38.798477	436.72363	14.993164
-38.797523	437.27402	15.00293
-38.796017	435.68585	15.012695
-38.795113	435.4621	15.022461
-38.794804	440.01074	15.032227
-38.793369	443.69199	15.041992
-38.793571	439.23373	15.051758
-38.792046	437.02231	15.061523
-38.789459	431.85205	15.071289
-38.79068	436.72058	15.081055
-38.790821	440.42041	15.09082
-38.788437	442.64304	15.100586
-38.786911	438.60876	15.110352
-38.787968	435.3226	15.120117
-38.786686	434.88797	15.129883
-38.785683	434.38696	15.139648
-38.785015	439.95178	15.149414
-38.783863	443.45459	15.15918
-38.784306	441.51053	15.168945
-38.783161	437.1265	15.178711
-38.780247	432.98505	15.188477
-38.780521	433.27728	15.198242
-38.779816	438.86157	15.208008
-38.77985	441.59158	15.217773
-38.778034	439.32135	15.227539
-38.778343	439.06326	15.237305
-38.777573	436.57507	15.24707
-38.775318	432.55121	15.256836
-38.775017	437.6355	15.266602
-38.774544	440.10812	15.276367
-38.7728	442.11221	15.286133
-38.773163	439.70557	15.295898
-38.771965	433.92444	15.305664
-38.771568	433.58762	15.31543
-38.769382	435.85205	15.325195
-38.769054	440.18018	15.334961
-38.768375	440.16888	15.344727
-38.768402	438.82297	15.354492
-38.765461	438.38397	15.364258
-38.766357	435.67062	15.374023
-38.765915	436.03705	15.383789
-38.764626	436.29846	15.393555
-38.764626	439.56461	15.40332
-38.76223	442.21918	15.413086
-38.762283	438.578	15.422852
-38.761971	436.54666	15.432617
-38.760422	435.30194	15.442383
-38.760651	436.04733	15.452148
-38.758301	438.00494	15.461914
-38.757549	438.53433	15.47168
-38.757671	438.79865	15.481445
-38.756748	440.15225	15.491211
-38.755692	435.39737	15.500977
-38.755337	431.99057	15.510742
-38.754326	434.9393	15.520508
-38.753365	440.5329	15.530273
-38.752148	440.67502	15.540039
-38.750576	437.80084	15.549805
-38.75058	433.52808	15.55957
-38.749035	435.74472	15.569336
-38.748962	434.34216	15.579102
-38.747417	435.65848	15.588867
-38.747124	438.49393	15.598633
-38.747147	439.63913	15.608398
-38.745705	438.75314	15.618164
-38.745281	431.005	15.62793
-38.744736	430.51978	15.637695
-38.743355	437.41013	15.647461
-38.742458	439.9855	15.657227
-38.741215	442.30084	15.666992
-38.74049	435.79456	15.676758
-38.740719	435.22015	15.686523
-38.739788	433.57147	15.696289
-38.739136	432.12106	15.706055
-38.737484	438.53015	15.71582
-38.736744	441.16711	15.725586
-38.735069	439.19012	15.735352
-38.734776	435.05652	15.745117
-38.734371	429.97992	15.754883
-38.734154	433.06995	15.764648
-38.732006	439.13889	15.774414
-38.731125	440.91788	15.78418
-38.730206	438.43048	15.793945
-38.729446	435.27255	15.803711
-38.73119	433.28323	15.813477
-38.72879	431.74908	15.823242
-38.727314	436.0083	15.833008
-38.72781	439.62234	15.842773
-38.727001	440.97922	15.852539
-38.725121	437.78629	15.862305
-38.724968	432.63318	15.87207
-38.723873	430.51776	15.881836
-38.723877	436.48846	15.891602
-38.722324	439.96759	15.901367
-38.72179	438.26398	15.911133
-38.72002	437.78046	15.920898
-38.720612	433.67831	15.930664
-38.719067	432.64325	15.94043
-38.718079	433.86771	15.950195
-38.717094	434.88	15.959961
-38.716446	439.77365	15.969727
-38.714642	440.02875	15.979492
-38.713734	434.18408	15.989258
-38.714397	433.53448	15.999023
-38.713135	433.79395	16.008789
-38.712524	437.22977	16.018555
-38.71257	438.17075	16.02832
-38.710213	435.56961	16.038086
-38.710091	436.74847	16.047852
-38.70924	435.67331	16.057617
-38.70866	433.82971	16.067383
-38.707424	430.81183	16.077148
-38.705936	433.19199	16.086914
-38.705791	438.98425	16.09668
-38.705223	436.73596	16.106445
-38.704929	435.2663	16.116211
-38.704288	432.95676	16.125977
-38.702782	433.24109	16.135742
