MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typei_4545_r0			Time:	20.018066	s	4/15/2019 3:12:21 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_4545_dimension.tst
12.811274	927.39526	34.036133
12.811433	932.18256	34.045898
12.813691	936.80676	34.055664
12.814475	935.53351	34.06543
12.815539	934.89874	34.075195
12.81486	930.55597	34.084961
12.815454	925.69135	34.094727
12.817491	929.63562	34.104492
12.817682	931.9068	34.114258
12.819488	938.65076	34.124023
12.820075	936.29211	34.133789
12.820681	930.69812	34.143555
12.82111	928.50299	34.15332
12.822251	927.70111	34.163086
12.82344	931.85162	34.172852
12.823845	934.92401	34.182617
12.823984	937.47925	34.192383
12.825716	936.31775	34.202148
12.825168	929.93073	34.211914
12.826697	925.73071	34.22168
12.827899	928.4386	34.231445
12.828817	936.39838	34.241211
12.828588	937.63531	34.250977
12.829673	937.15747	34.260742
12.830142	928.6156	34.270508
12.83148	928.95636	34.280273
12.832491	930.57556	34.290039
12.833122	931.74213	34.299805
12.834086	939.25293	34.30957
12.834496	939.04291	34.319336
12.83577	934.69806	34.329102
12.836821	926.67065	34.338867
12.836921	925.21967	34.348633
12.836854	931.96063	34.358398
12.838365	937.8775	34.368164
12.839866	940.26636	34.37793
12.840532	934.34851	34.387695
12.841787	930.19653	34.397461
12.843167	929.61115	34.407227
12.842018	925.98047	34.416992
12.843342	935.74268	34.426758
12.843095	942.23419	34.436523
12.844223	937.82941	34.446289
12.846107	933.26074	34.456055
12.847654	924.43372	34.46582
12.848573	928.52649	34.475586
12.848089	934.22095	34.485352
12.848771	937.70892	34.495117
12.850797	938.97766	34.504883
12.850842	931.49469	34.514648
12.852022	929.55603	34.524414
12.852937	926.44385	34.53418
12.853224	930.99231	34.543945
12.85466	936.87256	34.553711
12.854602	941.21167	34.563477
12.856043	936.77954	34.573242
12.856743	928.90503	34.583008
12.857937	926.13019	34.592773
12.858298	930.44843	34.602539
12.859372	935.87549	34.612305
12.860266	937.11255	34.62207
12.861055	937.71277	34.631836
12.861693	932.96393	34.641602
12.863194	929.22687	34.651367
12.862913	928.4812	34.661133
12.864135	931.56995	34.670898
12.86519	937.71265	34.680664
12.866045	940.62933	34.69043
12.866122	930.94873	34.700195
12.867466	930.80017	34.709961
12.868195	929.35468	34.719727
12.869164	932.25244	34.729492
12.870229	935.28351	34.739258
12.870047	935.28619	34.749023
12.87138	940.29474	34.758789
12.87258	933.08618	34.768555
12.873209	928.90295	34.77832
12.874196	927.96185	34.788086
12.873675	932.19293	34.797852
12.874738	939.72302	34.807617
12.876225	937.6568	34.817383
12.876768	935.51709	34.827148
12.878112	930.29333	34.836914
12.87816	928.46478	34.84668
12.879063	931.1333	34.856445
12.880558	933.75256	34.866211
12.880926	939.94421	34.875977
12.882508	941.35504	34.885742
12.883115	932.09027	34.895508
12.884095	928.02594	34.905273
12.883991	929.1499	34.915039
12.884871	934.57336	34.924805
12.886368	940.37946	34.93457
12.886327	940.31421	34.944336
12.887606	936.07947	34.954102
12.888253	931.75726	34.963867
12.88891	929.4776	34.973633
12.891262	930.61108	34.983398
12.890144	938.59357	34.993164
12.891787	943.0802	35.00293
12.892874	939.28778	35.012695
12.893724	930.00421	35.022461
12.894808	927.10999	35.032227
12.895623	932.25757	35.041992
12.895898	937.237	35.051758
12.897006	942.54773	35.061523
12.896241	937.57892	35.071289
12.89827	935.37708	35.081055
12.898787	929.67816	35.09082
12.899755	926.22437	35.100586
12.899943	934.88757	35.110352
12.901368	939.21545	35.120117
12.901802	941.16156	35.129883
12.903505	936.87872	35.139648
12.904503	927.90686	35.149414
12.905313	930.41174	35.15918
12.906626	934.64526	35.168945
12.905881	938.68982	35.178711
12.909107	940.9447	35.188477
12.907823	935.81952	35.198242
12.909101	934.20691	35.208008
12.909185	927.57751	35.217773
12.90962	929.92957	35.227539
12.910583	936.34399	35.237305
12.912491	940.89111	35.24707
12.912706	941.67188	35.256836
12.912906	932.80011	35.266602
12.914688	929.51123	35.276367
12.916161	931.8819	35.286133
12.916419	933.35132	35.295898
12.916718	937.66937	35.305664
12.918313	939.70508	35.31543
12.919518	937.60541	35.325195
12.919379	931.81232	35.334961
12.921322	930.12531	35.344727
12.920934	930.86426	35.354492
12.922132	938.1369	35.364258
12.923407	941.53949	35.374023
12.922887	937.32556	35.383789
12.92453	933.07001	35.393555
12.924255	929.70984	35.40332
12.924787	931.7663	35.413086
12.927385	932.37683	35.422852
12.928	937.40936	35.432617
12.928278	941.23267	35.442383
12.928921	937.18787	35.452148
12.929727	932.57727	35.461914
12.930594	927.95007	35.47168
12.932293	930.45886	35.481445
12.932962	940.59521	35.491211
12.933112	938.35889	35.500977
12.934376	938.6416	35.510742
12.93484	934.82367	35.520508
12.935869	930.80109	35.530273
12.937215	930.32831	35.540039
12.939006	931.73743	35.549805
12.937375	939.45343	35.55957
12.938327	943.49945	35.569336
12.939695	936.40735	35.579102
12.940383	931.61462	35.588867
12.940407	928.30231	35.598633
12.941589	935.46545	35.608398
12.943106	939.32104	35.618164
12.943427	940.3858	35.62793
12.945074	939.6192	35.637695
12.94575	932.97913	35.647461
12.94661	930.90814	35.657227
12.947357	928.45508	35.666992
12.947872	938.77856	35.676758
12.948433	943.26385	35.686523
12.949553	942.8623	35.696289
12.950827	933.33337	35.706055
12.950572	928.51001	35.71582
12.951818	930.82208	35.725586
12.953336	936.14917	35.735352
12.954513	940.98859	35.745117
12.955373	940.63184	35.754883
12.955667	937.33173	35.764648
12.955975	931.19257	35.774414
12.956767	926.73883	35.78418
12.957417	933.0332	35.793945
12.958038	939.10315	35.803711
12.959675	945.33472	35.813477
12.960923	938.68585	35.823242
12.962258	931.258	35.833008
12.961448	930.65094	35.842773
12.962095	930.61017	35.852539
12.96406	937.63635	35.862305
12.964326	941.01288	35.87207
12.964567	939.91595	35.881836
12.966988	938.73383	35.891602
12.967124	928.36896	35.901367
12.967284	929.99933	35.911133
12.969552	935.4718	35.920898
12.968753	940.31854	35.930664
12.97051	944.13232	35.94043
12.971501	936.08508	35.950195
12.97093	934.04712	35.959961
12.97308	932.82123	35.969727
12.9733	933.4837	35.979492
12.974449	937.33148	35.989258
12.974364	939.77429	35.999023
12.976274	941.28827	36.008789
12.976722	935.47705	36.018555
12.977513	930.35455	36.02832
12.97834	931.00378	36.038086
12.979431	936.51062	36.047852
12.980376	941.86993	36.057617
12.979605	940.22748	36.067383
12.981446	938.30908	36.077148
12.982229	934.34534	36.086914
12.98249	932.59613	36.09668
12.984356	930.60974	36.106445
12.983653	937.36194	36.116211
12.985753	942.8634	36.125977
12.985786	941.54816	36.135742
12.986895	935.08862	36.145508
12.987696	928.83942	36.155273
12.988675	930.37415	36.165039
12.988535	938.19696	36.174805
12.990357	938.69513	36.18457
12.990602	942.27179	36.194336
12.992824	938.21082	36.204102
12.993754	933.65045	36.213867
12.993771	931.5625	36.223633
12.995255	931.80664	36.233398
12.996173	941.05554	36.243164
12.99544	942.61877	36.25293
12.996437	940.1488	36.262695
12.997426	934.78235	36.272461
12.998	928.21991	36.282227
12.998985	934.15863	36.291992
13.000183	939.05042	36.301758
13.000907	942.74286	36.311523
13.000536	941.16956	36.321289
13.002219	934.57837	36.331055
13.00371	931.48376	36.34082
13.002934	928.96582	36.350586
13.005226	934.73877	36.360352
13.005793	944.08801	36.370117
13.006911	943.16895	36.379883
13.007761	937.90106	36.389648
13.007525	929.28528	36.399414
13.008018	931.18304	36.40918
13.010467	933.62317	36.418945
13.010531	939.87512	36.428711
13.010956	942.39966	36.438477
13.012305	939.99188	36.448242
13.012776	933.43335	36.458008
13.013233	928.02148	36.467773
13.015202	931.5152	36.477539
13.015488	938.71338	36.487305
13.016685	944.72058	36.49707
13.017256	941.28705	36.506836
13.018245	933.2746	36.516602
13.019163	931.7168	36.526367
13.019272	931.98682	36.536133
13.020713	936.7345	36.545898
13.021224	940.17664	36.555664
13.02137	942.43744	36.56543
13.023061	940.26172	36.575195
13.022462	931.17316	36.584961
13.022957	930.78668	36.594727
13.024947	932.88922	36.604492
13.02599	940.97748	36.614258
13.02577	942.09204	36.624023
13.026784	939.04938	36.633789
13.028798	937.80591	36.643555
13.029269	933.95581	36.65332
13.030318	933.11237	36.663086
13.031296	936.95874	36.672852
13.031595	939.38623	36.682617
13.032269	943.47803	36.692383
13.03357	937.56812	36.702148
13.033962	932.87012	36.711914
13.03495	930.94043	36.72168
13.035408	935.21515	36.731445
13.036052	940.59943	36.741211
13.036846	940.19415	36.750977
13.03782	940.30884	36.760742
13.038757	936.2511	36.770508
13.040411	931.63855	36.780273
13.040495	932.40417	36.790039
13.041902	936.31323	36.799805
13.042096	940.79382	36.80957
13.042698	942.354	36.819336
13.044577	937.81989	36.829102
13.045161	930.46936	36.838867
13.04554	931.39984	36.848633
13.045797	935.89355	36.858398
13.047011	939.79871	36.868164
13.047265	943.81488	36.87793
13.049274	940.50531	36.887695
13.048693	934.61719	36.897461
13.04977	931.0578	36.907227
13.051093	931.22241	36.916992
13.052241	939.95795	36.926758
13.053176	945.01758	36.936523
13.054218	943.02301	36.946289
13.054354	935.88635	36.956055
13.056098	929.63641	36.96582
13.055799	932.66266	36.975586
13.056548	935.54596	36.985352
13.056953	943.48547	36.995117
13.05956	942.72949	37.004883
13.060178	939.25256	37.014648
13.060595	934.42578	37.024414
13.060579	928.33063	37.03418
13.061662	934.17578	37.043945
13.062941	942.54749	37.053711
13.062292	944.034	37.063477
13.064052	941.73694	37.073242
13.065231	930.96545	37.083008
13.065586	932.66376	37.092773
13.065961	933.13043	37.102539
13.067106	937.69073	37.112305
13.068305	943.67548	37.12207
13.069013	942.65332	37.131836
13.069708	938.513	37.141602
13.070884	930.85345	37.151367
13.07169	930.80286	37.161133
13.071278	937.94867	37.170898
13.073674	942.93982	37.180664
13.073146	942.62305	37.19043
13.074198	938.04602	37.200195
13.075742	934.6568	37.209961
13.075583	932.8869	37.219727
13.076385	934.6366	37.229492
13.078217	938.86731	37.239258
13.079004	944.09222	37.249023
13.078516	941.79437	37.258789
13.081008	935.69495	37.268555
13.082073	931.81848	37.27832
13.081633	933.24219	37.288086
13.083276	940.21155	37.297852
13.083457	943.60718	37.307617
13.08456	940.84332	37.317383
13.086243	939.74017	37.327148
13.086196	932.81824	37.336914
13.086485	933.47241	37.34668
13.088245	934.76929	37.356445
13.087928	938.53735	37.366211
13.089878	945.08856	37.375977
13.089945	937.95227	37.385742
13.090401	936.83636	37.395508
13.092012	931.75433	37.405273
13.092821	933.5116	37.415039
13.093442	939.60571	37.424805
13.094989	940.40002	37.43457
13.094997	943.74384	37.444336
13.096848	939.11389	37.454102
13.096269	933.47852	37.463867
13.097052	931.79889	37.473633
13.099633	932.88123	37.483398
13.099742	942.62903	37.493164
13.099724	944.68915	37.50293
13.100662	941.66443	37.512695
13.101574	934.43494	37.522461
13.102643	932.29224	37.532227
13.102573	934.96069	37.541992
13.104016	938.31543	37.551758
13.104177	942.8194	37.561523
13.105695	944.4223	37.571289
13.106075	938.47797	37.581055
13.107065	931.47699	37.59082
13.108379	930.74292	37.600586
13.108855	936.41992	37.610352
13.108854	944.40088	37.620117
13.109812	944.39825	37.629883
13.111622	937.51599	37.639648
13.111922	932.8916	37.649414
13.111979	931.89667	37.65918
13.114067	933.94257	37.668945
13.114961	942.3219	37.678711
13.115292	943.21039	37.688477
13.116548	942.89178	37.698242
13.117173	936.8504	37.708008
13.117609	929.30347	37.717773
13.118673	932.1059	37.727539
13.119599	939.06531	37.737305
13.119662	944.69196	37.74707
13.121486	942.11908	37.756836
13.121048	935.46466	37.766602
13.12248	933.75201	37.776367
13.124777	932.4328	37.786133
13.125855	937.77881	37.795898
13.125377	942.48083	37.805664
13.125833	944.29602	37.81543
13.127162	942.33496	37.825195
13.128037	932.73505	37.834961
13.128283	931.57684	37.844727
13.129712	936.68298	37.854492
13.130366	941.61346	37.864258
13.130548	944.18195	37.874023
13.131574	939.82294	37.883789
13.132229	937.60291	37.893555
13.13325	934.79468	37.90332
13.133165	932.61279	37.913086
13.135673	937.32019	37.922852
13.13542	941.23627	37.932617
13.136155	945.02081	37.942383
13.138212	938.20404	37.952148
13.138214	935.02167	37.961914
13.138953	932.10809	37.97168
13.139715	936.32813	37.981445
13.140797	940.47314	37.991211
13.140902	940.7594	38.000977
13.142888	940.88898	38.010742
13.142739	938.30383	38.020508
13.144621	935.4129	38.030273
13.145329	932.7041	38.040039
13.146206	937.19385	38.049805
13.146678	943.67981	38.05957
13.146637	941.41479	38.069336
13.147668	942.60449	38.079102
13.149083	933.17285	38.088867
13.149084	933.92169	38.098633
13.151404	937.74329	38.108398
13.151772	938.90131	38.118164
13.152205	943.87823	38.12793
13.153272	941.98389	38.137695
13.154692	934.70746	38.147461
13.154673	932.5575	38.157227
13.155437	932.01459	38.166992
13.155443	940.49036	38.176758
13.157815	944.9903	38.186523
13.157955	943.01593	38.196289
13.158323	938.52039	38.206055
13.159149	933.26636	38.21582
13.159249	933.34436	38.225586
13.161542	935.73535	38.235352
13.161172	941.34393	38.245117
13.162259	946.67181	38.254883
13.163008	941.01959	38.264648
13.164394	933.52832	38.274414
13.164749	928.04303	38.28418
13.166691	934.53772	38.293945
13.167336	944.49341	38.303711
13.167739	943.85931	38.313477
13.168252	941.20642	38.323242
13.169221	936.30554	38.333008
13.170514	933.8941	38.342773
13.17162	933.58209	38.352539
13.171605	940.35211	38.362305
13.17333	942.64777	38.37207
13.172682	945.7677	38.381836
13.173656	939.36737	38.391602
13.175366	931.32764	38.401367
13.1757	933.22705	38.411133
13.177323	938.10156	38.420898
13.176779	945.70221	38.430664
13.177747	942.85571	38.44043
13.179445	938.22906	38.450195
13.180683	936.02332	38.459961
13.180454	932.84137	38.469727
13.181547	936.02045	38.479492
13.18249	940.47968	38.489258
13.182196	944.57416	38.499023
13.183084	944.98444	38.508789
13.183846	934.90814	38.518555
13.185998	933.06915	38.52832
13.186517	935.41821	38.538086
13.187142	941.41724	38.547852
13.187821	944.31769	38.557617
13.189383	941.20862	38.567383
13.189159	940.45465	38.577148
13.190909	936.09583	38.586914
13.191259	932.74695	38.59668
13.191509	936.52979	38.606445
13.192786	939.88947	38.616211
13.193006	946.13458	38.625977
13.194117	940.38373	38.635742
13.194477	936.57129	38.645508
13.196185	934.57928	38.655273
13.197264	935.99689	38.665039
13.197053	941.47119	38.674805
13.196922	942.1814	38.68457
13.200011	943.30701	38.694336
13.199953	940.7464	38.704102
13.200659	935.95197	38.713867
13.20198	931.36023	38.723633
13.202722	936.04333	38.733398
13.203725	942.79767	38.743164
13.20383	944.74323	38.75293
13.205495	942.28998	38.762695
13.206106	935.24347	38.772461
13.206749	934.48022	38.782227
13.206245	936.56042	38.791992
13.207253	938.54559	38.801758
13.208523	945.12329	38.811523
13.21074	944.56824	38.821289
13.211079	939.89313	38.831055
13.211472	932.67444	38.84082
13.212195	931.57788	38.850586
13.21394	940.09875	38.860352
13.214359	944.19391	38.870117
13.214421	945.48889	38.879883
13.216035	940.22351	38.889648
13.216022	934.54803	38.899414
13.217325	934.38184	38.90918
13.218081	932.98151	38.918945
13.218253	944.18811	38.928711
13.220162	947.0235	38.938477
13.221962	943.7561	38.948242
13.220547	936.84375	38.958008
13.2215	930.23615	38.967773
13.221839	933.52222	38.977539
13.224312	942.90155	38.987305
13.22453	945.25903	38.99707
13.225976	944.99963	39.006836
13.22698	937.99109	39.016602
13.227435	933.24512	39.026367
13.228204	931.27148	39.036133
13.229059	937.45184	39.045898
13.229446	944.8194	39.055664
13.230371	946.23108	39.06543
13.231287	940.98022	39.075195
13.232373	933.51733	39.084961
13.232265	932.87555	39.094727
13.233173	937.69507	39.104492
13.234311	942.55536	39.114258
13.235176	943.01892	39.124023
13.235843	941.74512	39.133789
13.235446	937.58038	39.143555
13.237618	933.21979	39.15332
13.239189	936.53217	39.163086
13.238977	938.21643	39.172852
13.240057	945.80237	39.182617
13.240871	945.97925	39.192383
13.241273	937.83368	39.202148
13.241593	935.97382	39.211914
13.243229	934.74042	39.22168
13.244333	940.48077	39.231445
13.244389	941.22491	39.241211
13.245801	943.13403	39.250977
13.247252	943.15094	39.260742
13.247217	936.96283	39.270508
13.247815	934.56903	39.280273
13.248252	936.22852	39.290039
13.249997	939.65393	39.299805
13.250038	946.78088	39.30957
13.251151	943.44769	39.319336
13.251779	940.66772	39.329102
13.254561	937.10315	39.338867
13.254114	935.70074	39.348633
13.25434	940.83514	39.358398
13.255223	940.88422	39.368164
13.2563	944.82422	39.37793
13.257267	946.1272	39.387695
13.258133	938.38629	39.397461
13.258067	933.73755	39.407227
13.259226	934.26318	39.416992
13.260715	941.66577	39.426758
13.261586	945.97034	39.436523
13.261563	943.90533	39.446289
13.263538	938.80115	39.456055
13.263554	936.31775	39.46582
13.265086	934.18903	39.475586
13.2651	937.38263	39.485352
13.266022	943.9892	39.495117
13.266864	945.90851	39.504883
13.268344	943.49664	39.514648
13.267844	934.23865	39.524414
13.268157	932.08881	39.53418
13.269681	936.82648	39.543945
13.270248	943.17535	39.553711
13.272386	946.47443	39.563477
13.273299	941.68146	39.573242
13.273179	936.89484	39.583008
13.274343	935.74957	39.592773
13.275112	931.52234	39.602539
13.276212	940.72101	39.612305
13.276919	945.11572	39.62207
13.27667	945.55237	39.631836
13.278142	938.86792	39.641602
13.278611	931.9494	39.651367
13.280736	934.46649	39.661133
13.279889	940.06805	39.670898
13.281319	945.18524	39.680664
13.282043	946.26385	39.69043
13.283575	940.28198	39.700195
13.284393	938.02252	39.709961
13.285102	930.56647	39.719727
13.285533	936.62445	39.729492
13.286605	942.49835	39.739258
13.287463	945.60376	39.749023
13.28855	944.29132	39.758789
13.288808	935.35938	39.768555
13.289747	932.93634	39.77832
13.289692	936.98462	39.788086
13.291086	941.08679	39.797852
13.29214	945.01306	39.807617
13.292544	943.41595	39.817383
13.293147	942.45929	39.827148
13.295094	935.24005	39.836914
13.294214	934.9104	39.84668
13.296556	936.28583	39.856445
13.296314	943.99194	39.866211
13.296525	946.85034	39.875977
13.298851	941.05164	39.885742
13.299224	937.86908	39.895508
13.299783	935.36023	39.905273
13.300771	938.40027	39.915039
13.30248	938.72272	39.924805
13.303338	942.77979	39.93457
13.303182	945.18268	39.944336
13.304575	940.03235	39.954102
13.305923	937.43097	39.963867
13.305909	933.71661	39.973633
13.30603	938.39392	39.983398
13.306792	945.98907	39.993164
13.30886	941.70715	40.00293
13.309029	942.53577	40.012695


Data Header:			0.254_hd_dimension_typei_4545_r0			Time:	60.017578	s	4/15/2019 3:13:01 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_4545_dimension.tst
Displacement	Force	Running Time
mm	N	s
13.309574	937.62604	40.022461
13.310968	934.42114	40.032227
13.310357	937.96973	40.041992
13.311852	936.93506	40.051758
13.312535	946.3454	40.061523
13.314481	946.87311	40.071289
13.315743	940.22479	40.081055
13.316037	934.69098	40.09082
13.316321	931.8606	40.100586
13.317376	940.65179	40.110352
13.318534	944.33063	40.120117
13.319114	947.18549	40.129883
13.320333	941.60687	40.139648
13.320751	935.77606	40.149414
13.321665	934.87036	40.15918
13.321999	936.06921	40.168945
13.322459	941.53882	40.178711
13.323411	947.78027	40.188477
13.32498	943.94403	40.198242
13.324604	937.43341	40.208008
13.326531	932.61145	40.217773
13.32778	935.72864	40.227539
13.327612	942.58441	40.237305
13.328641	946.09082	40.24707
13.329782	944.27295	40.256836
13.330258	940.55762	40.266602
13.331697	935.22992	40.276367
13.33119	932.1413	40.286133
13.332981	939.77191	40.295898
13.334373	944.54919	40.305664
13.334713	948.72656	40.31543
13.335169	942.07562	40.325195
13.33591	934.19812	40.334961
13.336678	933.97009	40.344727
13.337269	936.28564	40.354492
13.337997	942.98553	40.364258
13.339125	944.82422	40.374023
13.339818	942.35779	40.383789
13.340562	940.09265	40.393555
13.341729	932.1936	40.40332
13.342899	935.37689	40.413086
13.343293	939.82666	40.422852
13.344707	946.27759	40.432617
13.345329	947.8255	40.442383
13.345991	937.13635	40.452148
13.346995	937.19812	40.461914
13.346724	936.8573	40.47168
13.348343	937.68164	40.481445
13.348671	944.68872	40.491211
13.349197	943.12195	40.500977
13.349559	943.99036	40.510742
13.351528	938.35333	40.520508
13.352502	935.51843	40.530273
13.352995	936.35358	40.540039
13.353372	941.47406	40.549805
13.354607	946.96918	40.55957
13.355866	943.95746	40.569336
13.357959	938.42084	40.579102
13.356194	936.31378	40.588867
13.356879	934.89496	40.598633
13.358588	937.66583	40.608398
13.36028	942.16608	40.618164
13.360225	944.26184	40.62793
13.360882	942.89459	40.637695
13.362244	936.79742	40.647461
13.361699	933.4563	40.657227
13.362956	936.23505	40.666992
13.36447	943.1485	40.676758
13.365622	943.69672	40.686523
13.366337	947.04633	40.696289
13.366549	938.86627	40.706055
13.367508	938.21991	40.71582
13.36853	935.31458	40.725586
13.369552	935.40112	40.735352
13.370884	945.58844	40.745117
13.371048	944.88855	40.754883
13.371413	942.41003	40.764648
13.372559	935.93127	40.774414
13.373258	931.33771	40.78418
13.373825	937.73114	40.793945
13.375248	942.14618	40.803711
13.375895	948.11987	40.813477
13.377181	944.00293	40.823242
13.37758	938.00146	40.833008
13.377786	936.14252	40.842773
13.377969	930.9718	40.852539
13.380095	938.88049	40.862305
13.380872	946.96301	40.87207
13.381509	946.00641	40.881836
13.383403	939.51038	40.891602
13.382321	931.23956	40.901367
13.384898	935.63123	40.911133
13.384636	939.96259	40.920898
13.384996	944.46027	40.930664
13.386757	945.02173	40.94043
13.387373	941.82635	40.950195
13.388468	938.42993	40.959961
13.388639	931.88885	40.969727
13.389505	935.87061	40.979492
13.391123	944.03723	40.989258
13.391882	947.34467	40.999023
13.392198	943.90497	41.008789
13.393018	936.75311	41.018555
13.394313	933.52869	41.02832
13.394938	935.5025	41.038086
13.39565	941.11658	41.047852
13.396067	943.33868	41.057617
13.397609	945.23712	41.067383
13.397861	942.427	41.077148
13.398403	934.19061	41.086914
13.398846	934.03168	41.09668
13.400183	936.74121	41.106445
13.400986	943.54272	41.116211
13.401398	947.79541	41.125977
13.401405	940.15009	41.135742
13.40413	937.79443	41.145508
13.404908	934.05286	41.155273
13.405593	937.47211	41.165039
13.406338	941.16016	41.174805
13.406651	942.80878	41.18457
13.407471	947.02386	41.194336
13.407659	938.83679	41.204102
13.410746	935.75391	41.213867
13.410039	936.49579	41.223633
13.410722	939.75781	41.233398
13.412351	944.80078	41.243164
13.412541	944.46375	41.25293
13.41289	942.65643	41.262695
13.413399	939.25214	41.272461
13.415149	933.86401	41.282227
13.415516	937.32446	41.291992
13.416819	940.25385	41.301758
13.417679	945.36438	41.311523
13.418314	947.93604	41.321289
13.419138	940.02167	41.331055
13.420192	933.87408	41.34082
13.420985	935.62732	41.350586
13.422285	940.45837	41.360352
13.422284	943.99646	41.370117
13.422572	945.81689	41.379883
13.423659	942.16412	41.389648
13.424915	938.8689	41.399414
13.425792	931.66577	41.40918
13.426814	934.34302	41.418945
13.42769	942.6134	41.428711
13.428252	946.979	41.438477
13.427963	945.84143	41.448242
13.429242	937.12323	41.458008
13.429654	932.87244	41.467773
13.431708	935.28192	41.477539
13.431793	939.59973	41.487305
13.433088	946.89191	41.49707
13.433931	944.1037	41.506836
13.434868	940.87708	41.516602
13.43593	936.79596	41.526367
13.435865	930.94452	41.536133
13.436077	939.12231	41.545898
13.439206	945.12103	41.555664
13.438335	946.75604	41.56543
13.438754	942.84106	41.575195
13.439218	932.51147	41.584961
13.441758	934.04993	41.594727
13.441014	936.81952	41.604492
13.442556	941.59589	41.614258
13.44409	946.5451	41.624023
13.44363	942.87427	41.633789
13.445275	941.73572	41.643555
13.44626	931.23999	41.65332
13.446881	934.28833	41.663086
13.447488	941.50653	41.672852
13.447669	946.65649	41.682617
13.44943	946.79749	41.692383
13.450148	939.48962	41.702148
13.45201	935.19336	41.711914
13.451875	935.51788	41.72168
13.452866	937.94122	41.731445
13.452065	941.09949	41.741211
13.453959	945.74628	41.750977
13.456206	944.42926	41.760742
13.455647	935.27118	41.770508
13.457256	936.04242	41.780273
13.457033	935.54437	41.790039
13.458158	944.17059	41.799805
13.458128	944.83868	41.80957
13.458865	941.11847	41.819336
13.461191	941.16058	41.829102
13.46214	935.65472	41.838867
13.462884	937.72009	41.848633
13.462988	937.14783	41.858398
13.464065	941.23102	41.868164
13.465061	946.52179	41.87793
13.464332	941.54712	41.887695
13.46595	938.43835	41.897461
13.467359	933.99011	41.907227
13.466794	936.71808	41.916992
13.469318	944.05127	41.926758
13.469867	941.58679	41.936523
13.470886	943.56415	41.946289
13.470338	941.0296	41.956055
13.472544	934.96576	41.96582
13.473149	935.24323	41.975586
13.475083	936.91779	41.985352
13.474584	944.80212	41.995117
13.474905	948.0929	42.004883
13.475245	942.16901	42.014648
13.475848	935.89844	42.024414
13.476428	933.95789	42.03418
13.477836	938.31989	42.043945
13.479073	941.32312	42.053711
13.480124	945.25482	42.063477
13.481349	944.90369	42.073242
13.481967	940.04144	42.083008
13.482722	935.25079	42.092773
13.484269	933.42981	42.102539
13.4842	940.02368	42.112305
13.485776	947.58618	42.12207
13.485326	944.85815	42.131836
13.486188	939.85101	42.141602
13.487279	934.04413	42.151367
13.487979	934.73828	42.161133
13.489526	935.8136	42.170898
13.48962	945.87689	42.180664
13.490396	946.21552	42.19043
13.490603	944.62909	42.200195
13.492414	938.06476	42.209961
13.493946	930.94769	42.219727
13.494667	936.8645	42.229492
13.495557	943.79297	42.239258
13.495189	948.58496	42.249023
13.496616	944.65717	42.258789
13.497339	937.88763	42.268555
13.49818	936.34229	42.27832
13.498369	934.2077	42.288086
13.499713	941.57904	42.297852
13.500808	944.81726	42.307617
13.500738	943.45551	42.317383
13.501503	944.95325	42.327148
13.501826	932.83356	42.336914
13.503872	935.6261	42.34668
13.504799	938.93927	42.356445
13.505115	945.87482	42.366211
13.506058	946.16321	42.375977
13.507559	941.54663	42.385742
13.507723	937.17322	42.395508
13.509404	936.44995	42.405273
13.509057	934.56781	42.415039
13.509393	942.69763	42.424805
13.510736	945.66034	42.43457
13.512539	946.76709	42.444336
13.513236	940.92902	42.454102
13.514221	935.47949	42.463867
13.514575	936.66559	42.473633
13.514854	941.64996	42.483398
13.515342	944.60645	42.493164
13.516489	944.56647	42.50293
13.517124	941.4624	42.512695
13.518335	938.77087	42.522461
13.519097	938.16412	42.532227
13.51936	935.98053	42.541992
13.521007	941.06189	42.551758
13.521666	948.48492	42.561523
13.522846	944.94299	42.571289
13.523498	940.46155	42.581055
13.524492	933.33862	42.59082
13.525091	936.88922	42.600586
13.525443	942.01263	42.610352
13.527385	942.43469	42.620117
13.527824	945.56561	42.629883
13.527985	943.71698	42.639648
13.529384	938.88013	42.649414
13.529865	936.24091	42.65918
13.529438	935.60541	42.668945
13.530304	946.77014	42.678711
13.532113	946.3468	42.688477
13.532062	946.27203	42.698242
13.533759	937.20154	42.708008
13.533901	933.85419	42.717773
13.535058	937.90045	42.727539
13.535843	938.71942	42.737305
13.537361	945.72327	42.74707
13.536823	947.47797	42.756836
13.539334	941.49542	42.766602
13.540376	936.15637	42.776367
13.539681	932.48517	42.786133
13.540582	938.53564	42.795898
13.541568	947.08685	42.805664
13.543299	948.12396	42.81543
13.543891	942.86536	42.825195
13.544353	937.63629	42.834961
13.544998	935.51654	42.844727
13.546252	936.82733	42.854492
13.54742	944.3576	42.864258
13.54823	947.29987	42.874023
13.5492	947.50183	42.883789
13.550148	940.06476	42.893555
13.55017	934.64099	42.90332
13.551945	935.79077	42.913086
13.550896	943.17725	42.922852
13.552402	948.17584	42.932617
13.553885	944.97729	42.942383
13.554248	940.53802	42.952148
13.554416	938.2854	42.961914
