MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typeiv_4545_r0			Time:	20.017334	s	4/13/2019 8:44:30 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_4545_dimension.tst
-39.402	206.88844	7.668457
-39.400166	201.43425	7.6782227
-39.399227	206.15097	7.6879883
-39.398537	210.56004	7.6977539
-39.398724	211.94327	7.7075195
-39.396847	213.02956	7.7172852
-39.396648	206.96494	7.7270508
-39.394249	208.39494	7.7368164
-39.394398	210.6929	7.746582
-39.39452	209.63239	7.7563477
-39.393749	214.91267	7.7661133
-39.391815	215.75031	7.7758789
-39.39043	215.56255	7.7856445
-39.391479	210.25774	7.7954102
-39.389709	210.45502	7.8051758
-39.388985	213.51404	7.8149414
-39.387531	218.34471	7.824707
-39.3876	219.18137	7.8344727
-39.386421	218.01192	7.8442383
-39.385414	215.52771	7.8540039
-39.38435	216.5641	7.8637695
-39.38459	216.19409	7.8735352
-39.382744	217.53705	7.8833008
-39.38335	221.02612	7.8930664
-39.382378	222.47858	7.902832
-39.380898	219.39359	7.9125977
-39.380375	220.27921	7.9223633
-39.379654	217.99269	7.9321289
-39.378086	220.5948	7.9418945
-39.377712	224.34117	7.9516602
-39.377171	223.56721	7.9614258
-39.37484	225.69128	7.9711914
-39.37463	224.98508	7.980957
-39.373146	223.64084	7.9907227
-39.374165	222.51224	8.0004883
-39.373295	221.14377	8.0102539
-39.372002	229.92917	8.0200195
-39.37204	230.20357	8.0297852
-39.370781	229.981	8.0395508
-39.370243	225.17354	8.0493164
-39.370575	223.79414	8.059082
-39.36697	229.38921	8.0688477
-39.368076	229.54057	8.0786133
-39.36599	232.96912	8.0883789
-39.365696	233.48903	8.0981445
-39.363239	230.25957	8.1079102
-39.36364	228.43929	8.1176758
-39.36261	226.41824	8.1274414
-39.36208	230.02324	8.137207
-39.361309	238.3877	8.1469727
-39.361534	236.86957	8.1567383
-39.359062	233.06079	8.1665039
-39.36068	231.65674	8.1762695
-39.359074	232.91631	8.1860352
-39.356785	233.60616	8.1958008
-39.35535	240.04778	8.2055664
-39.35548	239.10847	8.215332
-39.353909	240.23378	8.2250977
-39.355007	236.27623	8.2348633
-39.353046	231.19894	8.2446289
-39.352257	236.14935	8.2543945
-39.350971	242.72112	8.2641602
-39.351173	245.87845	8.2739258
-39.350151	241.68047	8.2836914
-39.349556	239.07472	8.293457
-39.348465	240.44182	8.3032227
-39.347271	238.99663	8.3129883
-39.34771	244.08812	8.3227539
-39.345753	244.4236	8.3325195
-39.345188	246.87857	8.3422852
-39.344868	245.83426	8.3520508
-39.343609	239.66707	8.3618164
-39.34351	243.39655	8.371582
-39.342415	245.93167	8.3813477
-39.340981	250.54115	8.3911133
-39.340145	250.96408	8.4008789
-39.339512	246.44273	8.4106445
-39.337917	246.63492	8.4204102
-39.337795	247.81262	8.4301758
-39.337486	247.8461	8.4399414
-39.336311	251.88422	8.449707
-39.335625	251.28462	8.4594727
-39.335823	254.67795	8.4692383
-39.333954	249.8699	8.4790039
-39.333782	248.55659	8.4887695
-39.332226	250.1694	8.4985352
-39.331776	252.52817	8.5083008
-39.331535	257.42389	8.5180664
-39.331234	255.84644	8.527832
-39.329189	254.53365	8.5375977
-39.328732	254.86787	8.5473633
-39.326832	252.63005	8.5571289
-39.327141	254.17679	8.5668945
-39.327412	257.53687	8.5766602
-39.325188	261.81445	8.5864258
-39.324192	260.09888	8.5961914
-39.323196	257.77267	8.605957
-39.322388	255.35164	8.6157227
-39.322021	258.8573	8.6254883
-39.321754	259.81766	8.6352539
-39.320301	259.49875	8.6450195
-39.319687	265.66101	8.6547852
-39.318077	263.72534	8.6645508
-39.317532	262.47845	8.6743164
-39.316395	259.34213	8.684082
-39.316505	258.84796	8.6938477
-39.314335	266.75668	8.7036133
-39.314907	268.21628	8.7133789
-39.313362	268.18219	8.7231445
-39.312096	265.37637	8.7329102
-39.311577	262.44205	8.7426758
-39.310951	265.4613	8.7524414
-39.310421	265.81778	8.762207
-39.309616	270.77066	8.7719727
-39.309246	271.06198	8.7817383
-39.307732	268.74841	8.7915039
-39.306957	266.75522	8.8012695
-39.306194	264.01202	8.8110352
-39.305798	270.04626	8.8208008
-39.304363	275.56259	8.8305664
-39.302353	275.59625	8.840332
-39.303467	272.3699	8.8500977
-39.303165	269.71246	8.8598633
-39.301121	270.40491	8.8696289
-39.300838	271.58035	8.8793945
-39.300247	274.91815	8.8891602
-39.298004	280.05365	8.8989258
-39.298042	279.42963	8.9086914
-39.298187	275.60992	8.918457
-39.296364	273.57864	8.9282227
-39.296211	272.47263	8.9379883
-39.294487	279.43402	8.9477539
-39.294308	282.29443	8.9575195
-39.292561	280.1163	8.9672852
-39.292286	278.10504	8.9770508
-39.290848	276.57846	8.9868164
-39.289848	277.54376	8.996582
-39.289974	281.9017	9.0063477
-39.289696	281.86044	9.0161133
-39.287796	287.12726	9.0258789
-39.287189	285.14548	9.0356445
-39.286335	279.16635	9.0454102
-39.285019	281.06384	9.0551758
-39.2855	282.276	9.0649414
-39.284447	287.79706	9.074707
-39.28397	288.66937	9.0844727
-39.282696	285.3064	9.0942383
-39.280926	286.26709	9.1040039
-39.279884	287.06729	9.1137695
-39.279907	285.88037	9.1235352
-39.280403	285.65955	9.1333008
-39.278381	289.08328	9.1430664
-39.277733	293.07861	9.152832
-39.277462	288.69272	9.1625977
-39.276489	288.92105	9.1723633
-39.275612	288.00803	9.1821289
-39.274166	289.06128	9.1918945
-39.273418	295.00555	9.2016602
-39.272484	291.77505	9.2114258
-39.272442	294.22958	9.2211914
-39.271393	296.57034	9.230957
-39.270172	292.21698	9.2407227
-39.27	289.86545	9.2504883
-39.269424	293.24841	9.2602539
-39.268616	298.79782	9.2700195
-39.266991	300.43054	9.2797852
-39.265938	296.03531	9.2895508
-39.264099	294.86703	9.2993164
-39.265068	296.3511	9.309082
-39.263916	296.08542	9.3188477
-39.263054	299.52344	9.3286133
-39.261875	301.57562	9.3383789
-39.261784	301.93857	9.3481445
-39.260757	300.24008	9.3579102
-39.259644	296.26917	9.3676758
-39.258263	296.98813	9.3774414
-39.258968	301.1886	9.387207
-39.257725	304.55011	9.3969727
-39.256584	306.20676	9.4067383
-39.256107	300.50607	9.4165039
-39.25568	300.21613	9.4262695
-39.252804	301.30344	9.4360352
-39.25246	302.07718	9.4458008
-39.251091	308.09851	9.4555664
-39.251099	308.46948	9.465332
-39.250793	309.34918	9.4750977
-39.249004	305.1651	9.4848633
-39.248985	299.7597	9.4946289
-39.248924	305.30914	9.5043945
-39.247337	312.65543	9.5141602
-39.24659	313.11588	9.5239258
-39.245338	310.28693	9.5336914
-39.245083	305.64993	9.543457
-39.244461	308.57361	9.5532227
-39.244846	307.28189	9.5629883
-39.242157	311.51321	9.5727539
-39.240623	314.65634	9.5825195
-39.241676	313.49631	9.5922852
-39.240208	313.64273	9.6020508
-39.240318	307.86664	9.6118164
-39.238586	310.15787	9.621582
-39.238255	313.81345	9.6313477
-39.236309	317.88934	9.6411133
-39.236362	318.29587	9.6508789
-39.234566	315.80948	9.6606445
-39.23444	314.63187	9.6704102
-39.233315	314.422	9.6801758
-39.233768	315.34525	9.6899414
-39.231472	318.00275	9.699707
-39.231491	320.14243	9.7094727
-39.23045	322.26648	9.7192383
-39.229305	316.41199	9.7290039
-39.229107	317.16342	9.7387695
-39.228256	316.42792	9.7485352
-39.228004	322.36301	9.7583008
-39.226025	323.88898	9.7680664
-39.225193	323.19397	9.777832
-39.224293	322.00308	9.7875977
-39.22353	322.43011	9.7973633
-39.223263	322.2655	9.8071289
-39.222481	321.26038	9.8168945
-39.221745	323.02255	9.8266602
-39.221123	329.25034	9.8364258
-39.219837	326.75079	9.8461914
-39.219112	327.28232	9.855957
-39.217941	325.2756	9.8657227
-39.216721	324.99475	9.8754883
-39.217068	330.17685	9.8852539
-39.215183	327.87396	9.8950195
-39.214451	330.53165	9.9047852
-39.214512	332.4462	9.9145508
-39.21312	327.88058	9.9243164
-39.21344	326.383	9.934082
-39.211502	325.80978	9.9438477
-39.21159	333.19376	9.9536133
-39.210609	336.24969	9.9633789
-39.208969	334.87408	9.9731445
-39.207912	331.63266	9.9829102
-39.20792	329.57788	9.9926758
-39.207413	331.58765	10.002441
-39.206146	332.28305	10.012207
-39.204872	337.40848	10.021973
-39.204868	342.01913	10.031738
-39.203121	338.85153	10.041504
-39.20237	331.93893	10.05127
-39.201962	331.20517	10.061035
-39.20145	335.8811	10.070801
-39.201263	341.92871	10.080566
-39.200085	342.08069	10.090332
-39.198463	337.89319	10.100098
-39.197704	337.46893	10.109863
-39.197639	337.14566	10.119629
-39.196461	336.28281	10.129395
-39.194607	342.96609	10.13916
-39.195042	343.51508	10.148926
-39.193371	345.28235	10.158691
-39.193417	341.0181	10.168457
-39.192822	336.45834	10.178223
-39.192451	340.10809	10.187988
-39.190598	344.46127	10.197754
-39.190281	348.7124	10.20752
-39.189232	347.35565	10.217285
-39.188927	344.31421	10.227051
-39.186943	345.08572	10.236816
-39.187531	342.78223	10.246582
-39.186302	346.82928	10.256348
-39.18409	349.60135	10.266113
-39.18383	351.3165	10.275879
-39.181526	352.63757	10.285645
-39.181751	345.32675	10.29541
-39.181923	347.46246	10.305176
-39.181328	350.19431	10.314941
-39.179661	351.86673	10.324707
-39.179482	354.30777	10.334473
-39.179653	351.01517	10.344238
-39.177658	351.04413	10.354004
-39.176781	351.8378	10.36377
-39.174854	352.12869	10.373535
-39.174099	352.92023	10.383301
-39.174129	358.30032	10.393066
-39.174671	359.89825	10.402832
-39.172836	356.55957	10.412598
-39.171886	353.21378	10.422363
-39.171009	353.24146	10.432129
-39.171234	355.16165	10.441895
-39.170158	358.86154	10.45166
-39.167896	359.29361	10.461426
-39.166878	360.79037	10.471191
-39.16782	359.9248	10.480957
-39.167019	357.29688	10.490723
-39.165028	356.32141	10.500488
-39.164764	359.10126	10.510254
-39.164295	362.99554	10.52002
-39.16309	364.31256	10.529785
-39.161785	364.16052	10.539551
-39.161629	359.67316	10.549316
-39.161278	360.88165	10.559082
-39.159615	362.11215	10.568848
-39.159416	361.98889	10.578613
-39.157562	367.53534	10.588379
-39.158424	367.25104	10.598145
-39.155296	366.59634	10.60791
-39.156075	361.922	10.617676
-39.153732	361.82626	10.627441
-39.154015	368.97418	10.637207
-39.151947	370.67123	10.646973
-39.152431	369.92258	10.656738
-39.151974	368.61633	10.666504
-39.150368	365.16504	10.67627
-39.149429	368.2276	10.686035
-39.148518	367.44403	10.695801
-39.148495	372.99719	10.705566
-39.147427	376.87067	10.715332
-39.147533	372.80197	10.725098
-39.146179	370.66031	10.734863
-39.145325	366.41623	10.744629
-39.144558	369.35196	10.754395
-39.143562	376.91132	10.76416
-39.14304	378.98755	10.773926
-39.141251	375.62985	10.783691
-39.141121	371.82657	10.793457
-39.140614	371.49844	10.803223
-39.138622	372.07855	10.812988
-39.138096	377.46158	10.822754
-39.138348	380.93185	10.83252
-39.136211	383.41653	10.842285
-39.136948	378.18469	10.852051
-39.135052	373.99878	10.861816
-39.134556	374.75717	10.871582
-39.13422	379.05701	10.881348
-39.133411	384.03424	10.891113
-39.132267	382.62054	10.900879
-39.132679	381.15274	10.910645
-39.131207	380.07205	10.92041
-39.128731	379.06189	10.930176
-39.129101	381.3963	10.939941
-39.127544	383.89468	10.949707
-39.126099	386.22192	10.959473
-39.126415	388.21252	10.969238
-39.125797	382.8548	10.979004
-39.124405	382.35764	10.98877
-39.125259	384.60135	10.998535
-39.123795	386.1503	11.008301
-39.122925	391.04391	11.018066
-39.121281	387.71902	11.027832
-39.121605	388.34338	11.037598
-39.119102	388.15894	11.047363
-39.11937	386.62082	11.057129
-39.118221	386.80914	11.066895
-39.116943	390.59393	11.07666
-39.116493	395.12607	11.086426
-39.116589	392.48444	11.096191
-39.114651	390.1124	11.105957
-39.11388	390.44482	11.115723
-39.112999	391.21066	11.125488
-39.113289	394.62424	11.135254
-39.111561	394.15866	11.14502
-39.109421	395.77481	11.154785
-39.110847	397.04041	11.164551
-39.109718	394.2114	11.174316
-39.108013	391.07275	11.184082
-39.108578	394.27747	11.193848
-39.107853	398.69165	11.203613
-39.105717	400.44293	11.213379
-39.104622	400.44162	11.223145
-39.10368	395.52359	11.23291
-39.102997	396.77786	11.242676
-39.10273	398.57852	11.252441
-39.101673	398.47287	11.262207
-39.101742	403.25128	11.271973
-39.100063	405.75571	11.281738
-39.098701	404.19955	11.291504
-39.098755	399.09955	11.30127
-39.098286	396.30472	11.311035
-39.097435	402.43445	11.320801
-39.096569	406.33203	11.330566
-39.094147	409.2865	11.340332
-39.094124	403.51682	11.350098
-39.09375	403.05109	11.359863
-39.093739	402.75949	11.369629
-39.091747	400.5968	11.379395
-39.092644	407.10657	11.38916
-39.090034	410.82449	11.398926
-39.089573	408.56796	11.408691
-39.087788	407.64975	11.418457
-39.0891	401.68118	11.428223
-39.087143	404.94339	11.437988
-39.087437	410.26627	11.447754
-39.085003	412.04456	11.45752
-39.084343	413.15891	11.467285
-39.083881	409.97568	11.477051
-39.082424	409.26926	11.486816
-39.081863	408.45215	11.496582
-39.082092	409.40225	11.506348
-39.080315	414.18332	11.516113
-39.080242	417.53568	11.525879
-39.079468	415.52109	11.535645
-39.079521	410.70834	11.54541
-39.076767	409.69464	11.555176
-39.076454	414.08673	11.564941
-39.075802	417.85446	11.574707
-39.074665	417.1088	11.584473
-39.073006	416.53241	11.594238
-39.073887	416.20096	11.604004
-39.073692	415.04037	11.61377
-39.071911	416.06339	11.623535
-39.071423	416.81302	11.633301
-39.069294	421.16089	11.643066
-39.069195	423.68408	11.652832
-39.068813	418.49246	11.662598
-39.067013	419.3222	11.672363
-39.066368	417.64517	11.682129
-39.066376	421.20013	11.691895
-39.065304	422.74374	11.70166
-39.064896	420.99789	11.711426
-39.063164	425.01654	11.721191
-39.06319	423.09958	11.730957
-39.062408	421.3974	11.740723
-39.061977	419.42358	11.750488
-39.059692	421.20932	11.760254
-39.059307	429.591	11.77002
-39.058834	427.0593	11.779785
-39.058517	425.47009	11.789551
-39.058006	423.27359	11.799316
-39.056747	422.15292	11.809082
-39.056831	426.78632	11.818848
-39.054993	426.46048	11.828613
-39.054199	430.07016	11.838379
-39.051765	432.36618	11.848145
-39.052635	428.2634	11.85791
-39.052765	426.03333	11.867676
-39.050827	425.58072	11.877441
-39.049023	430.74982	11.887207
-39.049919	434.85397	11.896973
-39.049183	433.33859	11.906738
-39.047138	430.87442	11.916504
-39.047215	429.42188	11.92627
-39.046505	428.30328	11.936035
-39.043785	431.76846	11.945801
-39.043606	434.83481	11.955566
-39.043373	438.67944	11.965332
-39.042782	437.13745	11.975098
-39.042019	431.77432	11.984863
-39.040295	429.81845	11.994629
-39.039986	433.76794	12.004395
-39.039444	439.32956	12.01416
-39.038021	441.09793	12.023926
-39.037457	437.97125	12.033691
-39.036617	437.17975	12.043457
-39.036102	436.54523	12.053223
-39.035343	432.99191	12.062988
-39.033878	439.302	12.072754
-39.03392	442.42593	12.08252
-39.032207	443.91412	12.092285
-39.031296	441.50262	12.102051
-39.03223	435.58743	12.111816
-39.030075	437.26123	12.121582
-39.029144	443.03076	12.131348
-39.029469	444.40671	12.141113
-39.028141	444.90771	12.150879
-39.026432	443.39755	12.160645
-39.026459	442.8143	12.17041
-39.025105	442.16827	12.180176
-39.025246	442.32523	12.189941
-39.023994	445.36261	12.199707
-39.023132	448.14352	12.209473
-39.02227	450.58362	12.219238
-39.021194	444.9371	12.229004
-39.020729	443.77698	12.23877
-39.019974	446.45673	12.248535
-39.019932	448.79752	12.258301
-39.017853	450.97055	12.268066
-39.018757	449.95148	12.277832
-39.015564	449.85074	12.287598
-39.014282	450.36813	12.297363
-39.016182	446.79898	12.307129
-39.013889	446.68481	12.316895
-39.014183	453.85208	12.32666
-39.014088	454.85797	12.336426
-39.01244	453.51587	12.346191
-39.010319	451.91241	12.355957
-39.009903	449.64456	12.365723
-39.00843	453.34473	12.375488
-39.008438	453.85889	12.385254
-39.007107	454.29532	12.39502
-39.006947	456.76801	12.404785
-39.005302	456.67307	12.414551
-39.005028	454.08151	12.424316
-39.003918	452.48224	12.434082
-39.003357	453.98386	12.443848
-39.003799	459.07065	12.453613
-39.001896	459.55569	12.463379
-39.000938	461.54175	12.473145
-39.000492	456.1232	12.48291
-38.999779	456.03827	12.492676
-39.000622	459.08307	12.502441
-38.996937	458.12424	12.512207
-38.997101	463.47589	12.521973
-38.996304	465.78967	12.531738
-38.995518	462.13644	12.541504
-38.995113	459.54263	12.55127
-38.994389	457.27002	12.561035
-38.992916	463.00165	12.570801
-38.992966	464.80075	12.580566
-38.991482	468.64572	12.590332
-38.990459	464.62979	12.600098
-38.989948	462.33069	12.609863
-38.988152	462.78278	12.619629
-38.988495	462.97644	12.629395
-38.986904	466.46399	12.63916
-38.985828	470.32767	12.648926
-38.985344	470.06503	12.658691
-38.984455	464.76651	12.668457
-38.985252	461.7644	12.678223
-38.982658	463.78992	12.687988
-38.982197	469.31879	12.697754
-38.9814	471.88486	12.70752
-38.980244	470.08994	12.717285
-38.978775	469.18225	12.727051
-38.979607	469.11929	12.736816
-38.979115	464.34113	12.746582
-38.977528	470.73999	12.756348
-38.976997	473.0787	12.766113
-38.974819	476.74271	12.775879
-38.976032	473.55704	12.785645
-38.973709	469.38791	12.79541
-38.97448	468.52658	12.805176
-38.972557	472.64294	12.814941
-38.971111	476.20813	12.824707
-38.971088	478.10318	12.834473
-38.970325	473.20627	12.844238
-38.970165	476.71329	12.854004
-38.9688	472.21631	12.86377
-38.968533	473.0947	12.873535
-38.967327	475.12299	12.883301
-38.965847	479.85785	12.893066
-38.965446	483.45255	12.902832
-38.964191	476.9751	12.912598
-38.96302	475.51666	12.922363
-38.963257	477.54932	12.932129
-38.960674	479.65305	12.941895
-38.961212	481.60745	12.95166
-38.96077	480.64542	12.961426
-38.959972	482.63141	12.971191
-38.959385	482.59332	12.980957
-38.957577	478.81714	12.990723
-38.957111	478.45413	13.000488
-38.955326	481.73026	13.010254
-38.95536	486.52988	13.02002
-38.95414	486.47006	13.029785
-38.954124	484.02768	13.039551
-38.953007	482.55246	13.049316
-38.953297	482.06369	13.059082
-38.949753	483.18481	13.068848
-38.949745	486.14893	13.078613
-38.949306	487.51843	13.088379
-38.94986	490.16907	13.098145
-38.94791	487.71359	13.10791
-38.947353	482.71011	13.117676
-38.94672	484.50284	13.127441
-38.945248	489.63037	13.137207
-38.944771	490.86719	13.146973
-38.944389	491.88983	13.156738
-38.943127	489.51218	13.166504
-38.942089	487.17822	13.17627
-38.942093	487.99875	13.186035
-38.94146	486.55588	13.195801
-38.940815	492.38632	13.205566
-38.93985	495.12061	13.215332
-38.938625	495.39957	13.225098
-38.938251	490.19104	13.234863
-38.936897	485.75015	13.244629
-38.935795	490.70819	13.254395
-38.935467	494.95465	13.26416
-38.934742	497.58063	13.273926
-38.933578	495.60156	13.283691
-38.932964	492.95447	13.293457
-38.931984	493.01532	13.303223
-38.931782	490.9855	13.312988
-38.93058	495.46048	13.322754
-38.92942	500.54233	13.33252
-38.92918	501.31381	13.342285
-38.927631	497.49048	13.352051
-38.925724	493.2309	13.361816
-38.926125	492.39172	13.371582
-38.924904	499.62128	13.381348
-38.925045	501.49411	13.391113
-38.923344	503.06033	13.400879
-38.923607	498.94711	13.410645
-38.922272	497.68289	13.42041
-38.920979	495.51593	13.430176
-38.921398	498.64673	13.439941
-38.920532	501.03766	13.449707
-38.919315	506.14059	13.459473
-38.917835	503.88437	13.469238
-38.917664	498.87955	13.479004
-38.915787	497.96103	13.48877
-38.915272	499.72815	13.498535
-38.914074	503.69324	13.508301
-38.913601	504.97919	13.518066
-38.914268	505.63873	13.527832
-38.912388	506.01453	13.537598
-38.910637	503.50082	13.547363
-38.909016	502.63251	13.557129
-38.910507	501.38293	13.566895
-38.908913	507.80719	13.57666
-38.90799	510.79749	13.586426
-38.906837	505.02814	13.596191
-38.906841	507.36273	13.605957
-38.9063	506.05417	13.615723
-38.905506	506.23523	13.625488
-38.904724	509.41629	13.635254
-38.903801	508.53873	13.64502
-38.902164	513.7168	13.654785
-38.902264	511.13147	13.664551
-38.900852	508.49683	13.674316
-38.900059	507.91919	13.684082
-38.89922	508.92346	13.693848
-38.89938	514.0235	13.703613
-38.897655	514.07373	13.713379
-38.896954	514.17889	13.723145
-38.896236	513.1651	13.73291
-38.895702	511.07483	13.742676
-38.893772	511.46655	13.752441
-38.893284	512.48364	13.762207
-38.892773	516.64398	13.771973
-38.891125	521.20544	13.781738
-38.890896	516.27295	13.791504
-38.890766	511.48541	13.80127
-38.889141	511.90192	13.811035
-38.889507	515.92792	13.820801
-38.888027	518.94806	13.830566
-38.887234	523.33105	13.840332
-38.885986	516.95551	13.850098
-38.884571	516.28046	13.859863
-38.884407	514.4743	13.869629
-38.884377	514.47003	13.879395
-38.882828	519.72705	13.88916
-38.882256	522.92438	13.898926
-38.881615	523.94482	13.908691
-38.879784	520.0816	13.918457
-38.88063	512.61621	13.928223
-38.879478	518.16174	13.937988
-38.878822	521.94806	13.947754
-38.878609	525.51575	13.95752
-38.876938	522.68695	13.967285
-38.875008	521.52728	13.977051
-38.874866	522.62476	13.986816
-38.874393	517.51935	13.996582
-38.873112	522.11194	14.006348
-38.871864	525.70758	14.016113
-38.872326	527.63208	14.025879
-38.870255	527.02692	14.035645
-38.870399	520.07916	14.04541
-38.869522	520.86548	14.055176
-38.868984	525.31775	14.064941
-38.867706	527.36322	14.074707
-38.86657	528.46436	14.084473
-38.865753	526.66241	14.094238
-38.865028	526.70331	14.104004
-38.865631	525.09064	14.11377
-38.863861	523.79517	14.123535
-38.863907	527.82257	14.133301
-38.862122	532.28381	14.143066
-38.861485	532.00244	14.152832
-38.861839	527.89575	14.162598
-38.859283	527.35651	14.172363
-38.858429	527.55103	14.182129
-38.858398	529.97217	14.191895
-38.857304	531.12817	14.20166
-38.855896	533.57947	14.211426
-38.855652	534.19031	14.221191
-38.854305	531.69604	14.230957
-38.853943	529.99335	14.240723
-38.853401	528.17352	14.250488
-38.852348	533.13989	14.260254
-38.851475	536.72803	14.27002
-38.849991	534.09424	14.279785
-38.849934	534.55933	14.289551
-38.849007	531.23969	14.299316
-38.84771	531.82855	14.309082
-38.847004	532.84772	14.318848
-38.847187	532.45294	14.328613
-38.845043	537.15216	14.338379
-38.845337	538.16217	14.348145
-38.844418	536.11621	14.35791
-38.844002	533.75555	14.367676
-38.842564	532.33459	14.377441
-38.841	538.52332	14.387207
-38.840317	538.97949	14.396973
-38.840157	541.26105	14.406738
-38.838623	538.16193	14.416504
-38.8391	534.3764	14.42627
-38.836933	536.6842	14.436035
-38.836555	534.89972	14.445801
-38.835129	539.50116	14.455566
-38.834721	545.16992	14.465332
-38.834229	544.27521	14.475098
-38.833706	537.03375	14.484863
-38.831867	535.96436	14.494629
-38.831573	538.94897	14.504395
-38.830883	543.38477	14.51416
-38.831188	544.03302	14.523926
-38.829163	545.54901	14.533691
-38.828522	541.5943	14.543457
-38.82761	538.32373	14.553223
-38.826637	538.49548	14.562988
-38.826385	543.90643	14.572754
-38.825169	547.62415	14.58252
-38.82449	549.16174	14.592285
-38.824154	543.96021	14.602051
-38.822628	539.2934	14.611816
-38.823044	542.09668	14.621582
-38.82198	543.99664	14.631348
-38.819977	548.64398	14.641113
-38.820221	547.75763	14.650879
-38.817905	548.40906	14.660645
-38.817295	547.24335	14.67041
-38.816933	540.46991	14.680176
-38.816666	548.06647	14.689941
-38.815826	548.85132	14.699707
-38.814308	551.26306	14.709473
-38.814632	550.64862	14.719238
-38.813698	545.73224	14.729004
-38.811794	544.67377	14.73877
-38.812481	546.98303	14.748535
-38.810909	550.34546	14.758301
-38.810291	551.61694	14.768066
-38.810112	551.43024	14.777832
-38.80838	553.08911	14.787598
-38.805695	548.82941	14.797363
-38.805626	546.93567	14.807129
-38.804592	550.48077	14.816895
-38.805222	553.33881	14.82666
-38.804317	556.06696	14.836426
-38.802269	552.98639	14.846191
-38.802376	550.85919	14.855957
-38.800957	551.41852	14.865723
-38.801231	551.83069	14.875488
-38.800377	552.81195	14.885254
-38.800037	554.49799	14.89502
-38.797768	555.91425	14.904785
-38.797779	555.93146	14.914551
-38.79604	551.65131	14.924316
-38.796459	550.82117	14.934082
-38.794788	553.94495	14.943848
-38.795052	557.54968	14.953613
-38.793633	557.8913	14.963379
-38.791821	557.81165	14.973145
-38.792656	553.68262	14.98291
-38.791153	555.29474	14.992676
-38.790726	552.15955	15.002441
-38.789612	555.90985	15.012207
-38.788857	559.43738	15.021973
-38.788441	562.00726	15.031738
-38.786839	560.23322	15.041504
-38.786221	554.6626	15.05127
-38.785583	553.336	15.061035
-38.784988	557.57495	15.070801
-38.784039	560.10925	15.080566
-38.782349	562.7124	15.090332
-38.78133	559.8432	15.100098
-38.780861	557.07135	15.109863
-38.779858	556.98547	15.119629
-38.780956	554.65747	15.129395
-38.779041	560.81531	15.13916
-38.778656	565.07428	15.148926
-38.777626	564.96686	15.158691
-38.775558	559.55103	15.168457
-38.775455	555.66315	15.178223
-38.774235	558.59418	15.187988
-38.774483	563.1908	15.197754
-38.771912	564.39801	15.20752
-38.773083	565.91418	15.217285
-38.771191	563.36884	15.227051
-38.769951	561.99896	15.236816
-38.769669	558.1405	15.246582
-38.769623	560.44666	15.256348
-38.768139	566.62878	15.266113
-38.76725	568.51263	15.275879
-38.766132	566.93359	15.285645
-38.766438	559.54803	15.29541
-38.765667	560.06964	15.305176
-38.763958	564.03058	15.314941
-38.764763	567.73334	15.324707
-38.762318	567.43085	15.334473
-38.761135	565.61499	15.344238
-38.762066	566.86603	15.354004
-38.759785	561.63513	15.36377
-38.759098	564.31165	15.373535
-38.758022	565.84003	15.383301
-38.758511	570.79321	15.393066
-38.757099	571.00922	15.402832
-38.755711	564.35809	15.412598
-38.755104	565.55969	15.422363
-38.755028	564.45081	15.432129
-38.754539	565.8985	15.441895
-38.753223	568.30402	15.45166
-38.752052	569.25897	15.461426
-38.751717	571.47418	15.471191
-38.749825	568.12164	15.480957
-38.749687	566.41284	15.490723
-38.748222	565.97778	15.500488
-38.74905	569.12469	15.510254
-38.747627	573.59613	15.52002
-38.745502	570.67291	15.529785
-38.745281	569.43787	15.539551
-38.744404	568.41803	15.549316
-38.744064	568.18506	15.559082
-38.743252	569.94177	15.568848
-38.741505	570.41498	15.578613
-38.740582	573.53461	15.588379
-38.741192	574.48315	15.598145
-38.740818	570.15906	15.60791
-38.739494	567.49133	15.617676
-38.737881	568.46301	15.627441
-38.737812	571.84552	15.637207
-38.736797	573.78662	15.646973
-38.736141	575.09741	15.656738
-38.734722	572.37994	15.666504
-38.734623	570.51721	15.67627
-38.733765	568.19739	15.686035
-38.733238	568.5946	15.695801
-38.732002	573.67877	15.705566
-38.731064	576.50824	15.715332
-38.729389	576.11938	15.725098
-38.729	569.41302	15.734863
-38.728191	568.30157	15.744629
-38.72773	573.45404	15.754395
-38.726887	574.33954	15.76416
-38.725948	580.41718	15.773926
-38.724983	575.98431	15.783691
-38.723785	573.88696	15.793457
-38.723259	571.73907	15.803223
-38.722637	569.34888	15.812988
-38.721886	574.54065	15.822754
-38.720676	578.03064	15.83252
-38.719936	579.78162	15.842285
-38.71986	575.73267	15.852051
-38.718567	568.76239	15.861816
-38.716831	571.49493	15.871582
-38.716682	577.65027	15.881348
-38.715866	577.41766	15.891113
-38.716351	579.74042	15.900879
-38.714821	575.94818	15.910645
-38.714153	576.44269	15.92041
-38.71373	571.77875	15.930176
-38.712044	573.41797	15.939941
-38.711773	577.58746	15.949707
-38.710327	580.67664	15.959473
-38.711124	579.89008	15.969238
-38.710087	574.79681	15.979004
-38.707947	573.34576	15.98877
