MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_uprint_typei_090_r0			Time:	20.018799	s	4/15/2019 4:00:09 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_090_uprint.tst
11.398557	632.53625	17.102783
11.398764	630.98724	17.112549
11.399216	621.21002	17.122314
11.40061	629.47662	17.13208
11.400354	635.14618	17.141846
11.403094	637.70758	17.151611
11.403513	638.34344	17.161377
11.403595	630.31744	17.171143
11.404812	628.72058	17.180908
11.405253	630.99554	17.190674
11.40583	632.96729	17.200439
11.406497	639.06244	17.210205
11.408181	637.58649	17.219971
11.408761	638.26953	17.229736
11.409373	630.43658	17.239502
11.410241	631.22662	17.249268
11.410245	635.95813	17.259033
11.41316	639.25793	17.268799
11.412496	642.25897	17.278564
11.412364	638.98981	17.28833
11.413733	635.06305	17.298096
11.415528	635.24622	17.307861
11.415868	637.18884	17.317627
11.416436	636.79224	17.327393
11.418187	643.29089	17.337158
11.417846	645.68915	17.346924
11.418044	641.76038	17.356689
11.419194	637.15741	17.366455
11.420662	635.03918	17.376221
11.421586	641.63031	17.385986
11.422842	645.17999	17.395752
11.423597	644.68091	17.405518
11.423468	644.49261	17.415283
11.424756	641.54419	17.425049
11.425683	639.53705	17.434814
11.42671	639.66791	17.44458
11.427982	641.19037	17.454346
11.428062	649.39447	17.464111
11.42824	649.83527	17.473877
11.429303	648.4201	17.483643
11.430104	640.94696	17.493408
11.431205	639.76068	17.503174
11.431426	648.51349	17.512939
11.432693	648.14771	17.522705
11.434394	653.47083	17.532471
11.434348	650.56238	17.542236
11.435425	646.77643	17.552002
11.436188	645.43896	17.561768
11.437028	642.15338	17.571533
11.437906	652.82806	17.581299
11.438537	657.23035	17.591064
11.439095	653.354	17.60083
11.441323	650.29779	17.610596
11.441467	644.6203	17.620361
11.441067	647.42468	17.630127
11.443213	652.07123	17.639893
11.443751	656.42419	17.649658
11.444051	658.70599	17.659424
11.444823	654.25763	17.669189
11.44631	649.76733	17.678955
11.446999	645.93646	17.688721
11.448378	652.1347	17.698486
11.449498	659.09552	17.708252
11.449181	660.97278	17.718018
11.449977	656.50629	17.727783
11.450383	650.73914	17.737549
11.451324	651.01349	17.747314
11.452253	651.99939	17.75708
11.452986	660.3222	17.766846
11.453412	661.52777	17.776611
11.454469	661.73254	17.786377
11.456667	658.22076	17.796143
11.45639	651.37823	17.805908
11.458207	654.68616	17.815674
11.45824	658.60803	17.825439
11.459039	664.75769	17.835205
11.4602	666.02338	17.844971
11.460228	658.86304	17.854736
11.461731	657.79376	17.864502
11.461723	656.42664	17.874268
11.461273	658.78674	17.884033
11.463953	662.96259	17.893799
11.464964	664.2146	17.903564
11.466442	668.70892	17.91333
11.466679	660.35889	17.923096
11.467043	659.40204	17.932861
11.467431	659.18842	17.942627
11.468706	662.15857	17.952393
11.469578	668.42804	17.962158
11.470815	666.56989	17.971924
11.470626	665.89056	17.981689
11.472247	663.5824	17.991455
11.473336	661.08759	18.001221
11.473267	663.72534	18.010986
11.47482	666.51453	18.020752
11.476546	671.29498	18.030518
11.476709	671.18408	18.040283
11.476887	666.83124	18.050049
11.477334	662.21716	18.059814
11.478817	664.08899	18.06958
11.478574	669.15289	18.079346
11.480374	671.57544	18.089111
11.480808	673.85272	18.098877
11.482145	670.27917	18.108643
11.481828	667.67792	18.118408
11.48406	664.89813	18.128174
11.48366	669.0899	18.137939
11.484474	675.85217	18.147705
11.485343	679.59418	18.157471
11.486704	675.46503	18.167236
11.487473	669.74316	18.177002
11.487814	665.72858	18.186768
11.489934	671.88409	18.196533
11.490814	673.10907	18.206299
11.490686	681.31946	18.216064
11.491199	679.5235	18.22583
11.492627	674.20508	18.235596
11.492367	672.92694	18.245361
11.49361	667.75262	18.255127
11.493792	677.61432	18.264893
11.495329	683.59412	18.274658
11.496495	684.17804	18.284424
11.497702	679.0816	18.294189
11.498755	671.04663	18.303955
11.500476	674.12952	18.313721
11.499251	678.54083	18.323486
11.499683	682.56732	18.333252
11.501094	686.9151	18.343018
11.501391	682.53937	18.352783
11.503223	680.67175	18.362549
11.504486	673.96942	18.372314
11.504212	678.86816	18.38208
11.506122	683.5318	18.391846
11.506837	689.82776	18.401611
11.507476	687.72052	18.411377
11.507247	681.27783	18.421143
11.508955	678.3421	18.430908
11.508921	681.16223	18.440674
11.511055	682.79395	18.450439
11.511639	687.45697	18.460205
11.510954	690.70471	18.469971
11.513236	688.04333	18.479736
11.513527	680.47559	18.489502
11.51397	680.66095	18.499268
11.514832	683.19989	18.509033
11.516403	690.65692	18.518799
11.516977	692.64087	18.528564
11.517241	688.27686	18.53833
11.51817	687.44104	18.548096
11.519336	685.57867	18.557861
11.519023	685.74817	18.567627
11.520352	690.17438	18.577393
11.522416	691.31042	18.587158
11.522307	695.27515	18.596924
11.522574	691.28802	18.606689
11.523293	686.53583	18.616455
11.52415	686.3479	18.626221
11.525434	688.00739	18.635986
11.526867	696.51117	18.645752
11.528013	693.98712	18.655518
11.527873	695.34253	18.665283
11.529392	693.01312	18.675049
11.529957	687.24872	18.684814
11.530993	691.44336	18.69458
11.53142	691.34235	18.704346
11.532889	698.62262	18.714111
11.532621	700.0661	18.723877
11.53416	695.85675	18.733643
11.534296	690.89124	18.743408
11.535644	688.79773	18.753174
11.536469	696.69092	18.762939
11.537607	699.35645	18.772705
11.537444	702.21912	18.782471
11.538267	699.08875	18.792236
11.540171	695.16833	18.802002
11.540951	693.43768	18.811768
11.541019	694.5036	18.821533
11.541631	700.71411	18.831299
11.542661	705.70886	18.841064
11.542917	704.34222	18.85083
11.544404	697.86902	18.860596
11.545293	693.41766	18.870361
11.54707	698.18988	18.880127
11.546881	700.04572	18.889893
11.547841	707.77936	18.899658
11.548145	707.05621	18.909424
11.550043	705.32098	18.919189
11.550776	699.24731	18.928955
11.550017	692.34143	18.938721
11.551732	701.07361	18.948486
11.552281	709.18475	18.958252
11.552936	710.46167	18.968018
11.553956	707.85767	18.977783
11.555436	698.06573	18.987549
11.555203	701.43347	18.997314
11.556374	702.28107	19.00708
11.557088	707.23254	19.016846
11.559027	712.16882	19.026611
11.559297	708.3999	19.036377
11.559466	709.49408	19.046143
11.560497	701.02411	19.055908
11.56184	702.47198	19.065674
11.561997	710.07605	19.075439
11.563077	712.90936	19.085205
11.565004	715.1073	19.094971
11.565069	708.5788	19.104736
11.564141	707.54755	19.114502
11.565889	707.91034	19.124268
11.567308	708.10144	19.134033
11.567417	712.65204	19.143799
11.569887	715.50861	19.153564
11.569607	714.5658	19.16333
11.569485	710.1142	19.173096
11.571528	707.05591	19.182861
11.57265	706.67871	19.192627
11.572757	713.68622	19.202393
11.573565	718.56738	19.212158
11.574726	715.72394	19.221924
11.57537	715.59467	19.231689
11.576131	712.77148	19.241455
11.576253	712.47937	19.251221
11.578362	712.52142	19.260986
11.578403	715.93689	19.270752
11.578931	722.98352	19.280518
11.580041	719.61737	19.290283
11.580729	715.12817	19.300049
11.581385	711.72339	19.309814
11.582794	713.4563	19.31958
11.582729	721.09607	19.329346
11.583574	720.56	19.339111
11.585808	723.42249	19.348877
11.586014	720.8728	19.358643
11.587189	717.04602	19.368408
11.587152	715.54858	19.378174
11.58846	715.82159	19.387939
11.588983	724.15253	19.397705
11.589632	728.22614	19.407471
11.591528	722.40985	19.417236
11.590736	717.66083	19.427002
11.591615	713.84808	19.436768
11.592861	720.49683	19.446533
11.594281	724.013	19.456299
11.595498	726.84009	19.466064
11.595005	726.68463	19.47583
11.595871	724.95856	19.485596
11.597095	719.02014	19.495361
11.598278	718.409	19.505127
11.599459	723.53754	19.514893
11.599069	730.99121	19.524658
11.600624	731.55652	19.534424
11.601241	726.75928	19.544189
11.602173	720.3241	19.553955
11.602456	720.63269	19.563721
11.604123	723.01074	19.573486
11.604175	731.46472	19.583252
11.604536	732.19531	19.593018
11.6057	732.30884	19.602783
11.60762	725.54913	19.612549
11.607825	720.23132	19.622314
11.608882	724.47858	19.63208
11.609406	731.25934	19.641846
11.610019	736.11212	19.651611
11.610934	736.47339	19.661377
11.612276	726.44965	19.671143
11.611948	727.65558	19.680908
11.613644	728.07642	19.690674
11.614139	730.97162	19.700439
11.61508	735.51044	19.710205
11.615671	735.04639	19.719971
11.616809	737.94507	19.729736
11.616095	726.94733	19.739502
11.618082	728.78888	19.749268
11.618794	732.38477	19.759033
11.619972	736.35663	19.768799
11.62136	740.12134	19.778564
11.621834	734.65106	19.78833
11.6222	733.34363	19.798096
11.624132	733.85541	19.807861
11.623872	732.71869	19.817627
11.625783	735.29895	19.827393
11.626	738.16803	19.837158
11.626223	740.28082	19.846924
11.627119	740.11707	19.856689
11.627755	734.13214	19.866455
11.628759	731.72095	19.876221
11.629338	736.45996	19.885986
11.630206	741.77338	19.895752
11.632022	742.55939	19.905518
11.632848	743.81714	19.915283
11.633627	738.36505	19.925049
11.633993	737.55267	19.934814
11.635102	734.26691	19.94458
11.635958	739.65564	19.954346
11.637478	747.03088	19.964111
11.637223	746.80957	19.973877
11.637436	742.09076	19.983643
11.6387	736.84375	19.993408
11.640098	735.77661	20.003174
11.640846	743.23969	20.012939


Data Header:			0.254_hd_uprint_typei_090_r0			Time:	40.019531	s	4/15/2019 4:00:29 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_090_uprint.tst
Displacement	Force	Running Time
mm	N	s
11.640991	744.14044	20.022705
11.641752	749.7486	20.032471
11.64241	746.49512	20.042236
11.644245	742.8891	20.052002
11.64353	741.80219	20.061768
11.645028	736.06049	20.071533
11.645	748.39044	20.081299
11.646427	754.14075	20.091064
11.64739	750.5733	20.10083
11.649253	745.43054	20.110596
11.650746	738.27454	20.120361
11.648945	744.14539	20.130127
11.651942	746.7464	20.139893
11.650928	752.87006	20.149658
11.651866	755.43616	20.159424
11.653901	747.88007	20.169189
11.654126	746.6413	20.178955
11.654798	741.7887	20.188721
11.655226	747.07874	20.198486
11.656276	755.32678	20.208252
11.656956	757.24463	20.218018
11.658133	752.93201	20.227783
11.658042	746.29486	20.237549
11.661025	745.38806	20.247314
11.661379	750.07971	20.25708
11.661401	754.59259	20.266846
11.663274	756.14227	20.276611
11.66404	756.25458	20.286377
11.663201	752.91705	20.296143
11.663651	746.46576	20.305908
11.665094	750.27148	20.315674
11.665873	753.42688	20.325439
11.666404	759.48755	20.335205
11.668018	761.66003	20.344971
11.669137	753.05975	20.354736
11.669876	752.57202	20.364502
11.670831	750.80603	20.374268
11.671687	756.88293	20.384033
11.672565	758.69965	20.393799
11.673769	758.55811	20.403564
11.672812	762.39142	20.41333
11.674684	755.94739	20.423096
11.675623	753.86969	20.432861
11.675804	754.93518	20.442627
11.676387	758.62323	20.452393
11.678393	765.40668	20.462158
11.677857	760.13379	20.471924
11.679079	760.34418	20.481689
11.680152	758.39362	20.491455
11.681192	756.05798	20.501221
11.682561	760.54718	20.510986
11.683375	759.92383	20.520752
11.682787	765.94788	20.530518
11.683726	765.06085	20.540283
11.684719	761.26501	20.550049
11.686523	757.77563	20.559814
11.685611	758.64362	20.56958
11.68661	764.67181	20.579346
11.688205	768.25177	20.589111
11.689627	770.25739	20.598877
11.689466	766.30884	20.608643
11.690877	762.33118	20.618408
11.691622	758.59949	20.628174
11.692451	762.18079	20.637939
11.693145	768.59143	20.647705
11.693242	771.99695	20.657471
11.695247	769.38715	20.667236
11.696825	763.60144	20.677002
11.69609	760.55084	20.686768
11.697804	765.42767	20.696533
11.698351	767.69751	20.706299
11.69957	775.39307	20.716064
11.699578	771.31873	20.72583
11.700105	767.34509	20.735596
11.701919	765.97931	20.745361
11.702018	760.42462	20.755127
11.702862	770.6015	20.764893
11.704183	776.47827	20.774658
11.704961	774.81903	20.784424
11.705556	771.75952	20.794189
11.705747	764.70868	20.803955
11.706563	767.26819	20.813721
11.708171	769.37085	20.823486
11.708338	774.05029	20.833252
11.709769	777.63702	20.843018
11.710144	773.77246	20.852783
11.71042	772.97723	20.862549
11.711639	764.98602	20.872314
11.712895	768.31	20.88208
11.713821	776.96771	20.891846
11.714438	780.42798	20.901611
11.715308	780.54065	20.911377
11.716701	771.00433	20.921143
11.716251	769.92664	20.930908
11.717767	772.17194	20.940674
11.71811	775.21661	20.950439
11.718984	779.89008	20.960205
11.72101	781.72675	20.969971
11.720752	779.19861	20.979736
11.721499	772.38098	20.989502
11.722523	772.6239	20.999268
11.723367	774.68701	21.009033
11.723575	781.66718	21.018799
11.724899	783.0592	21.028564
11.72611	778.61731	21.03833
11.726677	777.479	21.048096
11.727013	775.61926	21.057861
11.727993	776.73804	21.067627
11.729182	779.61676	21.077393
11.728686	781.18829	21.087158
11.731117	787.21454	21.096924
11.73149	779.85339	21.106689
11.733224	778.86761	21.116455
11.732963	775.63611	21.126221
11.73397	779.98694	21.135986
11.7355	786.6546	21.145752
11.735862	784.35071	21.155518
11.736767	786.00903	21.165283
11.7376	782.97205	21.175049
11.737138	778.65216	21.184814
11.739456	779.34454	21.19458
11.739765	782.14331	21.204346
11.740113	789.22345	21.214111
11.74104	791.56287	21.223877
11.742044	785.44989	21.233643
11.7418	780.78638	21.243408
11.743225	779.3443	21.253174
11.744724	784.53125	21.262939
11.745282	788.21881	21.272705
11.745315	790.98871	21.282471
11.747749	790.78253	21.292236
11.74789	783.87512	21.302002
11.74735	780.81921	21.311768
11.74979	781.9433	21.321533
11.750853	789.88354	21.331299
11.751513	794.71576	21.341064
11.7517	793.54541	21.35083
11.752522	786.54358	21.360596
11.753655	781.7608	21.370361
11.753696	786.20709	21.380127
11.755277	786.88104	21.389893
11.755899	795.93195	21.399658
11.757421	794.16321	21.409424
11.75703	792.0481	21.419189
11.758484	788.00549	21.428955
11.758466	782.51373	21.438721
11.760428	790.26038	21.448486
11.760924	796.2832	21.458252
11.762325	799.79297	21.468018
11.761841	795.65808	21.477783
11.763058	787.1319	21.487549
11.764315	789.89636	21.497314
11.764312	790.38562	21.50708
11.764477	796.90607	21.516846
11.766271	798.04504	21.526611
11.767028	796.40887	21.536377
11.767449	796.80896	21.546143
11.768474	786.49915	21.555908
11.769325	788.4765	21.565674
11.769939	795.71136	21.575439
11.770962	800.21808	21.585205
11.772273	803.1944	21.594971
11.773711	794.61755	21.604736
11.773757	793.39136	21.614502
11.773783	794.54761	21.624268
11.775397	794.86188	21.634033
11.775816	799.03815	21.643799
11.777699	801.46661	21.653564
11.778324	803.28467	21.66333
11.778689	796.84216	21.673096
11.779433	794.00842	21.682861
11.780426	794.30493	21.692627
11.781348	799.93164	21.702393
11.782071	804.63062	21.712158
11.78273	801.94708	21.721924
11.782944	800.26373	21.731689
11.78519	798.5423	21.741455
11.785441	796.93671	21.751221
11.785456	799.61951	21.760986
11.786277	803.6286	21.770752
11.78769	808.40826	21.780518
11.788996	806.47858	21.790283
11.789999	802.41998	21.800049
11.789705	796.16528	21.809814
11.791424	799.58154	21.81958
11.791196	807.07556	21.829346
11.793427	805.66437	21.839111
11.793302	810.33862	21.848877
11.793527	805.5058	21.858643
11.795041	800.78577	21.868408
11.796329	801.3139	21.878174
11.796691	800.07684	21.887939
11.797192	810.26416	21.897705
11.797054	812.66461	21.907471
11.799398	809.58923	21.917236
11.800166	805.3302	21.927002
11.800781	800.49683	21.936768
11.80143	805.38867	21.946533
11.802084	808.14423	21.956299
11.803354	812.42725	21.966064
11.804238	813.99725	21.97583
11.804585	806.49847	21.985596
11.805271	805.74744	21.995361
11.806112	801.29169	22.005127
11.805925	808.14392	22.014893
11.806958	814.66431	22.024658
11.809438	816.11182	22.034424
11.81016	807.9856	22.044189
11.811205	803.24261	22.053955
11.810887	805.34918	22.063721
11.811696	808.33624	22.073486
11.812662	815.23608	22.083252
11.813332	814.85614	22.093018
11.814909	814.3858	22.102783
11.816331	810.90894	22.112549
11.81532	803.88635	22.122314
11.816522	807.58466	22.13208
11.817847	815.92444	22.141846
11.819243	819.35529	22.151611
11.818688	816.16943	22.161377
11.81992	810.57288	22.171143
11.821524	810.55835	22.180908
11.820974	808.24744	22.190674
11.822786	813.28778	22.200439
11.823514	820.3172	22.210205
11.824285	819.37445	22.219971
11.826185	820.5799	22.229736
11.827346	809.6745	22.239502
11.826515	811.03625	22.249268
11.827266	814.55212	22.259033
11.827765	818.61395	22.268799
11.82935	823.50153	22.278564
11.830756	817.94415	22.28833
11.831117	816.35052	22.298096
11.8314	815.4082	22.307861
11.832373	814.05096	22.317627
11.832289	819.63232	22.327393
11.833713	819.71008	22.337158
11.83434	823.95129	22.346924
11.835309	822.07391	22.356689
11.83628	816.52264	22.366455
11.83752	814.05908	22.376221
11.83823	818.60065	22.385986
11.838556	823.99731	22.395752
11.838747	822.52808	22.405518
11.839791	823.67993	22.415283
11.841688	820.67957	22.425049
11.842564	817.18921	22.434814
11.843445	818.0827	22.44458
11.844584	818.44232	22.454346
11.844766	825.56781	22.464111
11.845736	826.54999	22.473877
11.846305	821.51923	22.483643
11.846959	816.47021	22.493408
11.847295	815.84937	22.503174
11.849698	821.48615	22.512939
11.848596	824.159	22.522705
11.850116	830.55096	22.532471
11.850921	824.99146	22.542236
11.851784	822.422	22.552002
11.85196	820.05994	22.561768
11.853386	817.89026	22.571533
11.855103	828.58936	22.581299
11.855593	831.48566	22.591064
11.856659	830.45013	22.60083
11.856922	822.96326	22.610596
11.857739	817.49615	22.620361
11.85824	824.97052	22.630127
11.858757	825.62128	22.639893
11.859371	831.07709	22.649658
11.861038	831.79291	22.659424
11.862177	826.17279	22.669189
11.862309	826.82422	22.678955
11.863169	818.90826	22.688721
11.864655	825.78088	22.698486
11.864666	833.2475	22.708252
11.866132	834.20276	22.718018
11.866272	831.92151	22.727783
11.867216	824.39551	22.737549
11.867563	822.65344	22.747314
11.869507	825.90631	22.75708
11.86892	830.79767	22.766846
11.870784	833.53369	22.776611
11.871479	833.47839	22.786377
11.873066	830.98364	22.796143
11.872932	824.53394	22.805908
11.874248	825.89349	22.815674
11.873987	830.54205	22.825439
11.876597	837.05121	22.835205
11.877116	837.68286	22.844971
11.876392	830.85223	22.854736
11.87899	829.43494	22.864502
11.87878	828.00665	22.874268
11.879521	832.16223	22.884033
11.879954	832.51654	22.893799
11.881501	836.14972	22.903564
11.88155	837.1637	22.91333
11.88246	830.552	22.923096
11.883573	829.86774	22.932861
11.885328	828.20123	22.942627
11.884183	834.48627	22.952393
11.885826	840.43878	22.962158
11.886278	836.26276	22.971924
11.887794	836.8255	22.981689
11.889104	832.58386	22.991455
11.889575	829.61572	23.001221
11.890937	833.43066	23.010986
11.891567	836.28027	23.020752
11.891689	842.84796	23.030518
11.892687	839.29034	23.040283
11.892502	836.26196	23.050049
11.893751	830.93665	23.059814
11.894338	833.22839	23.06958
11.896031	839.65533	23.079346
11.897516	840.10736	23.089111
11.897336	841.10413	23.098877
11.898229	840.51001	23.108643
11.899652	835.96918	23.118408
11.900259	834.87152	23.128174
11.90117	835.47534	23.137939
11.901594	840.78369	23.147705
11.902369	846.31152	23.157471
11.903765	841.49329	23.167236
11.903629	835.63818	23.177002
11.905046	834.12744	23.186768
11.904645	836.56543	23.196533
11.905605	840.66449	23.206299
11.906472	845.49561	23.216064
11.908359	844.72858	23.22583
11.909006	840.15875	23.235596
11.908911	837.81183	23.245361
11.909552	833.31525	23.255127
11.911592	841.39197	23.264893
11.912715	847.008	23.274658
11.912249	849.27216	23.284424
11.91332	844.28027	23.294189
11.914731	836.10718	23.303955
11.917046	838.72156	23.313721
11.916323	842.47443	23.323486
11.917284	848.92053	23.333252
11.917935	849.67334	23.343018
11.918574	845.73236	23.352783
11.918977	844.79022	23.362549
11.919201	836.03314	23.372314
11.92154	841.99146	23.38208
11.921782	848.47314	23.391846
11.923172	851.58179	23.401611
11.923344	851.94208	23.411377
11.924993	841.95734	23.421143
11.926156	840.41443	23.430908
11.925709	843.61597	23.440674
11.926726	846.02338	23.450439
11.927812	851.34875	23.460205
11.928859	850.88837	23.469971
11.930161	850.05872	23.479736
11.930017	841.94342	23.489502
11.931237	841.8092	23.499268
11.932473	844.77362	23.509033
11.931394	850.26398	23.518799
11.934178	854.08728	23.528564
11.934844	850.67249	23.53833
11.93435	845.31506	23.548096
11.935843	844.96948	23.557861
11.936145	846.25006	23.567627
11.937984	847.35559	23.577393
11.938421	852.41565	23.587158
11.938813	854.37439	23.596924
11.940067	849.62964	23.606689
11.939864	845.88916	23.616455
11.941733	843.10425	23.626221
11.942513	849.3418	23.635986
11.943285	854.05457	23.645752
11.944242	851.61731	23.655518
11.944943	854.61902	23.665283
11.945696	849.69733	23.675049
11.945901	846.9751	23.684814
11.947165	849.30859	23.69458
11.948086	849.60187	23.704346
11.948309	857.02979	23.714111
11.950004	856.72247	23.723877
11.949806	853.22852	23.733643
11.950844	847.47363	23.743408
11.952132	846.28204	23.753174
11.952853	854.49164	23.762939
11.953518	853.68768	23.772705
11.953415	858.27106	23.782471
11.956102	856.95197	23.792236
11.957408	850.23792	23.802002
11.956224	849.57251	23.811768
11.957944	847.77087	23.821533
11.958934	856.06909	23.831299
11.959014	861.04578	23.841064
11.959272	858.69385	23.85083
11.961188	854.10046	23.860596
11.962257	847.92023	23.870361
11.962682	850.56305	23.880127
11.963863	856.08295	23.889893
11.963464	859.98608	23.899658
11.965044	860.19275	23.909424
11.965584	858.46582	23.919189
11.966548	852.28003	23.928955
11.967503	847.95715	23.938721
11.967598	855.36957	23.948486
11.969005	860.96039	23.958252
11.969294	863.72955	23.968018
11.970846	861.07935	23.977783
11.971602	851.2688	23.987549
11.972681	853.05225	23.997314
11.972143	854.14911	24.00708
11.973887	859.95349	24.016846
11.975102	861.82965	24.026611
11.975466	860.17047	24.036377
11.976676	860.5224	24.046143
11.976827	850.50201	24.055908
11.977213	854.47961	24.065674
11.978868	858.61072	24.075439
11.979195	863.16364	24.085205
11.979887	866.32367	24.094971
11.980462	858.31836	24.104736
11.982278	855.78601	24.114502
11.982632	855.44318	24.124268
11.983784	855.67072	24.134033
11.984392	862.44672	24.143799
11.984939	861.94867	24.153564
11.986333	865.05676	24.16333
11.986984	858.61157	24.173096
11.988286	855.56897	24.182861
11.989144	857.61035	24.192627
11.989865	858.87421	24.202393
11.989654	866.46667	24.212158
11.990122	862.11603	24.221924
11.992091	861.31122	24.231689
11.992649	859.97589	24.241455
11.993284	858.85931	24.251221
11.994453	858.28558	24.260986
11.995602	862.90356	24.270752
11.99604	867.6106	24.280518
11.996799	864.4306	24.290283
11.997689	861.08527	24.300049
11.998479	855.72211	24.309814
11.998569	858.30328	24.31958
11.999912	864.57056	24.329346
12.000303	864.28412	24.339111
12.001777	868.60175	24.348877
12.001524	863.31616	24.358643
12.003315	859.67462	24.368408
12.003884	858.70795	24.378174
12.005902	859.38934	24.387939
12.005927	868.45734	24.397705
12.006437	871.40369	24.407471
12.007064	867.50977	24.417236
12.007922	862.5144	24.427002
12.009806	857.49646	24.436768
12.008803	864.56189	24.446533
12.010534	864.33563	24.456299
12.011116	869.97644	24.466064
12.01192	870.72107	24.47583
12.013361	864.02917	24.485596
12.013447	860.74023	24.495361
12.014768	857.96796	24.505127
12.015766	864.58398	24.514893
12.016376	871.6875	24.524658
12.016632	871.62653	24.534424
12.018531	867.40082	24.544189
12.01847	859.33966	24.553955
12.019828	860.86536	24.563721
12.020895	866.57239	24.573486
12.020367	869.31293	24.583252
12.021578	872.79047	24.593018
12.022827	868.85809	24.602783
12.02313	865.17932	24.612549
12.023689	859.92279	24.622314
12.026413	862.61774	24.63208
12.026014	869.40112	24.641846
12.026367	873.229	24.651611
12.027882	871.2699	24.661377
12.028929	864.95056	24.671143
12.028848	862.94519	24.680908
12.029892	863.09784	24.690674
12.031589	869.13971	24.700439
12.030543	869.62354	24.710205
12.032218	871.78479	24.719971
12.033229	871.88977	24.729736
12.034735	863.25708	24.739502
12.034638	864.85321	24.749268
12.035922	865.93658	24.759033
12.037273	872.26276	24.768799
12.037198	874.71301	24.778564
12.037364	868.66827	24.78833
12.038154	868.0943	24.798096
12.039388	865.75635	24.807861
12.040289	864.17993	24.817627
12.042016	868.83868	24.827393
12.041863	870.07251	24.837158
12.042443	876.85266	24.846924
12.043895	870.47418	24.856689
12.045281	866.41681	24.866455
12.045748	865.03296	24.876221
12.045984	866.70026	24.885986
12.047943	875.01978	24.895752
12.0477	871.81873	24.905518
12.048881	871.36383	24.915283
12.049631	870.6402	24.925049
12.051344	864.41254	24.934814
12.050756	865.90485	24.94458
12.051671	868.80127	24.954346
12.053104	874.58643	24.964111
12.053003	876.85675	24.973877
12.054661	870.61591	24.983643
12.055049	866.77118	24.993408
12.055245	865.22156	25.003174
12.05673	869.51654	25.012939
12.058165	873.09674	25.022705
12.059395	877.12274	25.032471
12.059964	873.15967	25.042236
12.059322	869.95306	25.052002
12.060836	866.72919	25.061768
12.062132	863.91583	25.071533
12.061553	874.71436	25.081299
12.063396	877.47668	25.091064
12.064624	877.78369	25.10083
12.065024	870.80591	25.110596
12.066065	864.03217	25.120361
12.066366	870.82422	25.130127
12.068133	870.72186	25.139893
12.069184	877.95941	25.149658
12.069175	877.64948	25.159424
12.070221	873.9444	25.169189
12.071239	870.89368	25.178955
12.07185	863.97961	25.188721
12.0722	871.3299	25.198486
12.073241	876.57397	25.208252
12.074486	879.6803	25.218018
12.074684	873.69708	25.227783
12.076149	868.18646	25.237549
12.075173	867.17609	25.247314
12.077658	869.64746	25.25708
12.078853	875.09467	25.266846
12.07931	877.77191	25.276611
12.079373	875.68689	25.286377
12.080304	873.71973	25.296143
12.082501	867.35907	25.305908
12.082535	868.42249	25.315674
12.082752	874.04254	25.325439
12.084605	878.76007	25.335205
12.084311	877.43665	25.344971
12.084949	874.33862	25.354736
12.086363	870.2243	25.364502
12.086645	870.57104	25.374268
12.087599	872.22852	25.384033
12.088139	873.76782	25.393799
12.089711	878.3653	25.403564
12.089147	879.41827	25.41333
12.091026	871.16071	25.423096
12.091527	870.49036	25.432861
12.092937	868.2804	25.442627
12.0922	877.453	25.452393
12.094801	880.55463	25.462158
12.094878	875.67267	25.471924
12.095981	876.01648	25.481689
12.095964	872.28656	25.491455
12.097172	870.39551	25.501221
12.097757	871.87952	25.510986
12.099197	874.27747	25.520752
12.099614	880.64307	25.530518
12.100676	877.73511	25.540283
12.102095	874.40015	25.550049
12.10251	869.52179	25.559814
12.102228	868.93365	25.56958
12.103916	876.29462	25.579346
12.104472	876.97192	25.589111
12.105757	877.60333	25.598877
12.107426	876.81879	25.608643
12.106564	871.24677	25.618408
12.108253	869.50134	25.628174
12.10931	871.00031	25.637939
12.109964	876.89276	25.647705
12.111206	882.133	25.657471
12.111007	877.20715	25.667236
12.112151	871.59991	25.677002
12.113276	869.67688	25.686768
12.113873	872.36841	25.696533
12.114684	875.79169	25.706299
12.115135	880.78833	25.716064
12.11721	880.18042	25.72583
12.116707	875.37036	25.735596
12.117917	870.63123	25.745361
12.118621	868.27057	25.755127
12.11968	875.97327	25.764893
12.119871	882.68909	25.774658
12.121186	882.14697	25.784424
12.122102	875.4715	25.794189
12.121739	869.80597	25.803955
12.123471	872.0965	25.813721
12.124014	873.86542	25.823486
12.125391	880.34015	25.833252
12.126369	879.25592	25.843018
12.127061	877.3244	25.852783
12.127586	875.24292	25.862549
12.128388	865.87732	25.872314
12.128936	871.17218	25.88208
12.129436	877.2832	25.891846
12.130445	881.36639	25.901611
12.131581	880.40454	25.911377
12.133493	870.94781	25.921143
12.133364	871.07806	25.930908
12.134618	872.22614	25.940674
12.135843	875.57825	25.950439
12.13633	880.00037	25.960205
12.137291	878.58118	25.969971
12.137655	880.88629	25.979736
12.1388	871.34784	25.989502
12.138483	869.04248	25.999268
12.14046	873.32001	26.009033
12.141685	878.77618	26.018799
12.141828	881.85059	26.028564
12.142177	877.79846	26.03833
