MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	20.01709	s	4/14/2019 12:33:00 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
-39.396	329.44638	7.8251953
-39.395023	329.10986	7.8349609
-39.394882	325.96619	7.8447266
-39.393276	328.85461	7.8544922
-39.393089	332.84058	7.8642578
-39.393318	336.37323	7.8740234
-39.391502	332.79004	7.8837891
-39.392235	327.53018	7.8935547
-39.391632	326.48685	7.9033203
-39.388645	332.07333	7.9130859
-39.389263	334.05267	7.9228516
-39.388039	338.98215	7.9326172
-39.386826	335.18567	7.9423828
-39.386181	332.3988	7.9521484
-39.384472	333.14526	7.9619141
-39.384438	328.40863	7.9716797
-39.383114	337.07648	7.9814453
-39.38258	339.27463	7.9912109
-39.381386	339.91861	8.0009766
-39.380795	335.83337	8.0107422
-39.380615	329.2438	8.0205078
-39.37915	334.93829	8.0302734
-39.379246	338.09314	8.0400391
-39.378628	340.80649	8.0498047
-39.377403	342.27194	8.0595703
-39.37672	338.69516	8.0693359
-39.376125	338.5647	8.0791016
-39.374619	334.25464	8.0888672
-39.374104	337.36816	8.0986328
-39.373116	343.62915	8.1083984
-39.371613	345.39746	8.1181641
-39.370152	344.82977	8.1279297
-39.370834	338.98438	8.1376953
-39.368591	336.68051	8.1474609
-39.369408	341.25247	8.1572266
-39.369171	344.8797	8.1669922
-39.366989	346.10571	8.1767578
-39.366859	346.24045	8.1865234
-39.365799	344.32974	8.1962891
-39.364872	340.73489	8.2060547
-39.363815	343.50092	8.2158203
-39.363346	342.97321	8.2255859
-39.362099	348.55191	8.2353516
-39.362625	349.35663	8.2451172
-39.360905	347.01645	8.2548828
-39.359997	346.14694	8.2646484
-39.358128	343.72638	8.2744141
-39.359474	347.82434	8.2841797
-39.357758	347.51236	8.2939453
-39.356964	349.4892	8.3037109
-39.355698	351.30865	8.3134766
-39.355034	349.32855	8.3232422
-39.354111	347.15579	8.3330078
-39.353142	346.05441	8.3427734
-39.352257	347.86386	8.3525391
-39.350643	356.00858	8.3623047
-39.35096	350.79617	8.3720703
-39.349571	353.92999	8.3818359
-39.348557	349.99335	8.3916016
-39.348808	348.55228	8.4013672
-39.348579	350.25247	8.4111328
-39.346664	350.35022	8.4208984
-39.346771	356.08633	8.4306641
-39.346848	357.54852	8.4404297
-39.34536	353.82257	8.4501953
-39.345108	349.72571	8.4599609
-39.343006	348.6597	8.4697266
-39.342319	357.25757	8.4794922
-39.34037	357.36374	8.4892578
-39.34182	357.17178	8.4990234
-39.339451	358.20435	8.5087891
-39.33913	355.57614	8.5185547
-39.337128	353.6998	8.5283203
-39.336552	353.57932	8.5380859
-39.335999	358.70868	8.5478516
-39.335052	362.98233	8.5576172
-39.334557	361.88812	8.5673828
-39.334976	356.13351	8.5771484
-39.332752	353.73486	8.5869141
-39.332363	356.76184	8.5966797
-39.330345	359.52631	8.6064453
-39.331112	363.30521	8.6162109
-39.3298	362.5231	8.6259766
-39.329548	361.10251	8.6357422
-39.329159	358.40994	8.6455078
-39.327198	354.49805	8.6552734
-39.326488	361.83444	8.6650391
-39.325504	363.94818	8.6748047
-39.325134	366.84265	8.6845703
-39.323875	365.50592	8.6943359
-39.322914	358.46973	8.7041016
-39.322365	359.95959	8.7138672
-39.320751	364.17679	8.7236328
-39.320755	367.35947	8.7333984
-39.320282	367.76337	8.7431641
-39.320621	366.37219	8.7529297
-39.318932	367.08646	8.7626953
-39.318268	361.01947	8.7724609
-39.316948	365.35275	8.7822266
-39.314423	368.25052	8.7919922
-39.315022	370.46133	8.8017578
-39.313675	371.93979	8.8115234
-39.312508	363.75601	8.8212891
-39.313473	364.1795	8.8310547
-39.311901	367.45505	8.8408203
-39.311535	369.68442	8.8505859
-39.31023	371.66135	8.8603516
-39.309643	371.71475	8.8701172
-39.309597	370.23077	8.8798828
-39.308037	370.43671	8.8896484
-39.307632	369.31067	8.8994141
-39.305561	367.64841	8.9091797
-39.304977	375.28003	8.9189453
-39.305397	375.61124	8.9287109
-39.303928	374.21429	8.9384766
-39.302795	373.04514	8.9482422
-39.301296	370.62485	8.9580078
-39.301739	372.02771	8.9677734
-39.300068	372.55185	8.9775391
-39.298958	374.44012	8.9873047
-39.299149	378.06323	8.9970703
-39.297924	376.42245	9.0068359
-39.297394	374.62964	9.0166016
-39.296326	370.51392	9.0263672
-39.295876	373.39044	9.0361328
-39.294811	379.30161	9.0458984
-39.293968	377.07901	9.0556641
-39.293144	380.48178	9.0654297
-39.292137	377.02521	9.0751953
-39.291698	375.01208	9.0849609
-39.290981	375.81229	9.0947266
-39.290417	375.19604	9.1044922
-39.288467	381.45517	9.1142578
-39.2887	383.31769	9.1240234
-39.288124	381.08194	9.1337891
-39.286083	378.49475	9.1435547
-39.285885	374.4245	9.1533203
-39.284977	380.75903	9.1630859
-39.284874	381.88309	9.1728516
-39.282982	385.67444	9.1826172
-39.283131	382.74658	9.1923828
-39.282536	381.31091	9.2021484
-39.280472	379.16415	9.2119141
-39.280449	377.22882	9.2216797
-39.278706	383.86658	9.2314453
-39.278446	388.66583	9.2412109
-39.278221	389.35104	9.2509766
-39.27702	382.32953	9.2607422
-39.277092	378.55899	9.2705078
-39.274727	380.4671	9.2802734
-39.274422	384.85043	9.2900391
-39.273514	389.20087	9.2998047
-39.273323	386.6236	9.3095703
-39.271675	388.48633	9.3193359
-39.270378	383.14804	9.3291016
-39.271519	380.89322	9.3388672
-39.26899	385.9866	9.3486328
-39.268932	388.56833	9.3583984
-39.267117	393.69003	9.3681641
-39.267097	390.58789	9.3779297
-39.266792	383.60721	9.3876953
-39.265659	385.17313	9.3974609
-39.264862	387.82285	9.4072266
-39.264359	390.86118	9.4169922
-39.262836	392.19034	9.4267578
-39.263119	390.99149	9.4365234
-39.261021	392.47467	9.4462891
-39.261429	385.66388	9.4560547
-39.260342	387.52948	9.4658203
-39.258339	390.67212	9.4755859
-39.257984	393.35126	9.4853516
-39.257732	397.12943	9.4951172
-39.25687	389.20102	9.5048828
-39.255066	390.86841	9.5146484
-39.254795	390.11371	9.5244141
-39.253937	390.94733	9.5341797
-39.25317	394.48703	9.5439453
-39.251587	394.49756	9.5537109
-39.251686	395.71985	9.5634766
-39.250202	396.0806	9.5732422
-39.250355	392.52444	9.5830078
-39.249104	389.7601	9.5927734
-39.248867	394.79495	9.6025391
-39.248268	397.87967	9.6123047
-39.247074	398.2106	9.6220703
-39.246559	397.66995	9.6318359
-39.245537	394.35468	9.6416016
-39.244606	394.70624	9.6513672
-39.24305	394.34518	9.6611328
-39.242935	395.94205	9.6708984
-39.241905	399.58444	9.6806641
-39.239899	400.1073	9.6904297
-39.24041	398.11212	9.7001953
-39.240063	392.19327	9.7099609
-39.239265	395.1409	9.7197266
-39.237156	400.4884	9.7294922
-39.23595	400.04266	9.7392578
-39.236721	403.34241	9.7490234
-39.234844	399.78275	9.7587891
-39.23452	398.34784	9.7685547
-39.233479	396.90924	9.7783203
-39.233253	396.36853	9.7880859
-39.231556	403.60947	9.7978516
-39.230995	407.59396	9.8076172
-39.230091	404.91354	9.8173828
-39.230354	399.52023	9.8271484
-39.228149	395.25372	9.8369141
-39.229271	401.13803	9.8466797
-39.227524	403.66934	9.8564453
-39.226875	407.40466	9.8662109
-39.224789	406.81049	9.8759766
-39.224766	402.12061	9.8857422
-39.224052	402.02774	9.8955078
-39.223011	399.41125	9.9052734
-39.221931	404.1712	9.9150391
-39.22023	410.66431	9.9248047
-39.222046	409.92621	9.9345703
-39.220371	407.88126	9.9443359
-39.218628	399.6795	9.9541016
-39.218307	402.00894	9.9638672
-39.217915	407.65231	9.9736328
-39.216454	409.94226	9.9833984
-39.215652	409.93903	9.9931641
-39.214523	409.41458	10.00293
-39.214302	407.24414	10.012695
-39.213005	402.5174	10.022461
-39.213341	407.11545	10.032227
-39.212391	408.36014	10.041992
-39.210152	415.44839	10.051758
-39.210762	413.39264	10.061523
-39.209846	406.41931	10.071289
-39.209042	406.76419	10.081055
-39.209499	407.46121	10.09082
-39.20792	411.14774	10.100586
-39.205795	412.32693	10.110352
-39.205112	410.99112	10.120117
-39.203796	414.21606	10.129883
-39.203609	410.21692	10.139648
-39.20356	409.03903	10.149414
-39.202808	409.02063	10.15918
-39.202	412.84204	10.168945
-39.20052	418.38687	10.178711
-39.198463	412.56732	10.188477
-39.199043	413.32474	10.198242
-39.197361	411.81866	10.208008
-39.196293	411.10397	10.217773
-39.196472	415.20547	10.227539
-39.195683	413.50574	10.237305
-39.194553	416.95813	10.24707
-39.193069	416.55008	10.256836
-39.193687	413.07333	10.266602
-39.192127	411.85367	10.276367
-39.191528	413.15247	10.286133
-39.192322	416.93579	10.295898
-39.190132	416.95145	10.305664
-39.189285	418.7002	10.31543
-39.188026	416.50458	10.325195
-39.187626	415.008	10.334961
-39.187134	414.10712	10.344727
-39.184216	415.59161	10.354492
-39.18531	420.65723	10.364258
-39.182991	425.10529	10.374023
-39.182968	420.93369	10.383789
-39.182758	415.41693	10.393555
-39.181698	413.74142	10.40332
-39.180618	418.81998	10.413086
-39.180012	420.99243	10.422852
-39.179317	424.30536	10.432617
-39.17894	421.23737	10.442383
-39.177864	419.67319	10.452148
-39.177631	418.11627	10.461914
-39.176495	413.09113	10.47168
-39.175465	422.8175	10.481445
-39.17448	425.46735	10.491211
-39.173027	427.22556	10.500977
-39.173241	421.33612	10.510742
-39.17189	415.34351	10.520508
-39.171532	420.27521	10.530273
-39.170353	423.41446	10.540039
-39.169804	426.9743	10.549805
-39.168892	426.76337	10.55957
-39.167675	423.56628	10.569336
-39.166801	423.10889	10.579102
-39.165558	416.83719	10.588867
-39.164734	422.68585	10.598633
-39.16515	426.61853	10.608398
-39.163921	426.93597	10.618164
-39.163319	427.81317	10.62793
-39.162296	420.75415	10.637695
-39.160675	420.20981	10.647461
-39.160519	425.83978	10.657227
-39.160149	425.89465	10.666992
-39.159527	427.19968	10.676758
-39.158905	428.59656	10.686523
-39.157265	426.26755	10.696289
-39.156784	422.58475	10.706055
-39.156082	423.57999	10.71582
-39.154541	424.85593	10.725586
-39.153923	430.9982	10.735352
-39.153851	431.297	10.745117
-39.153339	427.01581	10.754883
-39.151276	427.86093	10.764648
-39.150684	425.35681	10.774414
-39.148762	427.83673	10.78418
-39.148308	428.32855	10.793945
-39.148003	429.06842	10.803711
-39.145981	433.33499	10.813477
-39.146042	429.16394	10.823242
-39.147091	427.68057	10.833008
-39.144646	425.34811	10.842773
-39.14389	426.96503	10.852539
-39.144169	434.69629	10.862305
-39.142937	430.29315	10.87207
-39.14072	431.77377	10.881836
-39.141151	428.68918	10.891602
-39.140594	428.42258	10.901367
-39.140255	430.22067	10.911133
-39.138931	429.61133	10.920898
-39.137665	435.3457	10.930664
-39.136684	435.43039	10.94043
-39.135639	431.45551	10.950195
-39.134205	428.24619	10.959961
-39.134247	427.49377	10.969727
-39.134174	432.41766	10.979492
-39.132828	434.05728	10.989258
-39.131382	435.43427	10.999023
-39.130928	433.54782	11.008789
-39.13036	429.93771	11.018555
-39.129395	430.54782	11.02832
-39.129528	429.9924	11.038086
-39.128136	434.78729	11.047852
-39.126934	439.94919	11.057617
-39.126987	437.30994	11.067383
-39.125462	431.09497	11.077148
-39.124325	428.56461	11.086914
-39.123619	433.45166	11.09668
-39.123051	436.11734	11.106445
-39.122875	438.76871	11.116211
-39.122208	434.7265	11.125977
-39.120064	435.27484	11.135742
-39.120647	432.84424	11.145508
-39.118813	429.35797	11.155273
-39.117935	435.81741	11.165039
-39.117531	438.18951	11.174805
-39.116852	440.76239	11.18457
-39.116009	438.95349	11.194336
-39.114697	429.69247	11.204102
-39.113056	432.51218	11.213867
-39.113712	436.44492	11.223633
-39.112534	438.96793	11.233398
-39.111717	439.01678	11.243164
-39.110668	437.19846	11.25293
-39.110264	437.45761	11.262695
-39.108921	431.93115	11.272461
-39.108585	433.39072	11.282227
-39.108109	438.43774	11.291992
-39.107677	441.58514	11.301758
-39.10627	441.02426	11.311523
-39.104343	435.09378	11.321289
-39.104595	434.81058	11.331055
-39.104145	438.27252	11.34082
-39.102928	438.73529	11.350586
-39.102238	440.37668	11.360352
-39.100346	440.69641	11.370117
-39.100533	439.94565	11.379883
-39.100182	437.83087	11.389648
-39.099331	435.63623	11.399414
-39.097198	436.44067	11.40918
-39.097187	440.19	11.418945
-39.095737	443.73071	11.428711
-39.095226	441.18607	11.438477
-39.093998	439.89902	11.448242
-39.093494	437.26761	11.458008
-39.092941	438.31271	11.467773
-39.092896	437.84674	11.477539
-39.091076	441.07468	11.487305
-39.090088	443.97818	11.49707
-39.089806	442.35928	11.506836
-39.088425	438.45206	11.516602
-39.087944	436.43439	11.526367
-39.088142	437.99622	11.536133
-39.086498	443.22717	11.545898
-39.08643	441.40082	11.555664
-39.083862	445.20474	11.56543
-39.083752	438.61084	11.575195
-39.08416	439.14819	11.584961
-39.082867	440.74149	11.594727
-39.081093	438.319	11.604492
-39.080223	444.54535	11.614258
-39.079292	446.8656	11.624023
-39.078796	443.73416	11.633789
-39.077526	439.67047	11.643555
-39.078133	436.20715	11.65332
-39.0784	443.21909	11.663086
-39.075985	443.63184	11.672852
-39.073895	446.04477	11.682617
-39.074551	443.25156	11.692383
-39.072868	441.46887	11.702148
-39.074146	439.92828	11.711914
-39.072361	436.43417	11.72168
-39.071251	441.7077	11.731445
-39.068405	447.51657	11.741211
-39.069973	447.90485	11.750977
-39.067368	442.88034	11.760742
-39.06818	437.87848	11.770508
-39.066093	439.62076	11.780273
-39.065746	444.33389	11.790039
-39.065464	446.89496	11.799805
-39.064487	445.54556	11.80957
-39.064358	445.03098	11.819336
-39.062714	441.14645	11.829102
-39.061142	437.95627	11.838867
-39.060993	443.7644	11.848633
-39.059742	445.34784	11.858398
-39.060017	448.30536	11.868164
-39.058292	447.28644	11.87793
-39.056622	440.3208	11.887695
-39.05666	442.86108	11.897461
-39.056519	441.56445	11.907227
-39.05616	446.75665	11.916992
-39.056236	446.81604	11.926758
-39.054111	445.63669	11.936523
-39.05241	446.44235	11.946289
-39.052135	441.65656	11.956055
-39.051624	441.92938	11.96582
-39.050606	443.8739	11.975586
-39.049286	446.3613	11.985352
-39.048706	450.16403	11.995117
-39.047375	443.23425	12.004883
-39.046444	443.03604	12.014648
-39.046021	443.59924	12.024414
-39.04631	442.7948	12.03418
-39.044914	446.83481	12.043945
-39.044727	446.01251	12.053711
-39.04229	449.49203	12.063477
-39.041855	447.72311	12.073242
-39.040951	443.29086	12.083008
-39.040943	442.5629	12.092773
-39.039921	445.50061	12.102539
-39.03854	448.20166	12.112305
-39.037853	447.2478	12.12207
-39.037483	447.96729	12.131836
-39.037395	444.6669	12.141602
-39.035824	445.64166	12.151367
-39.035698	443.18994	12.161133
-39.033833	446.64026	12.170898
-39.032982	449.58737	12.180664
-39.03299	449.93814	12.19043
-39.030884	447.39053	12.200195
-39.031075	440.89944	12.209961
-39.03046	443.13794	12.219727
-39.029648	447.2623	12.229492
-39.029083	448.03082	12.239258
-39.028309	451.08374	12.249023
-39.027439	448.61911	12.258789
-39.026806	444.92886	12.268555
-39.026138	444.14218	12.27832
-39.023937	443.06116	12.288086
-39.024723	448.46594	12.297852
-39.023224	453.39703	12.307617
-39.021252	450.50122	12.317383
-39.020893	446.0849	12.327148
-39.019737	440.21521	12.336914
-39.020695	446.62833	12.34668
-39.019081	450.41129	12.356445
-39.018261	450.41943	12.366211
-39.016586	451.32977	12.375977
-39.016926	445.8252	12.385742
-39.016018	445.04285	12.395508
-39.014252	441.61374	12.405273
-39.014603	446.3541	12.415039
-39.012142	450.57791	12.424805
-39.012241	451.93164	12.43457
-39.012177	447.22595	12.444336
-39.009521	443.86526	12.454102
-39.009922	442.8154	12.463867
-39.009056	447.78772	12.473633
-39.008446	450.08578	12.483398
-39.007736	449.25983	12.493164
-39.007565	447.67007	12.50293
-39.00544	447.34546	12.512695
-39.005146	442.07687	12.522461
-39.004841	445.99695	12.532227
-39.003765	445.76947	12.541992
-39.002857	453.06348	12.551758
-39.002068	450.4985	12.561523
-39.000553	444.23666	12.571289
-39.00103	443.73212	12.581055
-38.999241	444.38742	12.59082
-38.99828	449.40988	12.600586
-38.998753	450.33026	12.610352
-38.997944	448.45361	12.620117
-38.994144	451.21387	12.629883
-38.995384	445.21249	12.639648
-38.995052	445.08673	12.649414
-38.994404	444.26099	12.65918
-38.993591	447.16458	12.668945
-38.992428	453.80276	12.678711
-38.991127	445.33984	12.688477
-38.991325	448.36987	12.698242
-38.988964	445.12906	12.708008
-38.989166	444.90079	12.717773
-38.986839	448.06226	12.727539
-38.986912	447.11142	12.737305
-38.986156	450.59055	12.74707
-38.986034	450.21832	12.756836
-38.984692	444.14658	12.766602
-38.984936	442.88275	12.776367
-38.983593	444.8187	12.786133
-38.982872	449.47589	12.795898
-38.981434	451.03851	12.805664
-38.980133	449.28476	12.81543
-38.978626	444.93652	12.825195
-38.979748	444.65063	12.834961
-38.978851	444.4881	12.844727
-38.978016	445.21234	12.854492
-38.977917	449.77109	12.864258
-38.976357	452.34375	12.874023
-38.974445	449.13058	12.883789
-38.974186	442.24081	12.893555
-38.972031	442.48312	12.90332
-38.971893	445.44925	12.913086
-38.972244	448.13998	12.922852
-38.972092	451.61435	12.932617
-38.969852	447.56516	12.942383
-38.96822	446.56226	12.952148
-38.968498	443.62479	12.961914
-38.967354	439.77341	12.97168
-38.966866	448.13431	12.981445
-38.966309	449.7998	12.991211
-38.965366	450.53928	13.000977
-38.964054	445.93173	13.010742
-38.964333	439.1843	13.020508
-38.962753	443.89099	13.030273
-38.962555	445.44705	13.040039
-38.961452	450.07581	13.049805
-38.960491	449.72443	13.05957
-38.959656	445.20279	13.069336
-38.957153	444.10736	13.079102
-38.95863	439.27902	13.088867
-38.95657	443.34027	13.098633
-38.95686	448.90958	13.108398
-38.955128	449.98364	13.118164
-38.954239	450.02832	13.12793
-38.954578	441.07324	13.137695
-38.952728	443.5751	13.147461
-38.952465	445.0564	13.157227
-38.951118	446.01004	13.166992
-38.951153	449.44244	13.176758
-38.949238	446.62332	13.186523
-38.949707	445.49005	13.196289
-38.949188	441.95795	13.206055
-38.947353	441.30484	13.21582
-38.94585	444.12796	13.225586
-38.946503	448.3652	13.235352
-38.943932	447.5282	13.245117
-38.944424	443.83606	13.254883
-38.945057	441.71939	13.264648
-38.943172	441.0238	13.274414
-38.941338	442.63168	13.28418
-38.940495	444.29852	13.293945
-38.939869	444.41013	13.303711
-38.939651	446.64502	13.313477
-38.938511	445.12421	13.323242
-38.937641	442.62527	13.333008
-38.937557	441.02258	13.342773
-38.934929	443.74496	13.352539
-38.934364	448.52866	13.362305
-38.934074	444.2655	13.37207
-38.932457	447.57584	13.381836
-38.932098	442.74963	13.391602
-38.93121	439.93344	13.401367
-38.931225	443.35791	13.411133
-38.931446	442.3439	13.420898
-38.928005	447.63849	13.430664
-38.929188	446.39545	13.44043
-38.92712	443.60229	13.450195
-38.927029	439.83301	13.459961
-38.926964	437.87234	13.469727
-38.925354	443.49652	13.479492
-38.925125	446.1369	13.489258
-38.923504	445.14142	13.499023
-38.92263	444.2822	13.508789
-38.922249	440.26477	13.518555
-38.921085	438.43646	13.52832
-38.919659	438.51535	13.538086
-38.91909	443.90201	13.547852
-38.919949	448.11642	13.557617
-38.917706	445.6857	13.567383
-38.917366	439.30157	13.577148
-38.916336	435.61832	13.586914
-38.915421	440.38315	13.59668
-38.914474	443.18039	13.606445
-38.914478	446.57382	13.616211
-38.912228	444.03403	13.625977
-38.912682	441.78424	13.635742
-38.911465	438.64438	13.645508
-38.910671	436.06085	13.655273
-38.910202	442.09656	13.665039
-38.908417	442.66513	13.674805
-38.908768	446.8418	13.68457
-38.905613	442.62772	13.694336
-38.906994	435.078	13.704102
-38.905281	436.79785	13.713867
-38.9048	438.59579	13.723633
-38.903854	443.11395	13.733398
-38.903149	443.71146	13.743164
-38.902348	440.04233	13.75293
-38.900871	440.38248	13.762695
-38.901855	434.21457	13.772461
-38.899834	436.13385	13.782227
-38.899349	440.50989	13.791992
-38.899239	442.85419	13.801758
-38.897823	444.66333	13.811523
-38.896553	437.06235	13.821289
-38.896172	436.60306	13.831055
-38.895744	437.41217	13.84082
-38.894775	438.59579	13.850586
-38.893593	441.90585	13.860352
-38.892342	440.79031	13.870117
-38.890434	440.50092	13.879883
-38.890865	437.93646	13.889648
-38.889713	435.48529	13.899414
-38.889545	436.91547	13.90918
-38.888767	439.79715	13.918945
-38.887493	443.36313	13.928711
-38.886456	439.09842	13.938477
-38.886478	438.34424	13.948242
-38.88541	436.68436	13.958008
-38.883881	438.02588	13.967773
-38.884331	437.50388	13.977539
-38.883804	438.8667	13.987305
-38.881615	443.1676	13.99707
-38.881523	439.84274	14.006836
-38.879509	437.75293	14.016602
-38.87986	432.18301	14.026367
-38.878876	435.05188	14.036133
-38.878899	439.43268	14.045898
-38.877136	438.1286	14.055664
-38.876526	440.38275	14.06543
-38.875408	436.42825	14.075195
-38.874935	435.33154	14.084961
-38.874649	434.86951	14.094727
-38.871941	433.3364	14.104492
-38.87215	441.67197	14.114258
-38.870995	441.3046	14.124023
-38.870289	438.03641	14.133789
-38.869095	434.29132	14.143555
-38.86932	431.4483	14.15332
-38.868893	436.81946	14.163086
-38.86718	438.92859	14.172852
-38.867611	441.55609	14.182617
-38.865894	439.6369	14.192383
-38.864777	434.34262	14.202148
-38.864811	435.53793	14.211914
-38.862579	430.7514	14.22168
-38.862759	436.03467	14.231445
-38.86269	439.92828	14.241211
-38.860504	441.55502	14.250977
-38.859726	435.86935	14.260742
-38.85952	432.00174	14.270508
-38.858501	433.30716	14.280273
-38.856895	438.08292	14.290039
-38.857021	439.47092	14.299805
-38.856178	438.88171	14.30957
-38.854645	437.43066	14.319336
-38.855831	434.91187	14.329102
-38.85339	430.172	14.338867
-38.852913	435.51706	14.348633
-38.851387	435.96899	14.358398
-38.851315	441.20135	14.368164
-38.850384	437.41095	14.37793
-38.850845	431.88675	14.387695
-38.847874	430.72107	14.397461
-38.846848	434.83011	14.407227
-38.847103	437.06647	14.416992
-38.845844	436.08029	14.426758
-38.843967	434.85114	14.436523
-38.844215	436.83325	14.446289
-38.842422	430.43689	14.456055
-38.842289	432.21823	14.46582
-38.84206	434.22156	14.475586
-38.841442	437.61673	14.485352
-38.840755	439.94797	14.495117
-38.840122	433.02469	14.504883
-38.838203	434.17456	14.514648
-38.838161	432.25665	14.524414
-38.837681	433.19672	14.53418
-38.835281	435.6629	14.543945
-38.836262	436.05438	14.553711
-38.835133	439.0416	14.563477
-38.83453	435.88943	14.573242
-38.832951	430.94162	14.583008
-38.831932	432.13507	14.592773
-38.831455	433.39362	14.602539
-38.831036	436.70895	14.612305
-38.830063	434.4061	14.62207
-38.829205	433.46924	14.631836
-38.82848	432.38577	14.641602
-38.827209	431.83762	14.651367
-38.827015	431.09314	14.661133
-38.825237	432.6199	14.670898
-38.824497	436.4856	14.680664
-38.823898	438.02155	14.69043
-38.823193	435.42252	14.700195
-38.823082	428.69437	14.709961
-38.821812	427.215	14.719727
-38.820732	434.9328	14.729492
-38.820663	434.2149	14.739258
-38.818672	439.22882	14.749023
-38.819073	431.8287	14.758789
-38.817932	431.1044	14.768555
-38.817085	429.23828	14.77832
-38.815784	428.22952	14.788086
-38.815781	435.08197	14.797852
-38.813831	437.07538	14.807617
-38.814644	438.14523	14.817383
-38.814034	430.59509	14.827148
-38.81218	425.66376	14.836914
-38.810947	431.35318	14.84668
-38.811497	432.51462	14.856445
-38.809669	436.63855	14.866211
-38.809273	436.58411	14.875977
-38.807285	431.37631	14.885742
-38.806801	430.54153	14.895508
-38.806332	427.31171	14.905273
-38.805477	432.02698	14.915039
-38.80505	436.86563	14.924805
-38.803848	436.40891	14.93457
-38.803276	436.03784	14.944336
-38.801407	426.95056	14.954102
-38.801693	427.36456	14.963867
-38.799904	432.31348	14.973633
-38.799599	434.38217	14.983398
-38.799984	434.63406	14.993164
-38.798565	434.90964	15.00293
-38.798241	432.09213	15.012695
-38.79586	427.37244	15.022461
-38.79668	429.68616	15.032227
-38.795799	431.31238	15.041992
-38.794277	437.73819	15.051758
-38.794361	434.11865	15.061523
-38.792053	430.52881	15.071289
-38.792156	428.94733	15.081055
-38.791176	427.72342	15.09082
-38.789631	432.76376	15.100586
-38.78941	432.60098	15.110352
-38.789528	432.82889	15.120117
-38.788589	434.15643	15.129883
-38.7864	429.29489	15.139648
-38.786823	428.82242	15.149414
-38.785397	427.41742	15.15918
-38.785336	432.41388	15.168945
-38.783024	434.2966	15.178711
-38.783104	430.19809	15.188477
-38.782299	431.45981	15.198242
-38.781532	428.81635	15.208008
-38.781502	427.82513	15.217773
-38.779408	430.90634	15.227539
-38.778133	431.82825	15.237305
-38.7766	433.92255	15.24707
-38.777256	433.4585	15.256836
-38.775841	429.61749	15.266602
-38.777187	426.39502	15.276367
-38.773735	428.12411	15.286133
-38.774109	433.06723	15.295898
-38.773319	433.81595	15.305664
-38.771992	433.88977	15.31543
-38.772324	430.49075	15.325195
-38.770679	428.79446	15.334961
-38.770256	427.24496	15.344727
-38.76936	428.93567	15.354492
-38.768467	431.82681	15.364258
-38.7663	434.4614	15.374023
-38.767559	433.01941	15.383789
-38.76635	425.46722	15.393555
-38.764751	423.77475	15.40332
-38.764774	428.39069	15.413086
-38.763145	431.28812	15.422852
-38.76194	433.87579	15.432617
-38.760586	429.02615	15.442383
-38.761097	429.51773	15.452148
-38.760174	425.9353	15.461914
-38.759411	424.78848	15.47168
-38.759483	431.07422	15.481445
-38.757538	433.95987	15.491211
-38.75539	435.49692	15.500977
-38.756729	428.39642	15.510742
-38.755066	421.82129	15.520508
-38.754822	427.06467	15.530273
-38.753258	428.08484	15.540039
-38.752621	433.35214	15.549805
-38.752209	431.3783	15.55957
-38.750046	429.55084	15.569336
-38.749386	428.48627	15.579102
-38.750401	422.42856	15.588867
-38.748814	427.03305	15.598633
-38.747086	432.78171	15.608398
-38.74715	432.88632	15.618164
-38.746567	432.68732	15.62793
-38.746998	424.99832	15.637695
-38.744858	424.19186	15.647461
-38.74366	427.29385	15.657227
-38.744064	430.19427	15.666992
-38.741344	432.27747	15.676758
-38.741989	429.70505	15.686523
-38.739674	429.8826	15.696289
-38.739143	426.63791	15.706055
-38.738674	426.19583	15.71582
-38.738804	426.75845	15.725586
-38.737583	431.76031	15.735352
-38.736931	431.50772	15.745117
-38.736332	427.45779	15.754883
-38.734764	426.3685	15.764648
-38.734211	426.65588	15.774414
-38.733227	429.5856	15.78418
-38.731834	429.27652	15.793945
-38.732193	429.68198	15.803711
-38.731281	431.4397	15.813477
-38.72963	428.63846	15.823242
-38.729153	424.94186	15.833008
-38.728226	421.86551	15.842773
-38.726719	426.96994	15.852539
-38.726933	431.73273	15.862305
-38.725967	427.95853	15.87207
-38.724525	430.48312	15.881836
-38.723305	426.95084	15.891602
-38.723774	425.31616	15.901367
-38.723221	427.43155	15.911133
-38.72097	425.96786	15.920898
-38.721046	430.8598	15.930664
-38.720654	430.73001	15.94043
-38.719551	428.8154	15.950195
-38.719147	422.5123	15.959961
-38.717922	422.24597	15.969727
-38.716511	430.74997	15.979492
-38.717819	428.7963	15.989258
-38.715107	431.35065	15.999023
-38.714592	428.94305	16.008789
-38.713928	424.32965	16.018555
-38.712677	424.10477	16.02832
-38.711063	424.07996	16.038086
-38.71257	428.71292	16.047852
-38.711197	433.79041	16.057617
-38.708984	430.50037	16.067383
-38.708851	425.52588	16.077148
-38.708454	422.41721	16.086914
-38.70792	424.00217	16.09668
-38.706371	429.66537	16.106445
-38.706112	431.30176	16.116211
-38.704155	430.05719	16.125977
-38.704243	425.4166	16.135742
