MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typeiv_090_r0			Time:	20.017578	s	4/14/2019 1:43:05 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_090_dimension.tst
-39.420006	68.027374	7.5422363
-39.4189	64.790688	7.552002
-39.418571	62.330418	7.5617676
-39.416706	63.019356	7.5715332
-39.416691	67.615082	7.5812988
-39.414742	67.962982	7.5910645
-39.414799	68.860214	7.6008301
-39.414528	71.479797	7.6105957
-39.412636	67.068947	7.6203613
-39.412426	65.612335	7.630127
-39.412365	66.24308	7.6398926
-39.410454	69.799156	7.6496582
-39.409943	76.209892	7.6594238
-39.409039	74.717491	7.6691895
-39.408634	70.968727	7.6789551
-39.407017	70.69886	7.6887207
-39.406525	71.107491	7.6984863
-39.405994	71.604996	7.708252
-39.404793	76.548141	7.7180176
-39.404545	75.80854	7.7277832
-39.403679	77.126236	7.7375488
-39.402546	72.825058	7.7473145
-39.401993	70.964203	7.7570801
-39.401337	73.888641	7.7668457
-39.400074	79.491341	7.7766113
-39.399204	81.9422	7.786377
-39.399525	79.407478	7.7961426
-39.397652	74.626678	7.8059082
-39.396893	76.08316	7.8156738
-39.397091	76.503601	7.8254395
-39.395939	83.161682	7.8352051
-39.39463	81.511406	7.8449707
-39.393097	84.436119	7.8547363
-39.39241	80.993576	7.864502
-39.391357	76.770943	7.8742676
-39.391209	78.940178	7.8840332
-39.389847	84.366943	7.8937988
-39.38921	85.877129	7.9035645
-39.388641	86.861702	7.9133301
-39.38702	83.005348	7.9230957
-39.387165	82.168999	7.9328613
-39.386971	83.661064	7.942627
-39.385983	84.031517	7.9523926
-39.384014	88.497566	7.9621582
-39.383705	90.130585	7.9719238
-39.3834	89.434448	7.9816895
-39.382313	86.706619	7.9914551
-39.38147	85.355057	8.0012207
-39.381401	86.880257	8.0109863
-39.380398	92.000465	8.020752
-39.379883	92.671425	8.0305176
-39.378132	91.170059	8.0402832
-39.377914	90.033707	8.0500488
-39.377216	90.001625	8.0598145
-39.376137	90.971954	8.0695801
-39.374619	91.167091	8.0793457
-39.374214	94.270943	8.0891113
-39.373905	97.003349	8.098877
-39.372879	95.777725	8.1086426
-39.372684	94.124649	8.1184082
-39.370144	90.435898	8.1281738
-39.369919	95.265541	8.1379395
-39.370369	97.029282	8.1477051
-39.368092	97.597343	8.1574707
-39.367546	100.51408	8.1672363
-39.366833	99.738121	8.177002
-39.366035	96.293739	8.1867676
-39.364765	95.845467	8.1965332
-39.363804	96.184792	8.2062988
-39.363873	103.09331	8.2160645
-39.363598	104.51123	8.2258301
-39.36171	102.91494	8.2355957
-39.359947	98.022377	8.2453613
-39.360641	99.048965	8.255127
-39.359718	102.61768	8.2648926
-39.359219	104.17691	8.2746582
-39.357845	106.26611	8.2844238
-39.358273	108.48722	8.2941895
-39.355621	105.80087	8.3039551
-39.355358	102.7031	8.3137207
-39.354645	101.988	8.3234863
-39.354408	105.04322	8.333252
-39.353954	111.67086	8.3430176
-39.352448	112.21	8.3527832
-39.350487	107.14442	8.3625488
-39.350731	105.32708	8.3723145
-39.349056	103.32473	8.3820801
-39.349377	106.78309	8.3918457
-39.348259	111.6509	8.4016113
-39.347198	112.65817	8.411377
-39.345737	114.12895	8.4211426
-39.346554	109.0286	8.4309082
-39.345963	105.80212	8.4406738
-39.344372	110.52284	8.4504395
-39.34309	114.41409	8.4602051
-39.342583	118.33547	8.4699707
-39.341061	115.09406	8.4797363
-39.341438	111.11111	8.489502
-39.340466	113.39412	8.4992676
-39.339088	113.22529	8.5090332
-39.339043	115.84557	8.5187988
-39.337814	117.69543	8.5285645
-39.337078	119.58651	8.5383301
-39.335804	118.83227	8.5480957
-39.334663	113.00071	8.5578613
-39.333981	116.00925	8.567627
-39.33445	117.77563	8.5773926
-39.332668	120.88898	8.5871582
-39.333363	123.04265	8.5969238
-39.331081	119.77817	8.6066895
-39.330353	117.68	8.6164551
-39.329712	120.93096	8.6262207
-39.329102	117.70788	8.6359863
-39.328289	122.59193	8.645752
-39.327187	124.69065	8.6555176
-39.325214	124.86741	8.6652832
-39.32645	123.74709	8.6750488
-39.325108	121.28043	8.6848145
-39.324657	120.42222	8.6945801
-39.323051	126.36691	8.7043457
-39.321491	126.74865	8.7141113
-39.320881	126.99454	8.723877
-39.32127	126.92314	8.7336426
-39.320385	127.41877	8.7434082
-39.318619	126.64362	8.7531738
-39.318027	125.06534	8.7629395
-39.316734	127.20965	8.7727051
-39.316822	129.90173	8.7824707
-39.316219	133.27444	8.7922363
-39.314537	131.66931	8.802002
-39.314262	128.07861	8.8117676
-39.313461	128.925	8.8215332
-39.312359	132.21695	8.8312988
-39.310593	132.98244	8.8410645
-39.310406	135.98145	8.8508301
-39.310555	134.40366	8.8605957
-39.308701	133.49277	8.8703613
-39.308464	130.83897	8.880127
-39.307056	129.60614	8.8898926
-39.307224	135.66888	8.8996582
-39.305466	140.69392	8.9094238
-39.304996	138.0264	8.9191895
-39.304626	134.89024	8.9289551
-39.303123	132.62274	8.9387207
-39.30267	134.74904	8.9484863
-39.302063	137.83228	8.958252
-39.301075	142.45724	8.9680176
-39.299648	141.73064	8.9777832
-39.300262	138.87035	8.9875488
-39.299995	137.95444	8.9973145
-39.297081	135.31667	9.0070801
-39.296623	138.132	9.0168457
-39.296585	145.58583	9.0266113
-39.296391	145.21695	9.036377
-39.294651	143.21489	9.0461426
-39.294266	139.92729	9.0559082
-39.293644	138.80107	9.0656738
-39.292347	141.71973	9.0754395
-39.291199	145.82886	9.0852051
-39.290333	146.70465	9.0949707
-39.289547	148.48857	9.1047363
-39.289928	145.01329	9.114502
-39.287865	141.9628	9.1242676
-39.286972	144.62186	9.1340332
-39.286972	147.05051	9.1437988
-39.286224	152.46048	9.1535645
-39.284279	150.93896	9.1633301
-39.283554	146.31621	9.1730957
-39.282932	145.81216	9.1828613
-39.282448	145.84964	9.192627
-39.282333	150.67403	9.2023926
-39.280697	150.28984	9.2121582
-39.279114	153.25264	9.2219238
-39.279823	153.64932	9.2316895
-39.278606	151.17461	9.2414551
-39.277401	150.97887	9.2512207
-39.277031	150.65941	9.2609863
-39.276009	155.11087	9.270752
-39.275997	158.40898	9.2805176
-39.274239	155.55611	9.2902832
-39.274143	153.68057	9.3000488
-39.27248	155.16133	9.3098145
-39.271717	154.4567	9.3195801
-39.271378	154.66576	9.3293457
-39.269451	158.3121	9.3391113
-39.268776	160.51944	9.348877
-39.268791	160.29846	9.3586426
-39.268631	156.00783	9.3684082
-39.266991	156.38373	9.3781738
-39.26664	159.57297	9.3879395
-39.264717	161.32033	9.3977051
-39.264973	162.86871	9.4074707
-39.264534	163.60907	9.4172363
-39.26318	161.17642	9.427002
-39.261833	162.46696	9.4367676
-39.260525	160.25661	9.4465332
-39.260548	161.10312	9.4562988
-39.259106	165.13416	9.4660645
-39.258308	168.44785	9.4758301
-39.258915	167.88487	9.4855957
-39.256207	162.59346	9.4953613
-39.256245	162.32317	9.505127
-39.255497	166.03954	9.5148926
-39.255276	165.67325	9.5246582
-39.253685	172.38559	9.5344238
-39.25285	168.92168	9.5441895
-39.252251	168.67908	9.5539551
-39.251457	165.58917	9.5637207
-39.250374	163.10603	9.5734863
-39.248703	169.46991	9.583252
-39.248394	173.51524	9.5930176
-39.248394	174.01561	9.6027832
-39.247288	170.94685	9.6125488
-39.246452	165.94025	9.6223145
-39.245445	169.50879	9.6320801
-39.244453	172.98978	9.6418457
-39.243286	175.22336	9.6516113
-39.24292	177.18018	9.661377
-39.24324	175.45886	9.6711426
-39.24168	173.15962	9.6809082
-39.241367	170.72719	9.6906738
-39.240768	173.54881	9.7004395
-39.239258	178.41786	9.7102051
-39.238461	180.26038	9.7199707
-39.237217	178.25688	9.7297363
-39.236607	174.02164	9.739502
-39.234863	174.24713	9.7492676
-39.235329	177.57542	9.7590332
-39.235104	179.55588	9.7687988
-39.233097	180.27585	9.7785645
-39.232864	183.69678	9.7883301
-39.231701	179.72215	9.7980957
-39.230358	177.597	9.8078613
-39.22974	179.65685	9.817627
-39.228199	179.07892	9.8273926
-39.229073	185.67375	9.8371582
-39.228729	186.04504	9.8469238
-39.226543	183.17194	9.8566895
-39.22562	182.41925	9.8664551
-39.226189	183.25526	9.8762207
-39.224579	184.43069	9.8859863
-39.223682	184.2478	9.895752
-39.22266	186.0043	9.9055176
-39.221577	190.19283	9.9152832
-39.220997	186.05469	9.9250488
-39.221642	186.22267	9.9348145
-39.220413	183.01703	9.9445801
-39.21944	187.23285	9.9543457
-39.219116	190.45525	9.9641113
-39.217197	190.13144	9.973877
-39.216515	190.66788	9.9836426
-39.215549	189.93909	9.9934082
-39.214424	188.48201	10.003174
-39.213932	189.87477	10.012939
-39.213123	189.97957	10.022705
-39.211563	193.38097	10.032471
-39.212219	196.28441	10.042236
-39.210499	194.0696	10.052002
-39.209499	189.87024	10.061768
-39.208817	189.7149	10.071533
-39.208183	194.89539	10.081299
-39.208324	197.47803	10.091064
-39.205757	199.3082	10.10083
-39.204933	196.86862	10.110596
-39.205151	196.80891	10.120361
-39.204151	192.60507	10.130127
-39.203949	193.23322	10.139893
-39.201763	198.18311	10.149658
-39.201717	203.72919	10.159424
-39.20134	203.50688	10.169189
-39.200344	195.49019	10.178955
-39.199203	194.12044	10.188721
-39.198715	197.37857	10.198486
-39.199024	200.49809	10.208252
-39.19725	205.56108	10.218018
-39.196087	203.79259	10.227783
-39.194687	204.03366	10.237549
-39.193359	200.56519	10.247314
-39.192562	197.82144	10.25708
-39.19239	202.60081	10.266846
-39.191959	207.37393	10.276611
-39.190907	209.49783	10.286377
-39.190018	205.99199	10.296143
-39.190239	202.21288	10.305908
-39.188831	203.05704	10.315674
-39.187611	205.4823	10.325439
-39.187614	210.16135	10.335205
-39.185261	211.59026	10.344971
-39.184605	210.25917	10.354736
-39.184834	209.63945	10.364502
-39.183731	205.20979	10.374268
-39.183533	207.06496	10.384033
-39.182766	210.85132	10.393799
-39.181076	215.99419	10.403564
-39.180054	213.71904	10.41333
-39.179256	210.7608	10.423096
-39.177795	207.55106	10.432861
-39.177448	211.54112	10.442627
-39.177616	213.69888	10.452393
-39.176994	213.62148	10.462158
-39.174709	216.65041	10.471924
-39.177452	216.07845	10.481689
-39.174126	215.55148	10.491455
-39.173229	213.61237	10.501221
-39.172997	212.15868	10.510986
-39.170715	218.75027	10.520752
-39.170326	219.70256	10.530518
-39.170219	219.8073	10.540283
-39.169533	218.7511	10.550049
-39.168484	216.43095	10.559814
-39.166328	218.54314	10.56958
-39.167019	218.42035	10.579346
-39.165863	219.49234	10.589111
-39.165955	224.71416	10.598877
-39.163914	222.78397	10.608643
-39.162643	220.58589	10.618408
-39.163063	216.60205	10.628174
-39.161449	218.29985	10.637939
-39.161503	224.05019	10.647705
-39.159439	224.93376	10.657471
-39.160275	227.10065	10.667236
-39.15834	224.38579	10.677002
-39.157654	222.27023	10.686768
-39.156448	221.52338	10.696533
-39.15683	223.25691	10.706299
-39.155136	227.25629	10.716064
-39.154945	232.9187	10.72583
-39.15324	228.29091	10.735596
-39.153366	224.18456	10.745361
-39.150578	224.30406	10.755127
-39.151909	226.99799	10.764893
-39.150379	231.93864	10.774658
-39.149513	234.35446	10.784424
-39.148491	231.30838	10.794189
-39.149155	230.36433	10.803955
-39.146671	227.62013	10.813721
-39.146614	226.44591	10.823486
-39.146603	230.43176	10.833252
-39.144978	236.63544	10.843018
-39.144043	237.48689	10.852783
-39.144077	232.02881	10.862549
-39.143307	229.47412	10.872314
-39.142635	230.82957	10.88208
-39.140709	235.81241	10.891846
-39.140057	238.01912	10.901611
-39.138958	238.04477	10.911377
-39.139618	237.27449	10.921143
-39.137272	236.06021	10.930908
-39.136902	232.44031	10.940674
-39.135216	237.02843	10.950439
-39.135746	239.97295	10.960205
-39.134254	244.12659	10.969971
-39.133274	241.80795	10.979736
-39.131954	236.4866	10.989502
-39.13113	236.38695	10.999268
-39.130314	239.9547	11.009033
-39.130688	242.54623	11.018799
-39.129002	243.57358	11.028564
-39.127201	241.99245	11.03833
-39.128883	243.48917	11.048096
-39.126289	240.82516	11.057861
-39.125999	239.6192	11.067627
-39.124546	243.04533	11.077393
-39.124344	245.98785	11.087158
-39.123756	248.79549	11.096924
-39.122967	245.05734	11.106689
-39.12096	243.25674	11.116455
-39.121349	244.98714	11.126221
-39.120636	244.91879	11.135986
-39.119339	246.4579	11.145752
-39.120205	248.18851	11.155518
-39.118481	249.13005	11.165283
-39.117321	250.84224	11.175049
-39.116112	247.83934	11.184814
-39.114643	244.35181	11.19458
-39.114346	248.89551	11.204346
-39.114105	252.08473	11.214111
-39.113064	252.64818	11.223877
-39.110851	253.46559	11.233643
-39.111668	248.3007	11.243408
-39.110249	251.07547	11.253174
-39.110306	250.46074	11.262939
-39.108932	250.90686	11.272705
-39.109165	256.66339	11.282471
-39.106628	256.51981	11.292236
-39.106251	254.82962	11.302002
-39.106174	251.13397	11.311768
-39.10424	251.24159	11.321533
-39.104008	256.02231	11.331299
-39.102703	258.2215	11.341064
-39.101746	260.1748	11.35083
-39.101719	258.73856	11.360596
-39.100853	255.45773	11.370361
-39.100044	256.7576	11.380127
-39.099575	255.39073	11.389893
-39.098171	261.17703	11.399658
-39.09766	262.97513	11.409424
-39.09618	263.31134	11.419189
-39.095684	260.42242	11.428955
-39.095226	253.94606	11.438721
-39.094212	258.12967	11.448486
-39.093781	265.44861	11.458252
-39.093102	265.98477	11.468018
-39.091793	263.9017	11.477783
-39.090168	264.94949	11.487549
-39.090691	261.63705	11.497314
-39.089111	259.77118	11.50708
-39.088474	263.74973	11.516846
-39.087296	268.64423	11.526611
-39.086628	272.92636	11.536377
-39.085602	266.40103	11.546143
-39.085541	263.68784	11.555908
-39.084251	262.68198	11.565674
-39.083725	268.01718	11.575439
-39.082798	271.20898	11.585205
-39.081974	269.79544	11.594971
-39.081268	270.03018	11.604736
-39.080288	269.24557	11.614502
-39.079582	265.42114	11.624268
-39.078869	269.35809	11.634033
-39.0784	268.96222	11.643799
-39.077221	275.23889	11.653564
-39.075706	275.98215	11.66333
-39.076443	268.60422	11.673096
-39.073715	271.41611	11.682861
-39.075516	271.52863	11.692627
-39.073864	273.07431	11.702393
-39.072323	275.4108	11.712158
-39.071346	276.23523	11.721924
-39.070305	278.67416	11.731689
-39.068832	276.44031	11.741455
-39.069408	275.20401	11.751221
-39.067932	272.24179	11.760986
-39.067989	278.26694	11.770752
-39.067345	282.72369	11.780518
-39.064983	280.59421	11.790283
-39.064762	279.47781	11.800049
-39.063549	277.43622	11.809814
-39.064159	279.5564	11.81958
-39.06266	277.76349	11.829346
-39.062626	280.44434	11.839111
-39.060181	282.96872	11.848877
-39.059761	284.73798	11.858643
-39.060139	281.64453	11.868408
-39.057793	277.91925	11.878174
-39.057877	280.62448	11.887939
-39.057846	284.18301	11.897705
-39.055962	287.47186	11.907471
-39.05481	288.00934	11.917236
-39.054474	282.42621	11.927002
-39.052975	284.33984	11.936768
-39.053139	282.98886	11.946533
-39.052109	282.54803	11.956299
-39.050713	288.39853	11.966064
-39.049816	290.51416	11.97583
-39.04932	290.866	11.985596
-39.049061	284.38742	11.995361
-39.047821	281.9733	12.005127
-39.046314	288.88538	12.014893
-39.0467	291.15613	12.024658
-39.045364	294.68768	12.034424
-39.045231	290.97635	12.044189
-39.043194	287.93512	12.053955
-39.04306	289.2265	12.063721
-39.042179	287.00195	12.073486
-39.041416	293.25931	12.083252
-39.040878	298.04785	12.093018
-39.038891	295.14392	12.102783
-39.039181	294.51733	12.112549
-39.037712	288.88937	12.122314
-39.037144	289.47937	12.13208
-39.036034	296.47812	12.141846
-39.035324	298.50015	12.151611
-39.034042	297.46936	12.161377
-39.034512	294.74652	12.171143
-39.033794	296.64505	12.180908
-39.032974	293.71912	12.190674
-39.030663	295.67068	12.200439
-39.031025	299.29434	12.210205
-39.030407	303.00385	12.219971
-39.029476	301.50027	12.229736
-39.029335	296.47864	12.239502
-39.02734	296.3941	12.249268
-39.026012	297.80643	12.259033
-39.025806	300.95734	12.268799
-39.024979	301.74576	12.278564
-39.024265	303.10587	12.28833
-39.024239	302.17487	12.298096
-39.022533	299.35437	12.307861
-39.022888	300.46893	12.317627
-39.021492	300.41891	12.327393
-39.019936	306.89917	12.337158
-39.018826	307.55737	12.346924
-39.018673	306.33905	12.356689
-39.0177	303.97299	12.366455
-39.016762	302.1463	12.376221
-39.016212	305.8674	12.385986
-39.015507	307.48096	12.395752
-39.014538	307.09482	12.405518
-39.013115	310.58981	12.415283
-39.011734	309.68396	12.425049
-39.012325	307.29828	12.434814
-39.012394	303.3627	12.44458
-39.010574	306.78641	12.454346
-39.009422	311.84528	12.464111
-39.009724	312.2648	12.473877
-39.008865	313.08325	12.483643
-39.007233	309.74506	12.493408
-39.005386	309.25183	12.503174
-39.005894	310.33334	12.512939
-39.004578	311.7749	12.522705
-39.003757	314.41861	12.532471
-39.003735	318.41327	12.542236
-39.00145	314.91574	12.552002
-39.001839	308.44113	12.561768
-39.000759	311.51953	12.571533
-39.000645	315.17453	12.581299
-38.999554	318.27863	12.591064
-38.997871	319.02032	12.60083
-38.99659	315.64328	12.610596
-38.996468	316.05988	12.620361
-38.996944	312.64371	12.630127
-38.99535	312.4805	12.639893
-38.993999	319.63031	12.649658
-38.992954	321.35223	12.659424
-38.992508	322.76889	12.669189
-38.991043	316.85449	12.678955
-38.99155	314.07129	12.688721
-38.990204	317.27399	12.698486
-38.988522	321.91354	12.708252
-38.988026	326.45511	12.718018
-38.988346	324.40799	12.727783
-38.987206	322.20996	12.737549
-38.98518	320.77521	12.747314
-38.985119	318.00507	12.75708
-38.984322	322.94409	12.766846
-38.983917	326.88126	12.776611
-38.983177	329.24484	12.786377
-38.981716	326.18848	12.796143
-38.981426	321.99997	12.805908
-38.98035	320.47504	12.815674
-38.979496	327.88135	12.825439
-38.97842	329.18179	12.835205
-38.977818	329.00424	12.844971
-38.978222	326.61124	12.854736
-38.977592	326.58676	12.864502
-38.975079	326.3949	12.874268
-38.975441	325.71118	12.884033
-38.974705	328.08759	12.893799
-38.972218	332.82162	12.903564
-38.972729	332.7616	12.91333
-38.972446	330.74725	12.923096
-38.970531	327.96432	12.932861
-38.969654	327.4707	12.942627
-38.968513	331.1507	12.952393
-38.968174	332.14975	12.962158
-38.968037	332.64352	12.971924
-38.966549	334.77051	12.981689
-38.965672	332.97873	12.991455
-38.965858	332.42404	13.001221
-38.963608	328.26477	13.010986
-38.9641	335.74551	13.020752
-38.962574	339.68359	13.030518
-38.961819	336.94785	13.040283
-38.960953	336.62405	13.050049
-38.960041	333.29068	13.059814
-38.960205	334.4986	13.06958
-38.958008	337.28091	13.079346
-38.958473	335.43384	13.089111
-38.956886	340.64676	13.098877
-38.956654	342.38495	13.108643
-38.954964	338.40457	13.118408
-38.954315	334.17047	13.128174
-38.954796	334.73688	13.137939
-38.95245	341.99036	13.147705
-38.952702	344.44937	13.157471
-38.951633	345.28867	13.167236
-38.950695	340.66568	13.177002
-38.949165	338.44547	13.186768
-38.948631	338.57516	13.196533
-38.947456	341.93561	13.206299
-38.94611	345.09967	13.216064
-38.94709	347.97217	13.22583
-38.945999	344.74579	13.235596
-38.94516	340.27353	13.245361
-38.943851	339.78659	13.255127
-38.942032	342.83041	13.264893
-38.942265	349.76733	13.274658
-38.941116	349.87369	13.284424
-38.941273	346.22449	13.294189
-38.939693	347.99911	13.303955
-38.9384	342.94711	13.313721
-38.938152	344.6813	13.323486
-38.936996	350.66599	13.333252
-38.936672	350.76016	13.343018
-38.936329	354.73972	13.352783
-38.935478	349.74155	13.362549
-38.934246	345.04172	13.372314
-38.934135	346.09824	13.38208
-38.932114	351.55783	13.391846
-38.931522	355.11499	13.401611
-38.93021	354.21313	13.411377
-38.930222	352.40146	13.421143
-38.929966	352.00797	13.430908
-38.928421	348.91428	13.440674
-38.927216	352.98831	13.450439
-38.926525	352.961	13.460205
-38.926247	357.71091	13.469971
-38.924725	359.08667	13.479736
-38.924973	352.69077	13.489502
-38.923168	352.75668	13.499268
-38.921562	353.67618	13.509033
-38.921875	358.40634	13.518799
-38.921459	358.06049	13.528564
-38.919773	357.6373	13.53833
-38.918583	357.19293	13.548096
-38.919186	357.74396	13.557861
-38.918949	355.2438	13.567627
-38.917213	355.92313	13.577393
-38.915993	361.20419	13.587158
-38.915699	361.96863	13.596924
-38.914421	361.44925	13.606689
-38.914845	359.36261	13.616455
-38.913036	359.10718	13.626221
-38.91164	359.80884	13.635986
-38.911736	362.89758	13.645752
-38.909931	364.52359	13.655518
-38.909615	364.79907	13.665283
-38.908722	366.71335	13.675049
-38.907795	362.42657	13.684814
-38.906979	356.99353	13.69458
-38.906178	363.24066	13.704346
-38.906338	366.43723	13.714111
-38.904026	366.5253	13.723877
-38.903809	368.0979	13.733643
-38.903423	364.94742	13.743408
-38.902454	364.37039	13.753174
-38.901436	363.53494	13.762939
-38.900814	363.61514	13.772705
-38.900295	369.78754	13.782471
-38.899731	371.30716	13.792236
-38.898335	369.28491	13.802002
-38.897869	365.68079	13.811768
-38.896412	363.05637	13.821533
-38.896217	369.28314	13.831299
-38.895622	372.55038	13.841064
-38.894684	374.06134	13.85083
-38.893589	373.4502	13.860596
-38.892792	369.28778	13.870361
-38.891422	367.76675	13.880127
-38.892273	369.77325	13.889893
-38.88995	374.49771	13.899658
-38.889858	376.76376	13.909424
-38.888378	376.36011	13.919189
-38.886494	373.50977	13.928955
-38.888016	368.79565	13.938721
-38.885441	371.23859	13.948486
-38.884972	377.23398	13.958252
-38.883957	381.00101	13.968018
-38.882267	377.03128	13.977783
-38.882442	376.02625	13.987549
-38.881344	373.38226	13.997314
-38.881435	374.70331	14.00708
-38.881027	377.69498	14.016846
-38.879448	378.20563	14.026611
-38.878754	383.1062	14.036377
-38.877689	380.74374	14.046143
-38.877571	375.16751	14.055908
-38.875389	377.05508	14.065674
-38.876225	378.66959	14.075439
-38.874561	383.10413	14.085205
-38.87336	383.20438	14.094971
-38.874725	380.40201	14.104736
-38.872215	381.84045	14.114502
-38.871986	379.09311	14.124268
-38.870304	381.52148	14.134033
-38.869656	381.43793	14.143799
-38.868675	385.32016	14.153564
-38.868629	388.66589	14.16333
-38.867142	384.07907	14.173096
-38.866631	382.74658	14.182861
-38.866211	383.95126	14.192627
-38.864956	385.77768	14.202393
-38.863979	388.75262	14.212158
-38.86356	386.61078	14.221924
-38.861637	387.96509	14.231689
-38.860832	387.98077	14.241455
-38.861408	385.03467	14.251221
-38.85989	383.17471	14.260986
-38.85947	388.92307	14.270752
-38.858391	392.63037	14.280518
-38.856014	393.02356	14.290283
-38.857819	389.54984	14.300049
-38.854996	386.84775	14.309814
-38.854649	389.63647	14.31958
-38.85416	390.48444	14.329346
-38.853703	391.91464	14.339111
-38.852047	394.19275	14.348877
-38.851967	393.76251	14.358643
-38.851097	393.41034	14.368408
-38.850269	388.4025	14.378174
-38.849373	390.54401	14.387939
-38.848087	394.23178	14.397705
-38.847198	398.07208	14.407471
-38.847725	399.01971	14.417236
-38.846123	393.01108	14.427002
-38.845318	391.34644	14.436768
-38.844746	393.36646	14.446533
-38.845417	393.32266	14.456299
-38.843216	398.67233	14.466064
-38.842255	399.81192	14.47583
-38.840939	399.94104	14.485596
-38.840603	395.66116	14.495361
-38.838917	391.14377	14.505127
-38.839355	396.1434	14.514893
-38.836674	401.33301	14.524658
-38.837627	402.81659	14.534424
-38.837421	400.74918	14.544189
-38.834892	398.01675	14.553955
-38.835194	396.66263	14.563721
-38.833832	399.37311	14.573486
-38.833523	401.39688	14.583252
-38.831635	404.63821	14.593018
-38.831802	404.9425	14.602783
-38.831818	403.61685	14.612549
-38.829792	396.86371	14.622314
-38.828568	399.23639	14.63208
-38.826981	403.76456	14.641846
-38.828011	406.70486	14.651611
-38.827202	406.77451	14.661377
-38.825569	404.17639	14.671143
-38.825382	402.47189	14.680908
-38.824528	402.33374	14.690674
-38.823391	404.20071	14.700439
-38.823055	404.13925	14.710205
-38.821148	410.48801	14.719971
-38.822517	410.34973	14.729736
-38.819351	403.82574	14.739502
-38.820553	404.05673	14.749268
-38.817738	404.82861	14.759033
-38.817219	410.24554	14.768799
-38.817791	409.66919	14.778564
-38.815495	408.82623	14.78833
-38.815029	409.7916	14.798096
-38.814846	409.849	14.807861
-38.81398	407.57849	14.817627
-38.813183	408.23746	14.827393
-38.812359	410.61087	14.837158
-38.811848	415.40225	14.846924
-38.810539	412.84158	14.856689
-38.809765	411.51004	14.866455
-38.810349	409.07321	14.876221
-38.807957	410.65054	14.885986
-38.806934	413.40283	14.895752
-38.806149	413.76364	14.905518
-38.805786	415.33167	14.915283
-38.804554	416.35513	14.925049
-38.803646	412.00821	14.934814
-38.802998	411.46716	14.94458
-38.801361	411.82358	14.954346
-38.801617	416.21057	14.964111
-38.800133	421.397	14.973877
-38.798962	417.84613	14.983643
-38.798531	412.63123	14.993408
-38.798584	413.0643	15.003174
-38.797497	412.19052	15.012939
-38.797409	416.43393	15.022705
-38.794838	420.7858	15.032471
-38.794823	420.46609	15.042236
-38.793514	420.29221	15.052002
-38.793339	413.73834	15.061768
-38.792774	414.05292	15.071533
-38.791714	417.87451	15.081299
-38.791698	422.86899	15.091064
-38.790718	425.27628	15.10083
-38.789303	419.60791	15.110596
-38.788181	418.2663	15.120361
-38.786678	418.34421	15.130127
-38.787228	419.05148	15.139893
-38.786388	425.04385	15.149658
-38.78508	425.78571	15.159424
-38.784714	424.54095	15.169189
-38.783367	420.96774	15.178955
-38.78249	415.58621	15.188721
-38.781815	420.61185	15.198486
-38.780739	425.38654	15.208252
-38.779716	428.25888	15.218018
-38.77898	426.96854	15.227783
-38.778637	422.85031	15.237549
-38.778091	421.55988	15.247314
-38.775536	422.47809	15.25708
-38.777534	424.12076	15.266846
-38.774181	428.06943	15.276611
-38.775486	429.83469	15.286377
-38.774765	429.67902	15.296143
-38.772732	423.7312	15.305908
-38.771973	423.59769	15.315674
-38.771435	427.09061	15.325439
-38.770443	430.09314	15.335205
-38.769314	431.87952	15.344971
-38.768288	429.09949	15.354736
-38.767002	426.8317	15.364502
-38.767094	427.90567	15.374268
-38.766464	429.41519	15.384033
-38.766026	426.93228	15.393799
-38.765217	432.75858	15.403564
-38.76458	433.46722	15.41333
-38.76384	431.57092	15.423096
-38.763432	430.45541	15.432861
-38.76075	427.29797	15.442627
-38.760639	434.01126	15.452393
-38.760338	432.51691	15.462158
-38.758232	433.62872	15.471924
-38.758549	435.11734	15.481689
-38.757374	433.04953	15.491455
-38.756428	431.4086	15.501221
-38.755573	429.17279	15.510986
-38.755871	432.36618	15.520752
-38.753677	438.66382	15.530518
-38.753731	438.31332	15.540283
-38.754219	437.85828	15.550049
-38.751507	431.61261	15.559814
-38.751564	433.336	15.56958
-38.751076	435.51633	15.579346
-38.750023	436.64224	15.589111
-38.748322	439.59915	15.598877
-38.746361	440.17847	15.608643
-38.746483	436.86865	15.618408
-38.746246	433.95486	15.628174
-38.745937	433.88577	15.637939
-38.744148	439.2243	15.647705
-38.743759	443.64731	15.657471
-38.742634	442.21228	15.667236
-38.742813	437.18387	15.677002
-38.741863	434.41772	15.686768
-38.740467	435.87723	15.696533
-38.738724	438.83945	15.706299
-38.737938	443.59283	15.716064
-38.737831	444.2179	15.72583
-38.736942	443.43942	15.735596
-38.736588	438.10892	15.745361
-38.735882	435.11914	15.755127
-38.734596	437.19565	15.764893
-38.733799	444.272	15.774658
-38.733677	447.82831	15.784424
-38.732712	442.90472	15.794189
-38.73251	440.62524	15.803955
-38.730522	440.46863	15.813721
-38.730328	440.37534	15.823486
-38.728809	446.46774	15.833252
-38.728062	446.66989	15.843018
-38.728146	447.44238	15.852783
