MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_uprint_typei_4545_r0			Time:	20.018066	s	4/14/2019 4:20:54 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_solid_4545_uprint.tst
11.186703	604.79077	14.866943
11.188801	606.08325	14.876709
11.189563	597.46924	14.886475
11.19024	584.67236	14.89624
11.19104	584.84882	14.906006
11.191513	596.12085	14.915771
11.191604	607.16772	14.925537
11.192912	609.39008	14.935303
11.193032	603.04559	14.945068
11.19465	590.89392	14.954834
11.195767	588.02368	14.9646
11.196441	593.92261	14.974365
11.196836	603.37634	14.984131
11.197779	611.67023	14.993896
11.198694	609.49622	15.003662
11.199525	599.836	15.013428
11.20037	592.37097	15.023193
11.201571	591.28455	15.032959
11.202518	605.85614	15.042725
11.202971	613.19617	15.05249
11.203408	611.95209	15.062256
11.203828	607.13666	15.072021
11.204504	596.64142	15.081787
11.206208	594.9259	15.091553
11.207048	598.97357	15.101318
11.207606	609.78717	15.111084
11.208532	619.17053	15.12085
11.209622	615.25818	15.130615
11.210024	604.29858	15.140381
11.210933	595.64142	15.150146
11.21172	598.18359	15.159912
11.212268	610.82513	15.169678
11.213971	618.45319	15.179443
11.21497	621.44238	15.189209
11.213991	611.91028	15.198975
11.215826	602.18506	15.20874
11.217049	600.03265	15.218506
11.216187	606.13293	15.228271
11.217713	617.88983	15.238037
11.218974	626.13831	15.247803
11.218843	618.28394	15.257568
11.220499	607.32025	15.267334
11.220905	601.11688	15.2771
11.22234	606.0368	15.286865
11.222646	618.89587	15.296631
11.224277	626.52075	15.306396
11.225196	625.19403	15.316162
11.226319	615.32941	15.325928
11.227059	604.07526	15.335693
11.227155	604.22607	15.345459
11.227965	614.86841	15.355225
11.229503	627.70074	15.36499
11.230064	631.61536	15.374756
11.230134	619.19043	15.384521
11.231435	609.81122	15.394287
11.232401	605.50671	15.404053
11.232619	614.6391	15.413818
11.234436	626.70947	15.423584
11.234945	631.3877	15.43335
11.235904	630.90417	15.443115
11.235847	617.65198	15.452881
11.237049	608.88245	15.462646
11.237645	612.74268	15.472412
11.238742	623.05371	15.482178
11.238633	634.93097	15.491943
11.240944	633.54144	15.501709
11.241738	621.77014	15.511475
11.24157	614.2522	15.52124
11.242888	613.5249	15.531006
11.242913	624.68591	15.540771
11.244436	634.1864	15.550537
11.245435	637.586	15.560303
11.245304	632.32458	15.570068
11.247374	621.20367	15.579834
11.24815	615.50903	15.5896
11.248133	621.27991	15.599365
11.248563	634.76276	15.609131
11.250286	639.47461	15.618896
11.250632	636.50116	15.628662
11.252067	625.83453	15.638428
11.252784	619.36145	15.648193
11.253264	619.62952	15.657959
11.25285	629.30542	15.667725
11.254597	638.79065	15.67749
11.255714	640.83838	15.687256
11.256598	636.66711	15.697021
11.257266	624.4082	15.706787
11.258035	617.77661	15.716553
11.259982	630.25592	15.726318
11.26008	638.84656	15.736084
11.261182	645.31653	15.74585
11.26123	641.44147	15.755615
11.262733	630.74609	15.765381
11.263383	626.67163	15.775146
11.26336	625.24622	15.784912
11.264472	634.151	15.794678
11.26504	645.88904	15.804443
11.26546	648.33545	15.814209
11.266878	638.35663	15.823975
11.268095	626.31311	15.83374
11.269516	624.74792	15.843506
11.26902	635.63287	15.853271
11.271523	644.6814	15.863037
11.271446	651.79163	15.872803
11.271834	645.53046	15.882568
11.273885	634.25458	15.892334
11.273496	628.91833	15.9021
11.27368	631.13336	15.911865
11.275126	645.70636	15.921631
11.275981	655.7998	15.931396
11.276809	651.91278	15.941162
11.278413	641.07751	15.950928
11.278768	629.38116	15.960693
11.279354	633.43243	15.970459
11.280438	644.49347	15.980225
11.280663	654.59338	15.98999
11.281249	658.33069	15.999756
11.282573	649.4198	16.009521
11.283626	635.89917	16.019287
11.28362	632.11847	16.029053
11.284986	640.552	16.038818
11.285607	653.46521	16.048584
11.28757	662.69641	16.05835
11.288055	653.68243	16.068115
11.287841	641.70227	16.077881
11.289721	635.08899	16.087646
11.290386	641.58484	16.097412
11.290703	651.76501	16.107178
11.291872	658.03583	16.116943
11.292336	661.27325	16.126709
11.292997	650.44043	16.136475
11.293316	638.50836	16.14624
11.295107	640.9317	16.156006
11.295773	648.13989	16.165771
11.29608	661.95129	16.175537
11.298012	663.63281	16.185303
11.297486	653.98535	16.195068
11.298077	645.33569	16.204834
11.30015	643.15527	16.2146
11.300971	647.79877	16.224365
11.301655	656.62915	16.234131
11.30219	664.08246	16.243896
11.302255	664.92413	16.253662
11.304604	654.92877	16.263428
11.304487	645.61548	16.273193
11.306064	645.53436	16.282959
11.306906	656.01489	16.292725
11.307435	668.84222	16.30249
11.306937	665.26318	16.312256
11.308022	659.71637	16.322021
11.309262	651.86108	16.331787
11.309777	647.43976	16.341553
11.311099	653.46985	16.351318
11.312187	663.41998	16.361084
11.312928	670.03381	16.37085
11.313224	669.68896	16.380615
11.315115	656.70276	16.390381
11.314774	647.4845	16.400146
11.316779	653.69373	16.409912
11.31709	662.68201	16.419678
11.318896	672.08313	16.429443
11.317797	674.2049	16.439209
11.319656	664.86707	16.448975
11.319159	656.68506	16.45874
11.321397	652.39539	16.468506
11.321594	658.86176	16.478271
11.32324	673.22107	16.488037
11.323366	678.64691	16.497803
11.324051	672.53644	16.507568
11.324952	658.30841	16.517334
11.325283	653.51166	16.5271
11.326931	659.0769	16.536865
11.326916	671.11407	16.546631
11.329183	682.36835	16.556396
11.327979	676.43616	16.566162
11.330123	668.18152	16.575928
11.329765	658.76355	16.585693
11.332211	656.19446	16.595459
11.332124	668.92413	16.605225
11.333531	682.03735	16.61499
11.333429	683.53363	16.624756
11.334645	674.07642	16.634521
11.335067	661.66809	16.644287
11.335298	658.73651	16.654053
11.336709	668.7547	16.663818
11.338346	677.74188	16.673584
11.338838	686.1731	16.68335
11.340309	682.19043	16.693115
11.339091	669.46765	16.702881
11.340893	662.72351	16.712646
11.343317	664.06195	16.722412
11.341922	679.47211	16.732178
11.343912	689.1814	16.741943
11.344895	686.13336	16.751709
11.345143	675.57318	16.761475
11.346292	664.82654	16.77124
11.346416	667.48102	16.781006
11.347018	676.71991	16.790771
11.347472	684.15509	16.800537
11.348757	690.18854	16.810303
11.349084	683.96973	16.820068
11.351231	673.21448	16.829834
11.350591	670.8158	16.8396
11.352437	671.62744	16.849365
11.352978	687.13287	16.859131
11.354267	695.44824	16.868896
11.354723	688.61383	16.878662
11.35541	679.52753	16.888428
11.357189	672.30719	16.898193
11.356773	674.47974	16.907959
11.359084	680.93182	16.917725
11.358513	690.6275	16.92749
11.36091	695.99451	16.937256
11.360474	687.0976	16.947021
11.361418	677.23358	16.956787
11.362518	673.0686	16.966553
11.362396	678.36078	16.976318
11.364047	693.15497	16.986084
11.364703	697.56244	16.99585
11.365988	693.51849	17.005615
11.366001	682.84625	17.015381
11.367352	676.2876	17.025146
11.367885	679.35815	17.034912
11.368929	688.3457	17.044678
11.36981	698.81311	17.054443
11.369833	702.38068	17.064209
11.371172	690.54791	17.073975
11.37172	677.53625	17.08374
11.373514	677.0415	17.093506
11.373451	686.09448	17.103271
11.374348	698.49695	17.113037
11.375683	702.70953	17.122803
11.376526	697.54706	17.132568
11.37666	687.29883	17.142334
11.378205	679.263	17.1521
11.378366	685.02423	17.161865
11.379687	697.9776	17.171631
11.380326	706.03552	17.181396
11.380825	704.66925	17.191162
11.382613	691.11066	17.200928
11.383245	683.20801	17.210693
11.383952	684.599	17.220459
11.383923	693.47504	17.230225
11.385064	707.28345	17.23999
11.385962	707.25623	17.249756
11.387077	701.61737	17.259521
11.387196	688.45483	17.269287
11.388668	683.00598	17.279053
11.389533	693.63269	17.288818
11.390254	705.85236	17.298584
11.391374	714.03137	17.30835
11.391587	706.23462	17.318115
11.390928	691.6687	17.327881
11.393559	688.08594	17.337646
11.393792	692.45441	17.347412
11.394572	701.09772	17.357178
11.396455	711.4812	17.366943
11.395854	710.21381	17.376709
11.397445	703.22449	17.386475
11.398964	690.27173	17.39624
11.398667	691.02258	17.406006
11.398815	702.00269	17.415771
11.401023	713.64368	17.425537
11.402318	715.6983	17.435303
11.402486	707.48706	17.445068
11.402846	695.82605	17.454834
11.403471	695.20422	17.4646
11.405077	699.49615	17.474365
11.406191	707.02094	17.484131
11.406351	716.6922	17.493896
11.406448	715.1178	17.503662
11.407425	706.0907	17.513428
11.408875	696.60516	17.523193
11.409081	694.50421	17.532959
11.409435	710.11047	17.542725
11.411053	718.77393	17.55249
11.412479	719.09729	17.562256
11.413374	711.86755	17.572021
11.413396	701.61163	17.581787
11.41411	699.8028	17.591553
11.414999	704.25793	17.601318
11.415738	714.48975	17.611084
11.416306	723.03064	17.62085
11.417205	719.92542	17.630615
11.419291	709.28033	17.640381
11.419631	698.09277	17.650146
11.419679	703.87469	17.659912
11.421665	715.58173	17.669678
11.422353	724.26654	17.679443
11.422179	724.28137	17.689209
11.423644	715.9801	17.698975
11.423954	705.63739	17.70874
11.424785	702.64166	17.718506
11.42486	710.39063	17.728271
11.42649	723.19269	17.738037
11.42683	731.42169	17.747803
11.427595	721.92932	17.757568
11.428782	709.95038	17.767334
11.430475	705.45667	17.7771
11.429672	710.76215	17.786865
11.431052	723.73065	17.796631
11.43185	731.22192	17.806396
11.432628	727.67328	17.816162
11.43377	720.05402	17.825928
11.435079	708.14063	17.835693
11.434534	708.43127	17.845459
11.436504	719.55304	17.855225
11.435564	732.5191	17.86499
11.437449	737.15405	17.874756
11.438629	721.80042	17.884521
11.439692	712.38019	17.894287
11.440206	708.87762	17.904053
11.442142	717.6676	17.913818
11.442066	731.40118	17.923584
11.442532	734.24915	17.93335
11.443644	731.97491	17.943115
11.444407	720.03186	17.952881
11.445117	709.64087	17.962646
11.445222	716.75934	17.972412
11.447608	728.16248	17.982178
11.447488	741.36487	17.991943
11.448628	737.04926	18.001709
11.450329	723.29639	18.011475
11.450317	716.12665	18.02124
11.451391	717.5614	18.031006
11.452147	725.36255	18.040771
11.453001	736.396	18.050537
11.454607	738.18207	18.060303
11.454101	735.17163	18.070068
11.4558	722.71893	18.079834
11.456328	716.80743	18.0896
11.456168	723.02972	18.099365
11.457954	736.33246	18.109131
11.458396	742.98718	18.118896
11.459174	738.45508	18.128662
11.45972	727.66339	18.138428
11.460515	723.29791	18.148193
11.46168	725.10675	18.157959
11.462309	730.89038	18.167725
11.46277	742.85138	18.17749
11.463923	743.61646	18.187256
11.464739	738.69434	18.197021
11.465993	727.40338	18.206787
11.466005	720.89728	18.216553
11.467877	730.86975	18.226318
11.467115	742.24866	18.236084
11.467604	747.33923	18.24585
11.469876	744.18567	18.255615
11.470781	732.74707	18.265381
11.47077	727.08191	18.275146
11.471478	726.05908	18.284912
11.472998	737.30774	18.294678
11.473998	750.09668	18.304443
11.47484	748.71942	18.314209
11.475194	741.18945	18.323975
11.476877	728.93652	18.33374
11.477352	728.58173	18.343506
11.478645	738.31122	18.353271
11.477647	747.03448	18.363037
11.478809	753.58984	18.372803
11.479124	746.66589	18.382568
11.482209	735.80084	18.392334
11.481644	730.34857	18.4021
11.483703	733.77313	18.411865
11.483187	746.16821	18.421631
11.484587	755.36816	18.431396
11.484841	752.21295	18.441162
11.486125	740.67926	18.450928
11.487013	731.57361	18.460693
11.487047	733.45789	18.470459
11.487638	745.22437	18.480225
11.489415	756.31158	18.48999
11.490267	758.18488	18.499756
11.491138	749.86047	18.509521
11.493057	737.0896	18.519287
11.49332	733.30176	18.529053
11.493212	741.18256	18.538818
11.493669	753.30847	18.548584
11.494992	763.19379	18.55835
11.495806	754.13953	18.568115
11.496112	743.23328	18.577881
11.497267	735.67981	18.587646
11.498559	741.05206	18.597412
11.498395	752.50897	18.607178
11.499632	760.03455	18.616943
11.500479	759.37048	18.626709
11.501447	752.82251	18.636475
11.502399	740.01715	18.64624
11.503398	741.4762	18.656006
11.504607	749.92065	18.665771
11.504889	761.88715	18.675537
11.5052	765.76849	18.685303
11.507104	754.67719	18.695068
11.50644	746.9212	18.704834
11.507187	744.29993	18.7146
11.508768	747.52051	18.724365
11.508721	758.88898	18.734131
11.510552	764.1767	18.743896
11.510634	765.24896	18.753662
11.512315	754.27002	18.763428
11.513312	745.16705	18.773193
11.513707	745.93353	18.782959
11.514911	757.55737	18.792725
11.515158	767.44232	18.80249
11.516296	767.00409	18.812256
11.517033	759.62323	18.822021
11.517703	752.52264	18.831787
11.519095	748.54694	18.841553
11.519532	753.75519	18.851318
11.521221	763.90765	18.861084
11.521012	770.49261	18.87085
11.521866	768.4447	18.880615
11.522288	757.52209	18.890381
11.523331	747.5462	18.900146
11.524157	752.51538	18.909912
11.524662	762.29437	18.919678
11.526315	772.23645	18.929443
11.52586	772.8869	18.939209
11.527351	762.93018	18.948975
11.528481	754.91388	18.95874
11.529788	751.13464	18.968506
11.530065	757.8504	18.978271
11.52982	771.60242	18.988037
11.531864	776.91351	18.997803
11.531961	772.27954	19.007568
11.53248	757.29761	19.017334
11.534117	752.02008	19.0271
11.53479	760.68359	19.036865
11.534925	770.08057	19.046631
11.536455	781.36713	19.056396
11.537191	774.38019	19.066162
11.538308	765.87769	19.075928
11.538407	757.73065	19.085693
11.540208	755.50568	19.095459
11.540326	767.89441	19.105225
11.540592	780.48541	19.11499
11.542362	781.66656	19.124756
11.544058	771.65253	19.134521
11.543732	758.8147	19.144287
11.544285	757.37537	19.154053
11.546117	767.8584	19.163818
11.54594	778.38184	19.173584
11.546569	782.45032	19.18335
11.546839	779.39777	19.193115
11.549052	766.71887	19.202881
11.549505	759.81323	19.212646
11.550341	762.92786	19.222412
11.55121	776.19702	19.232178
11.552568	786.29266	19.241943
11.552387	783.62482	19.251709
11.553161	772.38318	19.261475
11.554458	762.38763	19.27124
11.556252	765.49078	19.281006
11.555808	774.2265	19.290771
11.557186	782.01282	19.300537
11.558646	787.49213	19.310303
11.558519	781.32019	19.320068
11.55933	769.02716	19.329834
11.55958	766.83392	19.3396
11.560682	767.57153	19.349365
11.56091	784.24854	19.359131
11.562782	789.47498	19.368896
11.564116	785.76257	19.378662
11.564841	775.36603	19.388428
11.564654	769.21863	19.398193
11.565402	770.49335	19.407959
11.566577	779.61108	19.417725
11.567403	787.88672	19.42749
11.56848	790.72363	19.437256
11.568547	783.00586	19.447021
11.568945	773.9765	19.456787
11.570622	770.46252	19.466553
11.570804	776.79071	19.476318
11.571746	789.66644	19.486084
11.574088	792.17834	19.49585
11.57299	788.23779	19.505615
11.574382	779.88586	19.515381
11.576133	773.35449	19.525146
11.575914	775.61395	19.534912
11.577284	784.78149	19.544678
11.578572	794.01208	19.554443
11.578591	798.18909	19.564209
11.580965	786.94299	19.573975
11.580411	774.46936	19.58374
11.582055	774.8811	19.593506
11.582226	783.54462	19.603271
11.582542	794.74017	19.613037
11.582344	798.48853	19.622803
11.584613	792.05988	19.632568
11.585176	784.06104	19.642334
11.586091	775.49561	19.6521
11.586583	780.36743	19.661865
11.58886	791.71106	19.671631
11.587664	802.07697	19.681396
11.590377	800.85522	19.691162
11.589846	785.18835	19.700928
11.59042	777.54559	19.710693
11.591664	780.75555	19.720459
11.592143	790.87854	19.730225
11.593639	802.88586	19.73999
11.594017	802.23083	19.749756
11.5953	796.05579	19.759521
11.596044	785.79144	19.769287
11.597414	778.69543	19.779053
11.596429	790.56781	19.788818
11.599296	801.95087	19.798584
11.599147	806.92139	19.80835
11.599699	801.00623	19.818115
11.600943	786.87958	19.827881
11.601409	783.07886	19.837646
11.60275	789.24988	19.847412
11.601915	798.64264	19.857178
11.60348	806.12384	19.866943
11.60571	805.4964	19.876709
11.605367	797.31384	19.886475
11.606612	785.9209	19.89624
11.607062	785.85107	19.906006
11.607263	795.13397	19.915771
11.609488	807.5871	19.925537
11.610004	810.28625	19.935303
11.610274	800.14648	19.945068
11.611812	791.72125	19.954834
11.6124	790.36694	19.9646
11.612972	794.72046	19.974365
11.613651	802.34943	19.984131
11.614829	812.57776	19.993896
11.61591	809.79327	20.003662
11.615807	798.16284	20.013428


Data Header:			0.254_solid_uprint_typei_4545_r0			Time:	40.019043	s	4/14/2019 4:21:14 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_solid_4545_uprint.tst
Displacement	Force	Running Time
mm	N	s
11.617074	791.7804	20.023193
11.617401	790.76599	20.032959
11.617978	804.40222	20.042725
11.619297	811.48792	20.05249
11.619691	811.23016	20.062256
11.620908	805.56873	20.072021
11.622239	794.5058	20.081787
11.622835	794.72754	20.091553
11.624418	799.04303	20.101318
11.624957	807.7807	20.111084
11.625278	816.11053	20.12085
11.627144	810.93573	20.130615
11.626288	802.31488	20.140381
11.627077	793.15576	20.150146
11.628441	796.81366	20.159912
11.628139	809.38568	20.169678
11.629835	815.39783	20.179443
11.630996	816.12146	20.189209
11.631286	809.35889	20.198975
11.632865	798.03699	20.20874
11.632912	797.66241	20.218506
11.633322	805.03741	20.228271
11.634103	815.22266	20.238037
11.634376	822.84741	20.247803
11.637236	814.60748	20.257568
11.637221	802.45801	20.267334
11.637535	797.19232	20.2771
11.639049	802.37164	20.286865
11.639395	816.11371	20.296631
11.640713	823.08215	20.306396
11.641509	818.79614	20.316162
11.642087	809.84094	20.325928
11.643621	799.44257	20.335693
11.643792	801.78113	20.345459
11.644561	812.77283	20.355225
11.646138	823.758	20.36499
11.64562	826.58905	20.374756
11.646384	813.13245	20.384521
11.647703	804.65186	20.394287
11.649219	801.54254	20.404053
11.648832	811.69104	20.413818
11.650134	823.39429	20.423584
11.651886	824.6991	20.43335
11.65138	820.45782	20.443115
11.652922	811.27075	20.452881
11.653647	801.19861	20.462646
11.653919	809.57813	20.472412
11.655724	819.64923	20.482178
11.655795	831.67273	20.491943
11.65675	827.88721	20.501709
11.656704	815.63849	20.511475
11.658653	807.84534	20.52124
11.66003	810.42456	20.531006
11.660015	818.0069	20.540771
11.660548	827.17737	20.550537
11.661482	828.40784	20.560303
11.662586	823.84509	20.570068
11.663625	812.65088	20.579834
11.663496	808.22314	20.5896
11.664908	815.54327	20.599365
11.665691	827.2674	20.609131
11.666693	833.11835	20.618896
11.667188	828.05664	20.628662
11.667424	817.95941	20.638428
11.668611	814.59473	20.648193
11.670113	816.77252	20.657959
11.670306	823.63837	20.667725
11.671165	831.71796	20.67749
11.672077	834.12708	20.687256
11.67375	827.55377	20.697021
11.674154	817.44354	20.706787
11.674099	811.70276	20.716553
11.675	822.58081	20.726318
11.676859	833.22095	20.736084
11.677304	835.64063	20.74585
11.678216	831.68695	20.755615
11.678364	822.27167	20.765381
11.679249	817.99506	20.775146
11.680758	820.36847	20.784912
11.681241	826.9494	20.794678
11.682046	838.51849	20.804443
11.682874	839.65625	20.814209
11.684306	831.67108	20.823975
11.684314	817.69427	20.83374
11.686395	817.05634	20.843506
11.686826	829.15503	20.853271
11.686029	835.3855	20.863037
11.688147	840.86798	20.872803
11.688564	834.896	20.882568
11.689068	824.84283	20.892334
11.689943	821.29449	20.9021
11.690387	821.92767	20.911865
11.691671	835.52539	20.921631
11.692667	845.77368	20.931396
11.693642	840.42352	20.941162
11.694057	828.12866	20.950928
11.694925	819.64264	20.960693
11.696264	822.93604	20.970459
11.695571	836.70093	20.980225
11.697908	843.62366	20.98999
11.697989	844.70941	20.999756
11.699216	837.49744	21.009521
11.700862	825.13794	21.019287
11.700344	822.12079	21.029053
11.70204	831.59784	21.038818
11.70137	843.92999	21.048584
11.703593	849.78156	21.05835
11.704548	840.31793	21.068115
11.704121	829.50696	21.077881
11.705455	824.03461	21.087646
11.706398	830.43964	21.097412
11.706571	842.18744	21.107178
11.708149	847.05121	21.116943
11.708676	848.07294	21.126709
11.710876	838.36462	21.136475
11.709751	827.89441	21.14624
11.712123	830.27411	21.156006
11.71194	836.94391	21.165771
11.712495	849.13879	21.175537
11.714045	851.13141	21.185303
11.715246	840.58252	21.195068
11.71559	834.00629	21.204834
11.716415	831.66656	21.2146
11.716729	837.62585	21.224365
11.717345	845.13971	21.234131
11.718021	851.43414	21.243896
11.719577	851.31421	21.253662
11.721543	840.71393	21.263428
11.721363	833.60144	21.273193
11.720906	833.87146	21.282959
11.724402	843.5343	21.292725
11.723854	855.19067	21.30249
11.725452	853.57349	21.312256
11.725739	844.09576	21.322021
11.726123	837.96906	21.331787
11.726668	834.74384	21.341553
11.727761	839.29303	21.351318
11.728528	850.367	21.361084
11.728627	855.55347	21.37085
11.729409	854.55688	21.380615
11.730929	842.9566	21.390381
11.730876	833.13	21.400146
11.732445	839.49933	21.409912
11.731758	850.13055	21.419678
11.733634	858.42743	21.429443
11.734202	857.61951	21.439209
11.735924	847.1933	21.448975
11.736346	843.04102	21.45874
11.737684	837.92834	21.468506
11.737588	846.07916	21.478271
11.739407	857.91711	21.488037
11.740671	862.38123	21.497803
11.741632	857.08197	21.507568
11.74126	842.46051	21.517334
11.742208	839.07397	21.5271
11.742463	847.47345	21.536865
11.743663	855.16333	21.546631
11.743881	864.91766	21.556396
11.745411	859.09045	21.566162
11.74737	849.53955	21.575928
11.747288	843.36377	21.585693
11.748613	842.40039	21.595459
11.748937	854.81934	21.605225
11.749496	864.56042	21.61499
11.749894	867.07434	21.624756
11.751377	856.88904	21.634521
11.752782	845.49683	21.644287
11.753355	844.61707	21.654053
11.75379	853.12457	21.663818
11.753875	861.89972	21.673584
11.755689	867.06604	21.68335
11.756215	862.06464	21.693115
11.757532	850.34094	21.702881
11.757823	844.62701	21.712646
11.758664	849.46344	21.722412
11.758909	860.53613	21.732178
11.760742	870.8208	21.741943
11.761069	865.79663	21.751709
11.761223	857.00342	21.761475
11.762974	849.04004	21.77124
11.762568	850.4585	21.781006
11.764587	860.34296	21.790771
11.764741	866.23322	21.800537
11.766233	870.81311	21.810303
11.767793	863.7243	21.820068
11.76738	853.18951	21.829834
11.76759	850.27264	21.8396
11.769135	853.16943	21.849365
11.769316	868.96436	21.859131
11.769841	873.87976	21.868896
11.772111	866.2464	21.878662
11.772251	859.3045	21.888428
11.773472	853.26007	21.898193
11.773914	855.63708	21.907959
11.775485	862.54126	21.917725
11.775438	871.00623	21.92749
11.775779	875.36725	21.937256
11.778114	865.93109	21.947021
11.778014	857.24194	21.956787
11.778186	852.79517	21.966553
11.778757	860.77405	21.976318
11.780797	872.86719	21.986084
11.781351	876.09741	21.99585
11.782967	871.96057	22.005615
11.782831	862.88568	22.015381
11.783326	857.75256	22.025146
11.784436	859.96472	22.034912
11.78613	868.14624	22.044678
11.786429	878.34784	22.054443
11.787252	879.30676	22.064209
11.787998	869.521	22.073975
11.788875	857.27899	22.08374
11.789437	860.34088	22.093506
11.789622	867.68201	22.103271
11.791637	879.18573	22.113037
11.792517	881.68634	22.122803
11.793264	871.73785	22.132568
11.794118	864.60864	22.142334
11.794827	859.95837	22.1521
11.794293	863.77649	22.161865
11.795649	874.93665	22.171631
11.796962	883.66394	22.181396
11.796248	882.92694	22.191162
11.797374	866.72021	22.200928
11.798283	860.77246	22.210693
11.799238	863.4574	22.220459
11.801467	873.97894	22.230225
11.801998	884.62738	22.23999
11.802234	883.10992	22.249756
11.802713	874.48767	22.259521
11.803148	866.99609	22.269287
11.805131	861.80707	22.279053
11.805963	873.2265	22.288818
11.807562	882.67517	22.298584
11.807255	887.12347	22.30835
11.808424	881.47449	22.318115
11.809375	868.41272	22.327881
11.809616	864.41693	22.337646
11.810297	870.15918	22.347412
11.811426	880.49231	22.357178
11.813163	887.2627	22.366943
11.813719	885.96741	22.376709
11.813896	877.66205	22.386475
11.814367	867.35474	22.39624
11.816305	868.23029	22.406006
11.816558	878.97162	22.415771
11.81653	888.29419	22.425537
11.817787	889.74231	22.435303
11.819253	880.70477	22.445068
11.818554	870.40558	22.454834
11.821098	871.47815	22.4646
11.821397	876.77588	22.474365
11.820722	882.29187	22.484131
11.823928	892.18213	22.493896
11.82288	887.98743	22.503662
11.824205	878.58044	22.513428
11.825249	873.98724	22.523193
11.825155	872.82587	22.532959
11.827155	884.28442	22.542725
11.827507	892.39069	22.55249
11.82865	891.64673	22.562256
11.829146	885.72217	22.572021
11.830071	875.64429	22.581787
11.830499	876.55115	22.591553
11.831563	879.60858	22.601318
11.831805	888.91718	22.611084
11.833182	896.2558	22.62085
11.833329	890.646	22.630615
11.835402	882.52246	22.640381
11.836125	874.25848	22.650146
11.836048	877.48059	22.659912
11.836294	890.60309	22.669678
11.838952	894.43054	22.679443
11.838769	895.81757	22.689209
11.83936	887.72815	22.698975
11.840757	879.18024	22.70874
11.841054	877.93195	22.718506
11.842166	884.55194	22.728271
11.843337	894.92761	22.738037
11.844246	901.84497	22.747803
11.844804	891.20203	22.757568
11.845514	880.96265	22.767334
11.846868	876.77484	22.7771
11.846532	884.5929	22.786865
11.847371	894.14655	22.796631
11.849396	901.84473	22.806396
11.851413	897.25513	22.816162
11.850958	890.48413	22.825928
11.850678	878.90155	22.835693
11.851824	881.91553	22.845459
11.852478	891.04285	22.855225
11.85385	903.64966	22.86499
11.854882	904.86444	22.874756
11.854388	891.19159	22.884521
11.85652	882.65344	22.894287
11.856752	881.14551	22.904053
11.858113	890.31586	22.913818
11.858536	902.35382	22.923584
11.859213	902.03223	22.93335
11.86021	899.7002	22.943115
11.860204	889.76538	22.952881
11.86127	880.30988	22.962646
11.862408	888.78625	22.972412
11.863861	898.36884	22.982178
11.864721	907.07672	22.991943
11.865952	903.27649	23.001709
11.865728	889.90601	23.011475
11.8662	885.58765	23.02124
11.866979	888.21069	23.031006
11.86886	896.24408	23.040771
11.869055	904.57916	23.050537
11.870575	903.68365	23.060303
11.87114	899.83618	23.070068
11.87113	889.14404	23.079834
11.872964	886.57971	23.0896
11.872413	893.36719	23.099365
11.874186	902.9176	23.109131
11.874801	908.41443	23.118896
11.876616	903.94757	23.128662
11.87505	892.88403	23.138428
11.877152	891.10083	23.148193
11.877921	892.83093	23.157959
11.879174	898.91339	23.167725
11.879472	908.54407	23.17749
11.880562	907.48083	23.187256
11.880865	902.26367	23.197021
11.883059	893.64929	23.206787
11.88248	889.17572	23.216553
11.88397	899.70386	23.226318
11.884668	909.13165	23.236084
11.885778	910.63287	23.24585
11.886642	905.88708	23.255615
11.887711	897.43628	23.265381
11.887644	893.9353	23.275146
11.889226	894.65039	23.284912
11.889527	904.15796	23.294678
11.890739	912.89758	23.304443
11.891536	911.90723	23.314209
11.89191	904.61249	23.323975
11.893044	892.50238	23.33374
11.894762	895.06586	23.343506
11.8943	904.90173	23.353271
11.894668	911.51654	23.363037
11.896698	916.03815	23.372803
11.89674	908.26892	23.382568
11.897665	899.06378	23.392334
11.898682	895.99963	23.4021
11.899469	898.49591	23.411865
11.898931	911.34113	23.421631
11.901236	919.63232	23.431396
11.902226	915.11169	23.441162
11.902554	902.89691	23.450928
11.903199	894.10553	23.460693
11.904353	898.48969	23.470459
11.904793	909.97595	23.480225
11.905822	917.41687	23.48999
11.906168	917.48712	23.499756
11.907427	911.43011	23.509521
11.908237	900.37476	23.519287
11.909609	897.74744	23.529053
11.909584	905.50342	23.538818
11.91061	918.08954	23.548584
11.911413	923.53723	23.55835
11.912162	914.95227	23.568115
11.913209	905.3877	23.577881
11.91407	899.27948	23.587646
11.914599	905.36255	23.597412
11.915758	918.12488	23.607178
11.916828	921.12085	23.616943
11.916828	921.00183	23.626709
11.918435	911.21008	23.636475
11.917956	902.81097	23.64624
11.920416	903.87549	23.656006
11.920095	910.94165	23.665771
11.921327	923.99152	23.675537
11.922448	924.69739	23.685303
11.921816	914.12366	23.695068
11.924324	906.35834	23.704834
11.925131	907.04279	23.7146
11.925557	910.23608	23.724365
11.926375	918.43274	23.734131
11.926755	924.51697	23.743896
11.927636	923.12292	23.753662
11.929341	911.59973	23.763428
11.928582	905.0304	23.773193
11.9305	908.19971	23.782959
11.931062	917.93109	23.792725
